dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
promotion_only,core_reduced,catboost,discount_sensitive_risk,0.501643625587587,0.501643625587587,feature_importances_
promotion_only,core_reduced,catboost,gender_F,0.3912543688185436,0.3912543688185436,feature_importances_
promotion_only,core_reduced,catboost,metadata_covered_watch_ratio,0.3256282227966289,0.3256282227966289,feature_importances_
promotion_only,core_reduced,catboost,subscription_days,0.0247797879262401,0.0247797879262401,feature_importances_
promotion_only,core_reduced,catboost,payment_device_ott,0.01750913683632752,0.01750913683632752,feature_importances_
promotion_only,core_reduced,catboost,has_watch_obs,0.0,0.0,feature_importances_
promotion_only,tree_candidate,logistic,age_band_60s_plus,-0.676616981467363,0.676616981467363,coef
promotion_only,tree_candidate,logistic,payment_device_smarttv,0.6212245320794431,0.6212245320794431,coef
promotion_only,tree_candidate,logistic,age_band_50s,-0.49468595588119285,0.49468595588119285,coef
promotion_only,tree_candidate,logistic,age_band_30s,0.4573698624194224,0.4573698624194224,coef
promotion_only,tree_candidate,logistic,age,0.4144357974880392,0.4144357974880392,coef
promotion_only,tree_candidate,logistic,age_band_20s,0.368883396726412,0.368883396726412,coef
promotion_only,tree_candidate,logistic,payment_device_pc,-0.3345119203733711,0.3345119203733711,coef
promotion_only,tree_candidate,logistic,age_band_10s_or_less,0.33163293234813845,0.33163293234813845,coef
promotion_only,tree_candidate,logistic,payment_device_mobile,-0.32797345025108393,0.32797345025108393,coef
promotion_only,tree_candidate,logistic,is_churn_prevented,0.22239448691255415,0.22239448691255415,coef
promotion_only,tree_candidate,logistic,payment_device_ott,0.16650659141767546,0.16650659141767546,coef
promotion_only,tree_candidate,logistic,billing_method,-0.16109298469541267,0.16109298469541267,coef
promotion_only,tree_candidate,logistic,alloc_ratio_액션,-0.13709826586640747,0.13709826586640747,coef
promotion_only,tree_candidate,logistic,tag_dur_코미디,0.11835580137603573,0.11835580137603573,coef
promotion_only,tree_candidate,logistic,payment_device_android,-0.11581448388514087,0.11581448388514087,coef
promotion_only,tree_candidate,logistic,tag_ratio_액션,0.10413830571133323,0.10413830571133323,coef
promotion_only,tree_candidate,logistic,subscription_days,0.10013235240911661,0.10013235240911661,coef
promotion_only,tree_candidate,logistic,screen_4_flag,-0.08714464444912019,0.08714464444912019,coef
promotion_only,tree_candidate,logistic,promo_x_4screen,-0.08714464444912019,0.08714464444912019,coef
promotion_only,tree_candidate,logistic,screen_2_flag,0.08142275441386174,0.08142275441386174,coef
promotion_only,tree_candidate,logistic,promo_x_2screen,0.08142275441386174,0.08142275441386174,coef
promotion_only,tree_candidate,logistic,premium_action_trial_risk,-0.07013718677387214,0.07013718677387214,coef
promotion_only,tree_candidate,logistic,max_day_share,-0.06752405639826209,0.06752405639826209,coef
promotion_only,tree_candidate,logistic,max_screen,-0.06460270961302872,0.06460270961302872,coef
promotion_only,tree_candidate,logistic,avg_runtime_weighted,0.062239833580342095,0.062239833580342095,coef
promotion_only,tree_candidate,logistic,rating_ratio_12세,-0.05643129923580715,0.05643129923580715,coef
promotion_only,tree_candidate,logistic,alloc_dur_코미디,-0.055769172735479565,0.055769172735479565,coef
promotion_only,tree_candidate,logistic,is_recent_content_ratio,0.054902748331142476,0.054902748331142476,coef
promotion_only,tree_candidate,logistic,metadata_covered_watch_ratio,0.052016917504208074,0.052016917504208074,coef
promotion_only,tree_candidate,logistic,family_2screen_lifestyle,-0.0482424201611671,0.0482424201611671,coef
promotion_only,tree_candidate,logistic,discount_sensitive_risk,0.04590616466013909,0.04590616466013909,coef
promotion_only,tree_candidate,logistic,rating_dur_국민학생관람불가,0.045181152038268994,0.045181152038268994,coef
promotion_only,tree_candidate,logistic,total_watch_time,-0.042366008175580484,0.042366008175580484,coef
promotion_only,tree_candidate,logistic,has_watch_obs,-0.041914944195602884,0.041914944195602884,coef
promotion_only,tree_candidate,logistic,days_since_last_watch_to_obs_end,0.04117267226494643,0.04117267226494643,coef
promotion_only,tree_candidate,logistic,is_long_movie_ratio,0.03629169291635652,0.03629169291635652,coef
promotion_only,tree_candidate,logistic,daily_watch_slope,-0.036107089919401904,0.036107089919401904,coef
promotion_only,tree_candidate,logistic,w3_minus_w1_watch_time,-0.036107089919400794,0.036107089919400794,coef
promotion_only,tree_candidate,logistic,rating_ratio_15세,-0.03540253922570956,0.03540253922570956,coef
promotion_only,tree_candidate,logistic,unique_contents,-0.03519830496990872,0.03519830496990872,coef
promotion_only,tree_candidate,logistic,tag_ratio_드라마,-0.02949153407513983,0.02949153407513983,coef
promotion_only,tree_candidate,logistic,week3_ratio,0.02363968635835176,0.02363968635835176,coef
promotion_only,tree_candidate,logistic,late_ratio,0.02363968635835176,0.02363968635835176,coef
promotion_only,tree_candidate,logistic,unique_days,-0.023131440184665057,0.023131440184665057,coef
promotion_only,tree_candidate,logistic,watch_days_ratio,-0.02313144018465989,0.02313144018465989,coef
promotion_only,tree_candidate,logistic,age_band_40s,0.022848014842099626,0.022848014842099626,coef
promotion_only,tree_candidate,logistic,stable_2screen_active,0.020619349257506935,0.020619349257506935,coef
promotion_only,tree_candidate,logistic,only_week1_flag,-0.018873320491702823,0.018873320491702823,coef
promotion_only,tree_candidate,logistic,promo2_family_lifestyle_candidate,0.018046889811625264,0.018046889811625264,coef
promotion_only,tree_candidate,logistic,front_loaded_ratio,0.015269041966406216,0.015269041966406216,coef
promotion_only,tree_candidate,logistic,week1_ratio,0.015269041966406216,0.015269041966406216,coef
promotion_only,tree_candidate,logistic,tag_ratio_애니메이션_키즈,-0.013374234585641328,0.013374234585641328,coef
promotion_only,tree_candidate,logistic,screen_1_flag,0.01160963923469576,0.01160963923469576,coef
promotion_only,tree_candidate,logistic,promo_x_1screen,0.01160963923469576,0.01160963923469576,coef
promotion_only,tree_candidate,logistic,total_sessions,0.010003287044848458,0.010003287044848458,coef
promotion_only,tree_candidate,logistic,tag_ratio_가족,0.006449888045875396,0.006449888045875396,coef
promotion_only,tree_candidate,logistic,rating_ratio_전체,-0.006040447359304242,0.006040447359304242,coef
promotion_only,tree_candidate,logistic,genre_tag_entropy_norm,-0.005553780680189269,0.005553780680189269,coef
promotion_only,tree_candidate,logistic,gender_F,0.00506684895057049,0.00506684895057049,coef
promotion_only,tree_candidate,logistic,reg_hour,0.004977758334104986,0.004977758334104986,coef
promotion_only,tree_candidate,logistic,gender_M,0.0043644200369405755,0.0043644200369405755,coef
promotion_only,tree_candidate,logistic,rating_ratio_청불,-0.003702724082451938,0.003702724082451938,coef
promotion_only,tree_candidate,logistic,country_entropy_norm,-0.0017770801801804802,0.0017770801801804802,coef
promotion_only,tree_candidate,random_forest,age,0.05990925190462001,0.05990925190462001,feature_importances_
promotion_only,tree_candidate,random_forest,billing_method,0.03868187045137806,0.03868187045137806,feature_importances_
promotion_only,tree_candidate,random_forest,max_screen,0.035005311343226375,0.035005311343226375,feature_importances_
promotion_only,tree_candidate,random_forest,avg_runtime_weighted,0.03347675571959601,0.03347675571959601,feature_importances_
promotion_only,tree_candidate,random_forest,reg_hour,0.033243181470645346,0.033243181470645346,feature_importances_
promotion_only,tree_candidate,random_forest,screen_4_flag,0.032466404494236704,0.032466404494236704,feature_importances_
promotion_only,tree_candidate,random_forest,genre_tag_entropy_norm,0.030961829770947653,0.030961829770947653,feature_importances_
promotion_only,tree_candidate,random_forest,country_entropy_norm,0.030441562549220202,0.030441562549220202,feature_importances_
promotion_only,tree_candidate,random_forest,promo_x_4screen,0.029412161868586105,0.029412161868586105,feature_importances_
promotion_only,tree_candidate,random_forest,total_watch_time,0.02914002257790978,0.02914002257790978,feature_importances_
promotion_only,tree_candidate,random_forest,is_churn_prevented,0.028495663535326284,0.028495663535326284,feature_importances_
promotion_only,tree_candidate,random_forest,daily_watch_slope,0.02629593231202278,0.02629593231202278,feature_importances_
promotion_only,tree_candidate,random_forest,alloc_ratio_액션,0.02567980795525745,0.02567980795525745,feature_importances_
promotion_only,tree_candidate,random_forest,w3_minus_w1_watch_time,0.025264400346694374,0.025264400346694374,feature_importances_
promotion_only,tree_candidate,random_forest,max_day_share,0.025163589198546336,0.025163589198546336,feature_importances_
promotion_only,tree_candidate,random_forest,tag_ratio_드라마,0.024491236975240836,0.024491236975240836,feature_importances_
promotion_only,tree_candidate,random_forest,is_recent_content_ratio,0.02427750379015063,0.02427750379015063,feature_importances_
promotion_only,tree_candidate,random_forest,tag_ratio_액션,0.023592982534101605,0.023592982534101605,feature_importances_
promotion_only,tree_candidate,random_forest,rating_ratio_15세,0.023436535669537264,0.023436535669537264,feature_importances_
promotion_only,tree_candidate,random_forest,age_band_20s,0.023014772583602065,0.023014772583602065,feature_importances_
promotion_only,tree_candidate,random_forest,front_loaded_ratio,0.021326299866738153,0.021326299866738153,feature_importances_
promotion_only,tree_candidate,random_forest,is_long_movie_ratio,0.021020917789805436,0.021020917789805436,feature_importances_
promotion_only,tree_candidate,random_forest,week1_ratio,0.020697362105427847,0.020697362105427847,feature_importances_
promotion_only,tree_candidate,random_forest,late_ratio,0.020560068892025683,0.020560068892025683,feature_importances_
promotion_only,tree_candidate,random_forest,rating_ratio_12세,0.020288783114714333,0.020288783114714333,feature_importances_
promotion_only,tree_candidate,random_forest,alloc_dur_코미디,0.019619037735224536,0.019619037735224536,feature_importances_
promotion_only,tree_candidate,random_forest,tag_dur_코미디,0.018941916670506907,0.018941916670506907,feature_importances_
promotion_only,tree_candidate,random_forest,week3_ratio,0.018897323561566988,0.018897323561566988,feature_importances_
promotion_only,tree_candidate,random_forest,days_since_last_watch_to_obs_end,0.01828543125933878,0.01828543125933878,feature_importances_
promotion_only,tree_candidate,random_forest,payment_device_android,0.017554020359675907,0.017554020359675907,feature_importances_
promotion_only,tree_candidate,random_forest,rating_ratio_청불,0.015445371881078567,0.015445371881078567,feature_importances_
promotion_only,tree_candidate,random_forest,total_sessions,0.015209514201721702,0.015209514201721702,feature_importances_
promotion_only,tree_candidate,random_forest,rating_ratio_전체,0.012977758798926027,0.012977758798926027,feature_importances_
promotion_only,tree_candidate,random_forest,unique_contents,0.01268011271842,0.01268011271842,feature_importances_
promotion_only,tree_candidate,random_forest,promo_x_2screen,0.012198230647569933,0.012198230647569933,feature_importances_
promotion_only,tree_candidate,random_forest,age_band_30s,0.011610159123341846,0.011610159123341846,feature_importances_
promotion_only,tree_candidate,random_forest,screen_2_flag,0.011158755332967703,0.011158755332967703,feature_importances_
promotion_only,tree_candidate,random_forest,unique_days,0.010832186880530958,0.010832186880530958,feature_importances_
promotion_only,tree_candidate,random_forest,screen_1_flag,0.010154667622679886,0.010154667622679886,feature_importances_
promotion_only,tree_candidate,random_forest,watch_days_ratio,0.009719208739379247,0.009719208739379247,feature_importances_
promotion_only,tree_candidate,random_forest,payment_device_mobile,0.009109309036541436,0.009109309036541436,feature_importances_
promotion_only,tree_candidate,random_forest,tag_ratio_애니메이션_키즈,0.008719811997367854,0.008719811997367854,feature_importances_
promotion_only,tree_candidate,random_forest,premium_action_trial_risk,0.008190149070144351,0.008190149070144351,feature_importances_
promotion_only,tree_candidate,random_forest,promo_x_1screen,0.00794556119617965,0.00794556119617965,feature_importances_
promotion_only,tree_candidate,random_forest,payment_device_pc,0.007390487151160481,0.007390487151160481,feature_importances_
promotion_only,tree_candidate,random_forest,tag_ratio_가족,0.006748509223591547,0.006748509223591547,feature_importances_
promotion_only,tree_candidate,random_forest,gender_M,0.006281360874029252,0.006281360874029252,feature_importances_
promotion_only,tree_candidate,random_forest,gender_F,0.005882562829977476,0.005882562829977476,feature_importances_
promotion_only,tree_candidate,random_forest,age_band_40s,0.004560116875103551,0.004560116875103551,feature_importances_
