MOVIE_NUM,movie_title,ott_release_month,title_key_norm,metadata_source,metadata_quality,use_for_content_features,source_wavve_flag,source_kobis_flag,source_movie5171_flag,used_movie5171_auxiliary_flag,primary_metadata_covered_flag,metadata_covered_flag,wavve_match_count,kobis_match_count,movie5171_match_count,wavve_movieids,kobis_movie_codes,movie5171_titles,wavve_titles,kobis_titles,kobis_titles_en,kobis_type_names,kobis_selected_movie_code,kobis_selected_title,kobis_selected_title_en,kobis_selected_type,kobis_selected_directors,kobis_selected_actors,title_year_hint,kobis_title_similarity,kobis_year_diff_min,kobis_year_match_flag,kobis_low_confidence_reasons,wavve_genre_raw,kobis_genre_raw,kobis_selected_genre_raw,movie5171_genre_raw,unified_genres,wavve_tags_raw,wavve_country_raw,kobis_country_raw,kobis_selected_country_raw,movie5171_country_raw,unified_countries,wavve_age_rating_norm,kobis_age_rating_norm,kobis_selected_age_rating_norm,unified_age_rating,wavve_runtime_min,kobis_runtime_min,kobis_selected_runtime_min,movie5171_runtime_min,unified_runtime_min,wavve_release_year,kobis_release_year,kobis_open_year,kobis_selected_release_year,kobis_selected_open_year,unified_release_year,is_kids_animation,is_family_content,is_adult_content,is_korean_content,is_us_content,is_japanese_content,is_recent_content,is_old_content,is_long_movie,is_short_content
6521,더시크릿(2021),202101,더시크릿(2021),wavve+movie5171,A_wavve,1,1,0,1,0,1,1,2.0,,1.0,MV_CK01_TCO000012657|MV_CL01_JY0000011383,,더시크릿(2021),더 시크릿 (2021)|더 시크릿 (2007),,,,,,,,,,2021,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,스릴러|로맨스|SF|판타지,,,스릴러|공포|드라마|유럽에서 제작,스릴러/범죄|로맨스|SF/판타지,스릴러|로맨스|판타지,아랍에미리트연합|영국|미국|프랑스,,,스페인|미국,아랍에미리트연합|영국|미국|프랑스,15세,,,15세,95.1,,,111.0,95.1,2014,,,,,2014,0,0,0,0,1,0,0,0,0,0
6522,질투,202004,질투,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_SU01_SU0000000142,,질투,질투,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마|로맨스,,,로맨스|드라마|유럽에서 제작,드라마|로맨스,드라마|로맨스,프랑스,,,프랑스,프랑스,15세,,,15세,76.1,,,77.0,76.1,2015,,,,,2015,0,0,0,0,0,0,0,0,0,0
6523,호러무비나이트,201807,호러무비나이트,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6524,"그아이의,포로",201904,그아이의포로,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CX01_CX0000011355,,"그아이의,포로","그 아이의, 포로",,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,로맨스|드라마,,,다큐멘터리,드라마|로맨스,로맨스|드라마,일본,,,,일본,전체,,,전체,99.9,,,85.0,99.9,2018,,,,,2018,0,1,0,0,0,1,1,0,0,0
6525,대부:끝나지않은이야기,201612,대부끝나지않은이야기,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_RT01_RT000000164,,대부:끝나지않은이야기,대부: 끝나지 않은 이야기,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,범죄,,,범죄|드라마|유럽에서 제작|역사|스릴러|액션,스릴러/범죄,범죄,프랑스,,,프랑스,프랑스,청불,,,청불,102.3,,,102.0,102.3,2013,,,,,2013,0,0,1,0,0,0,0,0,0,0
6526,스캐어크로스,202101,스캐어크로스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6527,카틴,201410,카틴,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6528,링고의귀환,202101,링고의귀환,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6529,디스트럭션베이비,202001,디스트럭션베이비,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6530,리버레이터:자유를위해,202003,리버레이터자유를위해,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6531,맹룡과강,201909,맹룡과강,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_AN01_AN0000000038,,맹룡과강,맹룡과강,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,코미디|액션|범죄,,,액션|범죄|코미디|드라마|스릴러,액션|스릴러/범죄|코미디,코미디|액션|범죄,홍콩,,,홍콩,홍콩,15세,,,15세,98.3,,,99.0,98.3,1974,,,,,1974,0,0,0,0,0,0,0,1,0,0
6532,타워블록,201409,타워블록,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6533,익스펜더블3,201911,익스펜더블3,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,2.0,,1.0,MV_C3001_C300000012093|MV_C3001_C300000012616,,익스펜더블3,익스펜더블 3|[특별판] 익스펜더블 3,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,스릴러|액션|모험,,,코미디|범죄|스릴러|액션,액션|스릴러/범죄|모험/어드벤처,스릴러|액션|모험,미국|불가리아|독일|프랑스,,,프랑스|독일|불가리아|미국,미국|불가리아|독일|프랑스,15세,,,15세,134.6,,,126.0,134.6,2014,,,,,2014,0,0,0,0,1,0,0,0,1,0
6534,심장이뛴다(2010),201701,심장이뛴다(2010),wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_WA01_WA0000000005,,심장이뛴다(2010),심장이 뛴다,,,,,,,,,,2010,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,드라마,,,,드라마,드라마,대한민국,,,대한민국,한국,15세,,,15세,114.5,,,66.0,114.5,2011,,,,,2011,0,0,0,1,0,0,0,0,0,0
6535,정장추녀자3:낭지일족,201910,정장추녀자3낭지일족,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6536,블러드머니,201305,블러드머니,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6537,더파이터(2018),201904,더파이터(2018),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2018,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6538,블랙홀(2014),201511,블랙홀(2014),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2014,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6539,겨울꿈,202011,겨울꿈,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6540,몽키킹:손오공의탄생,201909,몽키킹손오공의탄생,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,몽키킹:손오공의탄생,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,액션|판타지|가족,액션|SF/판타지|가족,,,,,홍콩|China,홍콩|China,,,,,,,,119.0,119.0,,,,,,,0,1,0,0,0,0,0,0,0,0
6541,"[OCEAN공개]예스,갓,예스",202012,ocean공개예스갓예스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6542,키핑멈,201702,키핑멈,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6544,동갑내기과외하기,201410,동갑내기과외하기,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_EN01_EN000000097,,동갑내기과외하기,동갑내기 과외하기,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,코미디,,,코미디|로맨스|액션,코미디,코미디,대한민국,,,대한민국,한국,12세,,,12세,113.8,,,110.0,113.8,2003,,,,,2003,0,1,0,1,0,0,0,1,0,0
6545,째즈빠히로시마,201402,째즈빠히로시마,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_LX01_LX0000001014,,째즈빠히로시마,째즈빠 히로시마,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,로맨스|드라마,,,로맨스|드라마,드라마|로맨스,로맨스|드라마,대한민국,,,대한민국,한국,청불,,,청불,106.7,,,107.0,106.7,1992,,,,,1992,0,0,1,1,0,0,0,1,0,0
6546,지금이순간,201912,지금이순간,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6547,볼리우드드림,201309,볼리우드드림,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6548,싸일런트트리거,202101,싸일런트트리거,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6549,파도가지나간자리,201704,파도가지나간자리,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20207814,파도가지나간자리,,파도가 지나간 자리,,단편,20207814,파도가 지나간 자리,,단편,,,,1.0000,,,missing_age_rating,,드라마,드라마,로맨스|드라마,드라마,,,한국,한국,영국|미국|인도,한국,,,,,,5.0,5.0,133.0,5.0,,2019,,2019,,2019,0,0,0,1,0,0,1,0,0,1
6550,나이트크롤러,202004,나이트크롤러,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CX01_CX0000011779,,나이트크롤러,나이트 크롤러,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마|범죄|스릴러,,,드라마|스릴러|범죄,드라마|스릴러/범죄,드라마|범죄|스릴러,미국,,,미국,미국,청불,,,청불,117.8,,,117.0,117.8,2015,,,,,2015,0,0,1,0,1,0,0,0,0,0
6552,위시업,201812,위시업,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6553,일본대부,201402,일본대부,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6554,악령의땅,201901,악령의땅,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6555,하이큐!!또다른도전,202006,하이큐또다른도전,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20208241,하이큐!!또다른도전,,하이큐!! 또 다른 도전,"Haikyu!! OVA1, Haikyu!! OVA2 and Haikyu!! OVA3",장편,20208241,하이큐!! 또 다른 도전,"Haikyu!! OVA1, Haikyu!! OVA2 and Haikyu!! OVA3",장편,미츠나카 스스무,,,1.0000,,,,,애니메이션,애니메이션,애니메이션,애니메이션/키즈,,,일본,일본,,일본,,12세,12세,12세,,68.0,68.0,69.0,68.0,,2019,2020,2019,2020,2019,1,1,0,0,0,1,1,0,0,0
6556,클레오:시간을되돌리는기적,202010,클레오시간을되돌리는기적,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6557,마신자:빨간옷소녀의저주,201611,마신자빨간옷소녀의저주,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CK01_TCO000011631,,마신자:빨간옷소녀의저주,마신자: 빨간 옷 소녀의 저주,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,공포|스릴러,,,공포|스릴러,스릴러/범죄|공포,공포|스릴러,대만,,,대만,대만,15세,,,15세,93.0,,,108.0,93.0,2016,,,,,2016,0,0,0,0,0,0,0,0,0,0
6558,소림사:무림8대고수,201501,소림사무림8대고수,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6559,토네이도:지구재앙의날,202005,토네이도지구재앙의날,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000012724,,토네이도:지구재앙의날,토네이도: 지구 재앙의 날,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,액션,,,공포|액션,액션,액션,미국,,,미국,미국,15세,,,15세,88.9,,,89.0,88.9,2020,,,,,2020,0,0,0,0,1,0,1,0,0,0
6560,스텝업3[3D],201810,스텝업33d,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6561,마경,201501,마경,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6562,천군,201305,천군,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_SU01_SU0000000017,,천군,천군,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,코미디|모험|SF|판타지|액션,,,코미디|SF|액션,액션|코미디|SF/판타지|모험/어드벤처,코미디|모험|SF|액션,대한민국,,,대한민국,한국,15세,,,15세,105.0,,,106.0,105.0,2005,,,,,2005,0,0,0,1,0,0,0,1,0,0
6563,러브스토리(1970),201506,러브스토리(1970),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1970,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6564,다운폴,201401,다운폴,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_PE01_PE000000007,,다운폴,다운폴,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마|전쟁|재난,,,역사|전쟁|드라마|유럽에서 제작,드라마|전쟁/재난,드라마|전쟁,이탈리아|독일|오스트리아,,,오스트리아|독일|이탈리아,이탈리아|독일|오스트리아,청불,,,청불,155.1,,,155.0,155.1,2014,,,,,2014,0,0,1,0,0,0,0,0,1,0
6565,에이지오브투모로우,201612,에이지오브투모로우,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20161301,에이지오브투모로우,,에이지 오브 투모로우,Age of Tomorrow,장편,20161301,에이지 오브 투모로우,Age of Tomorrow,장편,제임스 콘델릭,켈리 후|안소니 마크스|로버트 피카르도,,1.0000,,,,,SF|스릴러,SF|스릴러,다큐멘터리,스릴러/범죄|SF/판타지,,,미국,미국,,미국,,15세,15세,15세,,90.0,90.0,85.0,90.0,,2014,2016,2014,2016,2014,0,0,0,0,1,0,0,0,0,0
6566,새벽의저주:좀비랜드,201710,새벽의저주좀비랜드,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000012476,,새벽의저주:좀비랜드,새벽의 저주: 좀비랜드,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,SF|판타지|공포,,,SF|액션|공포|스릴러|코미디,SF/판타지|공포,SF|공포,미국,,,미국,미국,15세,,,15세,84.6,,,90.0,84.6,2017,,,,,2017,0,0,0,0,1,0,0,0,0,0
6567,결전,201909,결전,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6568,아이즈온미:더무비,202011,아이즈온미더무비,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_AY01_AY000000112,,아이즈온미:더무비,올 아이즈 온 미,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마,,,다큐멘터리|음악,드라마,드라마,미국,,,대한민국,미국,15세,,,15세,139.4,,,104.0,139.4,2017,,,,,2017,0,0,0,0,1,0,0,0,1,0
6569,블랙페이스,202103,블랙페이스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6570,블러드헌터스,201804,블러드헌터스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6571,007제6탄-여왕폐하대작전,201607,007제6탄여왕폐하대작전,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6572,요묘전:레전드오브더데몬캣,201808,요묘전레전드오브더데몬캣,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6573,"마리오푸조의대부,에필로그:마이클콜레오네의죽음",202012,마리오푸조의대부에필로그마이클콜레오네의죽음,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CQ01_PT0000011337,,"마리오푸조의대부,에필로그:마이클콜레오네의죽음","마리오 푸조의 대부, 에필로그: 마이클 콜레오네의 죽음",,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마|범죄,,,범죄|드라마|스릴러,드라마|스릴러/범죄,드라마|범죄,미국,,,미국,미국,청불,,,청불,159.6,,,162.0,159.6,2020,,,,,2020,0,0,1,0,1,0,1,0,1,0
6574,반교:디텐션,202008,반교디텐션,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,반교:디텐션,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,스릴러|드라마|공포,드라마|스릴러/범죄|공포,,,,,대만|필리핀 제도,대만|필리핀 제도,,,,,,,,102.0,102.0,,,,,,,0,0,0,0,0,0,0,0,0,0
6575,랜시드,201902,랜시드,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6577,세여자(2019),202011,세여자(2019),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2019,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6578,칠판,201603,칠판,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6579,슈퍼맨리턴즈,201504,슈퍼맨리턴즈,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,슈퍼맨리턴즈,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,SF|액션,액션|SF/판타지,,,,,미국,미국,,,,,,,,154.0,154.0,,,,,,,0,0,0,0,1,0,0,0,1,0
6580,보리vs매켄로,201805,보리vs매켄로,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20181823,보리vs매켄로,,보리 vs 매켄로,Borg/McEnroe,장편,20181823,보리 vs 매켄로,Borg/McEnroe,장편,야누스 메츠,스베리르 구드나손|샤이아 라보프|스텔란 스카스가드,,1.0000,,,,,드라마,드라마,드라마|역사|스포츠|유럽에서 제작,드라마,,,스웨덴|덴마크|핀란드,스웨덴|덴마크|핀란드,핀란드|스웨덴|체코 공화국,스웨덴|덴마크|핀란드,,12세,12세,12세,,107.0,107.0,108.0,107.0,,2017,2018,2017,2018,2017,0,1,0,0,0,0,0,0,0,0
6581,야반가성(1995),202008,야반가성(1995),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1995,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6582,달려라소년,202010,달려라소년,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6583,엘알라메인,201410,엘알라메인,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6584,쇼다운인마닐라,201701,쇼다운인마닐라,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6585,풀잎처럼눕다(1983),202011,풀잎처럼눕다(1983),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1983,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6586,우견아랑,201910,우견아랑,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_AN01_AN0000000065,,우견아랑,우견아랑,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마,,,드라마,드라마,드라마,홍콩,,,홍콩,홍콩,15세,,,15세,99.4,,,95.0,99.4,1989,,,,,1989,0,0,0,0,0,0,0,1,0,0
6587,다크맨(1990),201903,다크맨(1990),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1990,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6588,리틀포레스트2:겨울과봄,201508,리틀포레스트2겨울과봄,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000011316,,리틀포레스트2:겨울과봄,리틀 포레스트 2: 겨울과 봄,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마,,,드라마,드라마,드라마,일본,,,일본,일본,12세,,,12세,120.9,,,120.0,120.9,2015,,,,,2015,0,1,0,0,0,1,0,0,1,0
6589,오피스배틀로얄,201901,오피스배틀로얄,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6590,컬러퍼플,201505,컬러퍼플,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6591,상은:너에게중독되다,201906,상은너에게중독되다,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CW01_CW0000011116,,상은:너에게중독되다,상은: 너에게 중독되다,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,로맨스,,,다큐멘터리,로맨스,로맨스,중국,,,,중국,청불,,,청불,121.0,,,85.0,121.0,2016,,,,,2016,0,0,1,0,0,0,0,0,1,0
6592,아메리칸호스트,201303,아메리칸호스트,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
6593,체인지오버,201910,체인지오버,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000012683,,체인지오버,체인지오버,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,스릴러|로맨스|SF|판타지,,,판타지|스릴러|공포,스릴러/범죄|로맨스|SF/판타지,스릴러|로맨스|판타지,뉴질랜드,,,뉴질랜드|영국,뉴질랜드,12세,,,12세,93.0,,,95.0,93.0,2019,,,,,2019,0,1,0,0,0,0,1,0,0,0
