row_id,promo_scope,is_repurchase,gb_churn_risk_score_oof,lr_churn_risk_score_oof,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30,gb_lr_both_high_risk_top20,gb_only_high_risk_top20,lr_only_high_risk_top20,neither_high_risk_top20,low_watch_count,low_watch_time,low_watch_days,low_activity,low_activity_reason,cold_start_weak,early_activation_success,week2_drop,week3_drop,week3_inactive,only_w1,only_w2,only_w3,retention_decay,inactivity_recency_risk,usage_concentrated,stable_usage,genre_preference_clear,content_preference_signal
9490,promo0,1,0.0218470984644403,0.0324001181124591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
9491,promo0,1,0.3459414726121531,0.3041137248759745,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,1,1
9492,promo0,1,0.2988092975987345,0.3031687155917522,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
9493,promo0,1,0.0279754370648703,0.0577100504896207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9494,promo0,1,0.0542205474663034,0.0510234475614967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,1,0,1
9495,promo0,0,0.5733737831366328,0.9119739667116028,1,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9496,promo0,1,0.0097083668660197,0.0047557785749707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9497,promo0,1,0.0425067713257294,0.1263807742270825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,0,0,1,0,1
9498,promo0,0,0.8375177517449507,0.9858253298560112,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
9499,promo0,0,0.4974573951240419,0.6283433989172746,0,0,0,1,1,1,0,1,0,0,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,0,1
9500,promo0,0,0.0631305316135675,0.3846125560469227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9501,promo0,1,0.1120083194256054,0.3331821206614592,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
9502,promo0,1,0.1998838254038892,0.261900574212308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,0,0,1,0,1
9503,promo0,1,0.0453787229318133,0.0621970426063624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,1,0,1,1
9504,promo0,1,0.0241869374900796,0.1075070975719131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9505,promo0,1,0.0156709174181989,0.0334529235755535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9506,promo0,1,0.0358101735674936,0.1562155417727689,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,0,1
9507,promo0,1,0.2461983542197547,0.3954378590629805,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
9508,promo0,1,0.1647637129636252,0.1805184378523457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9509,promo0,1,0.0819382076607526,0.165807054319598,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,1,1
9510,promo0,0,0.6419862101044517,0.7836484413633432,0,1,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,0,0,0,0,1
9511,promo0,1,0.1647961381552762,0.5969718856938523,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
9512,promo0,1,0.0942260458889365,0.2373053750128115,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
9513,promo0,1,0.0383309531047905,0.15498674420782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9514,promo0,1,0.2783833823827907,0.5217225399451599,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
9515,promo0,0,0.6818309231977713,0.8380779207613698,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9516,promo0,1,0.1206443698938766,0.2149588586505564,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
9517,promo0,1,0.0200856786208281,0.2740545058747252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9518,promo0,1,0.0930943673455955,0.0916667386083692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
9519,promo0,1,0.0921395192345206,0.1979903704905852,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9520,promo0,1,0.016055293690435,0.0095751911201162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
9521,promo0,1,0.0697470255761045,0.3884374507608747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9522,promo0,1,0.3236002830043573,0.6096615666138988,0,0,0,0,1,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
9523,promo0,0,0.6465274359944071,0.8227036186201437,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,1,1,0,0,0,1,1,0,1,1
9524,promo0,1,0.2683907056299575,0.2270515444577631,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
9525,promo0,0,0.5954994021050293,0.6616597050986642,0,0,0,1,1,1,0,1,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,1,0,0,0,0,1,1,0,0,1
9526,promo0,1,0.055722934816671,0.3898215906722184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,1,1
9527,promo0,1,0.0467897920079825,0.1506039419737856,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
9528,promo0,1,0.077080805692572,0.3109602971550392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
9529,promo0,0,0.8148716767352345,0.8732901121303176,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,0,1,0,1,1
9530,promo0,0,0.2872995216130364,0.7954721175634297,0,0,1,0,1,0,0,0,1,0,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,1,1,0,1,1
9531,promo0,1,0.1588230421830325,0.3998289389181473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,0,1
9532,promo0,0,0.6680736978689439,0.9441575779619455,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,1,1
9533,promo0,1,0.1849557159717164,0.5537713636086992,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,1,1,0,0,1
9534,promo0,0,0.5290385055608167,0.8035946246852521,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
9535,promo0,1,0.1608291154343454,0.136153329125755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
9536,promo0,0,0.3457724260741135,0.7628908782755701,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
9537,promo0,1,0.2607112892484869,0.7445807073186572,0,0,1,0,1,0,0,0,1,0,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,1
9538,promo0,1,0.1326126057961868,0.1822006320750826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,1,0,0,0,1
9539,promo0,1,0.2702899440211318,0.5075060237365656,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
9540,promo0,1,0.0368576887175348,0.0980137800305958,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
9541,promo0,1,0.0895124750375845,0.5528658421556517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9542,promo0,1,0.3308712174341731,0.5346070990209275,0,0,0,0,0,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,1,1
9543,promo0,1,0.0923275666784518,0.2072464457704962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9544,promo0,0,0.2179286069006121,0.290427323481271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9545,promo0,1,0.0625646547525115,0.3014887893581616,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
9546,promo0,1,0.0514450917696206,0.1843242515061839,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,0,1
9547,promo0,1,0.2558096678158585,0.4873709641729992,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,1,1
9548,promo0,1,0.4354645650558412,0.7159178650722804,0,0,0,1,1,1,0,1,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9549,promo0,1,0.1139227888166726,0.6246262318641584,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9550,promo0,1,0.0530314298479235,0.2723228272253575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,1,0,1,0,1
9551,promo0,1,0.0560953123544796,0.081207184270078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9552,promo0,1,0.0369077776579575,0.1466228839738422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
9553,promo0,0,0.7568795453010696,0.9429346903767712,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9554,promo0,1,0.1226301913658746,0.3299576202605362,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9555,promo0,1,0.0264435866138215,0.0346529656813785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9556,promo0,0,0.5261940588558816,0.8358137507865271,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,1,1
9557,promo0,0,0.3517224675730781,0.6148591122740561,0,0,0,0,1,1,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
9558,promo0,1,0.0794501586162068,0.0296101164089837,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,0,0,1,1,0,1,1
9559,promo0,1,0.6297281470387934,0.9360907331464452,1,0,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9560,promo0,1,0.0238032578843712,0.0213212895511331,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,0,0,0,1,0,1,1
9561,promo0,1,0.0265551192690205,0.0362086575391286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9562,promo0,1,0.0710648337374949,0.1289379804929538,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9563,promo0,1,0.268762961570846,0.1966222008273846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
9564,promo0,1,0.0320966342382632,0.1025070697040897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9565,promo0,1,0.0711421914309015,0.0837363801919758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
9566,promo0,1,0.0471013182159035,0.1144485325457335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9567,promo0,1,0.1759341884212705,0.5740873041053371,0,0,0,0,1,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9568,promo0,1,0.210572074694804,0.6145169147018879,0,0,0,0,1,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
9569,promo0,1,0.2459171012547016,0.5368715488510085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,1,1,0,1,1
9570,promo0,1,0.0327604060512969,0.1080378226461326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9571,promo0,1,0.0851980016611484,0.3070769233335485,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,1,1
9572,promo0,1,0.0550498766685211,0.0732371339382216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9573,promo0,1,0.1597929200892628,0.2633663489334075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9574,promo0,1,0.0636503133747442,0.117338996030528,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9575,promo0,1,0.1719959227568166,0.4970089939236147,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9576,promo0,1,0.1924542183945128,0.0061174945496285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
9577,promo0,1,0.2353452141195257,0.5149297508378385,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9578,promo0,0,0.4330402379757404,0.6178938876501585,0,0,0,1,1,1,0,1,0,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
9579,promo0,1,0.0409488040149059,0.1762401918725424,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9580,promo0,1,0.1209248834769267,0.0635225666228732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9581,promo0,0,0.7995390087160441,0.8520663838306561,0,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,1,1
9582,promo0,1,0.3843063322853784,0.5427411795743463,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9583,promo0,1,0.0414014680063787,0.1674986364596699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9584,promo0,1,0.2030926696717204,0.6024604779157579,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9585,promo0,1,0.0843155681849593,0.3071075572886894,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,0,1
9586,promo0,0,0.3718971270781817,0.5322590868115202,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,1,1,0,1,1
9587,promo0,1,0.0103114505100359,0.0097302241794572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9588,promo0,0,0.8828447022439083,0.9848428201615396,1,1,1,1,1,1,1,0,0,0,0,1,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0,0,0,1,1,1,0,1,1
9589,promo0,1,0.0380479402360752,0.2091241598934433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,1,0,0,0,1
9590,promo0,1,0.4597204507147957,0.6337347151971185,0,0,0,1,1,1,0,1,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,0,1
9591,promo0,1,0.0178481924437405,0.0801272449241977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9592,promo0,1,0.1395414608812241,0.2211035288379319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,1,0,1,0,1
9593,promo0,1,0.1676996849311683,0.1430123938206723,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
9594,promo0,1,0.0767306292359932,0.1290542441822465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9595,promo0,0,0.7059440242620367,0.9401581831110144,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9596,promo0,1,0.0298707630960499,0.1986573345980152,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
9597,promo0,1,0.0263764866353293,0.0659956934179826,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,1,1
9598,promo0,1,0.1402460580572815,0.2509091711798782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9599,promo0,1,0.0957173823128976,0.2229721139202657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,1,0,0,1
9600,promo0,1,0.0577185930531288,0.0720561119792182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,0,0,1
9601,promo0,1,0.2250229176265915,0.3217727885147994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9602,promo0,1,0.0368024066379611,0.0534628174316115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9603,promo0,1,0.0209794663852772,0.0634787293837261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9604,promo0,1,0.0309455540077422,0.1776291344313834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9605,promo0,1,0.1820050826927096,0.7353623332509045,0,0,1,0,1,0,0,0,1,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9606,promo0,1,0.0295692845668921,0.0980320374535251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
9607,promo0,1,0.0306648884435968,0.1168739586675331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9608,promo0,1,0.0761997049170198,0.0458811414706046,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,0,1
9609,promo0,1,0.0515802688944992,0.1523569598042023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,1,0,1,0,1
9610,promo0,1,0.0440370695231338,0.0635685228583488,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,1,1
9611,promo0,1,0.030998717436971,0.057315794996219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9612,promo0,1,0.2781649661830284,0.4155384276778573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,1,1
9613,promo0,1,0.0128477225814634,0.0664436752547055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9614,promo0,1,0.2504184454731145,0.5104973299197813,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
9615,promo0,1,0.0649642483967676,0.1425556479894866,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
9616,promo0,1,0.1878444792440513,0.479532501195975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9617,promo0,1,0.0863961656362658,0.1553207055512834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9618,promo0,1,0.3539026753924743,0.4994807439341199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,1,0,0,0,1
9619,promo0,1,0.1141486882831452,0.1719360810191482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9620,promo0,0,0.7918525137635692,0.9726034648245858,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9621,promo0,1,0.0497991523106968,0.1623740935040016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9622,promo0,0,0.8653349940745687,0.9767609966019974,1,1,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,1,0,0,1,1
9623,promo0,1,0.196159284987197,0.3253409049584944,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9624,promo0,1,0.2817173681275567,0.5184325804287564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,1,0,0,0,0,1
9625,promo0,1,0.0263196288673805,0.1229109929162896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
9626,promo0,1,0.0568750692593461,0.1517702638807545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,0,0,0,1
9627,promo0,0,0.4514246534840392,0.5317751651950968,0,0,0,1,0,1,0,1,0,0,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,1
9628,promo0,1,0.1485727116251901,0.4014550987546146,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,1,1
9629,promo0,1,0.2521714546973473,0.4826046813461141,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
9630,promo0,1,0.1588556550158399,0.5387691751748862,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,0,0,0,1,0,0,1
9631,promo0,0,0.5336306891599683,0.6166366611855433,0,0,0,1,1,1,0,1,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
9632,promo0,0,0.6523685532713747,0.912419379311479,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,0,0,0,1,1,1,0,1,1
9633,promo0,1,0.138908688750044,0.3225517686517312,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9634,promo0,1,0.0720487512001522,0.2036456584114383,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
9635,promo0,1,0.1981292242548376,0.6909820387994703,0,0,0,0,1,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,1,1,0,0,1
9636,promo0,0,0.9163853883359984,0.9273981776031642,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,0,1,0,1,1
9637,promo0,1,0.0682165350378355,0.2286024925453138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9638,promo0,1,0.1359771665845804,0.2155747625607508,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,0,1,0,0,1
9639,promo0,0,0.2937638441905134,0.3474395103208965,0,0,0,0,0,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
