membership_row_id,w1_1_has_watch_obs,w1_1_total_watch_time,w1_1_total_sessions,w1_1_unique_contents,w1_1_unique_watch_days,w1_1_avg_watch_time_per_session,w1_1_max_daily_watch_time,w1_1_max_day_share,w1_1_one_minute_watch_count,w1_1_short_watch_count_le5,w1_1_short_watch_time_le5,w1_1_week1_watch_time,w1_1_week1_sessions,w1_1_week1_ratio
14586,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14587,1,387.0,3,2,2,129.0,274.0,0.70801,0,0,0.0,387.0,3,1.0
14588,1,71.0,4,4,2,17.75,50.0,0.704225,1,1,1.0,71.0,4,1.0
14589,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14590,1,101.0,1,1,1,101.0,101.0,1.0,0,0,0.0,101.0,1,1.0
14591,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14592,1,199.0,4,2,2,49.75,127.0,0.638191,1,1,1.0,199.0,4,1.0
14593,1,141.0,1,1,1,141.0,141.0,1.0,0,0,0.0,141.0,1,1.0
14594,1,73.0,1,1,1,73.0,73.0,1.0,0,0,0.0,73.0,1,1.0
14595,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14596,1,2.0,2,1,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
14597,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14598,1,136.0,1,1,1,136.0,136.0,1.0,0,0,0.0,136.0,1,1.0
14599,1,646.0,7,3,4,92.285714,380.0,0.588235,0,0,0.0,646.0,7,1.0
14600,1,38.0,3,2,2,12.666667,33.0,0.868421,0,1,5.0,38.0,3,1.0
14601,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14602,1,16.0,4,4,2,4.0,11.0,0.6875,2,3,7.0,16.0,4,1.0
14603,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14604,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14605,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14606,1,141.0,4,3,3,35.25,138.0,0.978723,3,3,3.0,141.0,4,1.0
14607,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14608,1,81.0,3,2,1,27.0,81.0,1.0,1,1,1.0,81.0,3,1.0
14609,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14610,1,225.0,3,3,2,75.0,184.0,0.817778,0,0,0.0,225.0,3,1.0
14611,1,170.0,4,3,3,42.5,105.0,0.617647,0,0,0.0,170.0,4,1.0
14612,1,375.0,5,5,3,75.0,261.0,0.696,0,0,0.0,375.0,5,1.0
14613,1,152.0,2,1,1,76.0,152.0,1.0,0,0,0.0,152.0,2,1.0
14614,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14615,1,3.0,3,3,1,1.0,3.0,1.0,3,3,3.0,3.0,3,1.0
14616,1,316.0,5,3,1,63.2,316.0,1.0,0,1,2.0,316.0,5,1.0
14617,1,314.0,9,6,2,34.888889,222.0,0.707006,3,5,8.0,314.0,9,1.0
14618,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14619,1,206.0,2,2,1,103.0,206.0,1.0,0,0,0.0,206.0,2,1.0
14620,1,167.0,2,2,2,83.5,105.0,0.628743,0,0,0.0,167.0,2,1.0
14621,1,75.0,3,2,1,25.0,75.0,1.0,1,1,1.0,75.0,3,1.0
14622,1,196.0,4,4,2,49.0,195.0,0.994898,1,2,3.0,196.0,4,1.0
14623,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14624,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14625,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14626,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14627,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14628,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14629,1,333.0,5,3,3,66.6,268.0,0.804805,1,2,3.0,333.0,5,1.0
14631,1,40.0,8,8,1,5.0,40.0,1.0,3,6,12.0,40.0,8,1.0
14632,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14633,1,188.0,2,1,1,94.0,188.0,1.0,0,0,0.0,188.0,2,1.0
14634,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14635,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14636,1,1154.0,10,10,2,115.4,667.0,0.57799,0,0,0.0,1154.0,10,1.0
14637,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14638,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14639,1,108.0,1,1,1,108.0,108.0,1.0,0,0,0.0,108.0,1,1.0
14640,1,76.0,3,2,1,25.333333,76.0,1.0,1,1,1.0,76.0,3,1.0
14641,1,176.0,7,5,2,25.142857,92.0,0.522727,4,5,8.0,176.0,7,1.0
14642,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14645,1,558.0,14,7,6,39.857143,210.0,0.376344,1,3,11.0,558.0,14,1.0
14646,1,213.0,4,4,1,53.25,213.0,1.0,2,2,2.0,213.0,4,1.0
14647,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14648,1,96.0,2,1,1,48.0,96.0,1.0,1,1,1.0,96.0,2,1.0
14649,1,259.0,3,3,1,86.333333,259.0,1.0,0,0,0.0,259.0,3,1.0
14650,1,39.0,2,1,1,19.5,39.0,1.0,0,1,2.0,39.0,2,1.0
14651,1,140.0,2,2,2,70.0,82.0,0.585714,0,0,0.0,140.0,2,1.0
14652,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14653,1,155.0,5,3,2,31.0,154.0,0.993548,3,3,3.0,155.0,5,1.0
14654,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14655,1,147.0,2,2,2,73.5,143.0,0.972789,0,1,4.0,147.0,2,1.0
14656,1,89.0,1,1,1,89.0,89.0,1.0,0,0,0.0,89.0,1,1.0
14657,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14658,1,295.0,4,3,2,73.75,201.0,0.681356,1,1,1.0,295.0,4,1.0
14659,1,32.0,2,1,1,16.0,32.0,1.0,1,1,1.0,32.0,2,1.0
14660,1,237.0,3,2,1,79.0,237.0,1.0,0,0,0.0,237.0,3,1.0
14661,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14662,1,132.0,3,2,1,44.0,132.0,1.0,1,1,1.0,132.0,3,1.0
14663,1,13.0,1,1,1,13.0,13.0,1.0,0,0,0.0,13.0,1,1.0
14664,1,25.0,1,1,1,25.0,25.0,1.0,0,0,0.0,25.0,1,1.0
14665,1,18.0,2,1,1,9.0,18.0,1.0,1,1,1.0,18.0,2,1.0
14666,1,126.0,8,6,5,15.75,37.0,0.293651,2,2,2.0,126.0,8,1.0
14667,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14669,1,174.0,3,2,1,58.0,174.0,1.0,2,2,2.0,174.0,3,1.0
14670,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14671,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14672,1,157.0,6,3,3,26.166667,122.0,0.77707,2,2,2.0,157.0,6,1.0
14673,1,166.0,7,6,3,23.714286,86.0,0.518072,4,4,4.0,166.0,7,1.0
14674,1,111.0,3,2,2,37.0,79.0,0.711712,0,0,0.0,111.0,3,1.0
14675,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14676,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14677,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14678,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14679,1,45.0,2,1,2,22.5,37.0,0.822222,0,0,0.0,45.0,2,1.0
14680,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14681,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14682,1,25.0,5,3,2,5.0,16.0,0.64,2,4,9.0,25.0,5,1.0
14684,1,23.0,1,1,1,23.0,23.0,1.0,0,0,0.0,23.0,1,1.0
14685,1,173.0,3,2,3,57.666667,88.0,0.508671,0,0,0.0,173.0,3,1.0
14686,1,134.0,3,3,1,44.666667,134.0,1.0,1,1,1.0,134.0,3,1.0
14687,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14688,1,393.0,8,5,4,49.125,196.0,0.498728,1,2,3.0,393.0,8,1.0
14689,1,143.0,1,1,1,143.0,143.0,1.0,0,0,0.0,143.0,1,1.0
14690,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14691,1,45.0,2,2,1,22.5,45.0,1.0,1,1,1.0,45.0,2,1.0
14692,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14693,1,239.0,5,4,2,47.8,232.0,0.970711,0,0,0.0,239.0,5,1.0
14694,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,24.0,1,1.0
14695,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14696,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14697,1,64.0,5,4,2,12.8,49.0,0.765625,0,0,0.0,64.0,5,1.0
14698,1,45.0,5,5,2,9.0,25.0,0.555556,3,3,3.0,45.0,5,1.0
14699,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14700,1,29.0,1,1,1,29.0,29.0,1.0,0,0,0.0,29.0,1,1.0
14702,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14703,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14704,1,264.0,11,6,3,24.0,154.0,0.583333,3,3,3.0,264.0,11,1.0
14705,1,279.0,3,3,2,93.0,218.0,0.781362,0,0,0.0,279.0,3,1.0
14706,1,217.0,2,1,2,108.5,130.0,0.599078,0,0,0.0,217.0,2,1.0
14707,1,63.0,3,2,1,21.0,63.0,1.0,1,1,1.0,63.0,3,1.0
14708,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14710,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14711,1,117.0,3,2,2,39.0,86.0,0.735043,1,1,1.0,117.0,3,1.0
14712,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,1.0
14713,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14714,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14715,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14716,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14717,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,7.0,1,1.0
14718,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14719,1,97.0,2,1,1,48.5,97.0,1.0,0,0,0.0,97.0,2,1.0
14720,1,55.0,1,1,1,55.0,55.0,1.0,0,0,0.0,55.0,1,1.0
14721,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14722,1,112.0,8,6,1,14.0,112.0,1.0,4,7,10.0,112.0,8,1.0
14723,1,102.0,3,2,1,34.0,102.0,1.0,1,1,1.0,102.0,3,1.0
14724,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14725,1,892.0,16,3,4,55.75,368.0,0.412556,0,0,0.0,892.0,16,1.0
14726,1,81.0,2,2,1,40.5,81.0,1.0,0,0,0.0,81.0,2,1.0
14727,1,639.0,7,6,4,91.285714,310.0,0.485133,0,0,0.0,639.0,7,1.0
14728,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14729,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14730,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14731,1,246.0,2,2,1,123.0,246.0,1.0,0,0,0.0,246.0,2,1.0
14732,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14733,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14734,1,21.0,1,1,1,21.0,21.0,1.0,0,0,0.0,21.0,1,1.0
14735,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14736,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14737,1,157.0,10,8,4,15.7,99.0,0.630573,2,6,15.0,157.0,10,1.0
14738,1,126.0,3,2,2,42.0,101.0,0.801587,0,0,0.0,126.0,3,1.0
14739,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14740,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14741,1,162.0,2,1,1,81.0,162.0,1.0,1,1,1.0,162.0,2,1.0
14742,1,206.0,6,4,4,34.333333,102.0,0.495146,0,0,0.0,206.0,6,1.0
14743,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14744,1,106.0,1,1,1,106.0,106.0,1.0,0,0,0.0,106.0,1,1.0
14745,1,107.0,1,1,1,107.0,107.0,1.0,0,0,0.0,107.0,1,1.0
14746,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,5.0,1,1.0
14747,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14748,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14749,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14750,1,188.0,3,1,3,62.666667,95.0,0.505319,1,1,1.0,188.0,3,1.0
14751,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14752,1,67.0,1,1,1,67.0,67.0,1.0,0,0,0.0,67.0,1,1.0
14753,1,480.0,6,6,3,80.0,238.0,0.495833,0,0,0.0,480.0,6,1.0
14754,1,40.0,2,2,2,20.0,25.0,0.625,0,0,0.0,40.0,2,1.0
14755,1,46.0,1,1,1,46.0,46.0,1.0,0,0,0.0,46.0,1,1.0
14756,1,107.0,1,1,1,107.0,107.0,1.0,0,0,0.0,107.0,1,1.0
14757,1,177.0,3,1,2,59.0,137.0,0.774011,0,0,0.0,177.0,3,1.0
14758,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14759,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14760,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14761,1,25.0,5,5,3,5.0,13.0,0.52,0,4,15.0,25.0,5,1.0
14762,1,35.0,2,2,2,17.5,18.0,0.514286,0,0,0.0,35.0,2,1.0
14763,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14764,1,3.0,2,2,1,1.5,3.0,1.0,1,2,3.0,3.0,2,1.0
14765,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14766,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14767,1,88.0,1,1,1,88.0,88.0,1.0,0,0,0.0,88.0,1,1.0
14768,1,182.0,5,4,3,36.4,109.0,0.598901,1,2,6.0,182.0,5,1.0
14769,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14770,1,306.0,13,5,3,23.538462,156.0,0.509804,2,2,2.0,306.0,13,1.0
14771,1,86.0,6,6,4,14.333333,40.0,0.465116,1,2,3.0,86.0,6,1.0
14772,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14773,1,156.0,2,2,2,78.0,155.0,0.99359,1,1,1.0,156.0,2,1.0
14774,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14775,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14776,1,18.0,2,2,2,9.0,17.0,0.944444,1,1,1.0,18.0,2,1.0
14777,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14778,1,355.0,4,3,3,88.75,190.0,0.535211,0,0,0.0,355.0,4,1.0
14779,1,130.0,2,2,2,65.0,94.0,0.723077,0,0,0.0,130.0,2,1.0
14780,1,83.0,4,3,2,20.75,72.0,0.86747,0,0,0.0,83.0,4,1.0
14781,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14782,1,571.0,7,4,4,81.571429,432.0,0.756567,1,1,1.0,571.0,7,1.0
14783,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14784,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14785,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14786,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14787,1,187.0,6,3,3,31.166667,93.0,0.497326,0,1,2.0,187.0,6,1.0
14788,1,223.0,3,3,2,74.333333,117.0,0.524664,0,0,0.0,223.0,3,1.0
14789,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14790,1,58.0,2,2,2,29.0,57.0,0.982759,1,1,1.0,58.0,2,1.0
14791,1,979.0,12,10,4,81.583333,599.0,0.611849,0,2,7.0,979.0,12,1.0
14792,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14793,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14794,1,263.0,6,4,3,43.833333,144.0,0.547529,1,1,1.0,263.0,6,1.0
14795,1,107.0,2,2,1,53.5,107.0,1.0,0,0,0.0,107.0,2,1.0
14796,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14797,1,183.0,3,3,2,61.0,98.0,0.535519,1,1,1.0,183.0,3,1.0
14798,1,1028.0,15,9,6,68.533333,311.0,0.302529,4,6,9.0,1028.0,15,1.0
14799,1,152.0,2,2,2,76.0,88.0,0.578947,0,0,0.0,152.0,2,1.0
14800,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14801,1,223.0,4,4,2,55.75,136.0,0.609865,0,1,4.0,223.0,4,1.0
14802,1,175.0,4,4,3,43.75,113.0,0.645714,0,1,3.0,175.0,4,1.0
14803,1,836.0,10,5,4,83.6,512.0,0.61244,1,2,3.0,836.0,10,1.0
14804,1,72.0,2,1,1,36.0,72.0,1.0,0,0,0.0,72.0,2,1.0
14805,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14807,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14808,1,4.0,4,3,3,1.0,2.0,0.5,4,4,4.0,4.0,4,1.0
14809,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14810,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14811,1,219.0,5,4,3,43.8,106.0,0.484018,0,2,4.0,219.0,5,1.0
14812,1,364.0,3,3,2,121.333333,232.0,0.637363,0,0,0.0,364.0,3,1.0
14813,1,270.0,3,3,2,90.0,151.0,0.559259,0,0,0.0,270.0,3,1.0
14814,1,109.0,1,1,1,109.0,109.0,1.0,0,0,0.0,109.0,1,1.0
14815,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
14816,1,84.0,4,2,1,21.0,84.0,1.0,1,1,1.0,84.0,4,1.0
14817,1,306.0,6,4,3,51.0,154.0,0.503268,3,3,3.0,306.0,6,1.0
14818,1,239.0,4,4,2,59.75,133.0,0.556485,0,1,3.0,239.0,4,1.0
14819,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14820,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14821,1,134.0,3,2,2,44.666667,100.0,0.746269,1,1,1.0,134.0,3,1.0
14822,1,18.0,1,1,1,18.0,18.0,1.0,0,0,0.0,18.0,1,1.0
14823,1,138.0,5,3,3,27.6,63.0,0.456522,2,2,2.0,138.0,5,1.0
14824,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14825,1,19.0,1,1,1,19.0,19.0,1.0,0,0,0.0,19.0,1,1.0
14826,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14827,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14828,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14829,1,323.0,3,3,2,107.666667,167.0,0.517028,0,0,0.0,323.0,3,1.0
14830,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14831,1,229.0,3,2,2,76.333333,169.0,0.737991,0,0,0.0,229.0,3,1.0
14832,1,96.0,3,2,1,32.0,96.0,1.0,1,1,1.0,96.0,3,1.0
14833,1,179.0,8,5,4,22.375,142.0,0.793296,3,5,8.0,179.0,8,1.0
14834,1,223.0,2,2,2,111.5,115.0,0.515695,0,0,0.0,223.0,2,1.0
14835,1,46.0,4,3,1,11.5,46.0,1.0,3,3,3.0,46.0,4,1.0
14836,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14837,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
14838,1,78.0,3,2,1,26.0,78.0,1.0,1,2,3.0,78.0,3,1.0
14839,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14840,1,517.0,5,4,3,103.4,290.0,0.560928,0,1,2.0,517.0,5,1.0
14841,1,259.0,3,2,2,86.333333,157.0,0.606178,1,1,1.0,259.0,3,1.0
14842,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14843,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
14844,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,2.0,2,1.0
14845,1,123.0,2,2,2,61.5,80.0,0.650407,0,0,0.0,123.0,2,1.0
14846,1,95.0,3,3,1,31.666667,95.0,1.0,1,2,3.0,95.0,3,1.0
14847,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14848,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14849,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14850,1,257.0,7,2,4,36.714286,129.0,0.501946,0,1,4.0,257.0,7,1.0
14851,1,22.0,3,3,2,7.333333,20.0,0.909091,0,2,7.0,22.0,3,1.0
14852,1,255.0,3,3,2,85.0,220.0,0.862745,0,0,0.0,255.0,3,1.0
14853,1,236.0,7,7,3,33.714286,146.0,0.618644,1,3,8.0,236.0,7,1.0
14854,1,573.0,5,5,4,114.6,161.0,0.280977,0,0,0.0,573.0,5,1.0
14855,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14856,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14857,1,22.0,4,3,3,5.5,18.0,0.818182,2,3,4.0,22.0,4,1.0
14858,1,19.0,1,1,1,19.0,19.0,1.0,0,0,0.0,19.0,1,1.0
14859,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14860,1,73.0,2,2,2,36.5,43.0,0.589041,0,0,0.0,73.0,2,1.0
14861,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,1.0
14862,1,119.0,3,2,2,39.666667,117.0,0.983193,0,1,2.0,119.0,3,1.0
14863,1,312.0,6,5,3,52.0,223.0,0.714744,0,1,3.0,312.0,6,1.0
14864,1,10.0,1,1,1,10.0,10.0,1.0,0,0,0.0,10.0,1,1.0
14865,1,131.0,2,1,2,65.5,103.0,0.78626,0,0,0.0,131.0,2,1.0
14866,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14867,1,63.0,3,3,2,21.0,37.0,0.587302,0,0,0.0,63.0,3,1.0
14868,1,88.0,1,1,1,88.0,88.0,1.0,0,0,0.0,88.0,1,1.0
14869,1,107.0,2,2,1,53.5,107.0,1.0,0,0,0.0,107.0,2,1.0
14870,1,269.0,5,3,4,53.8,121.0,0.449814,1,1,1.0,269.0,5,1.0
14871,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14872,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14873,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14874,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14875,1,268.0,5,5,2,53.6,199.0,0.742537,1,2,4.0,268.0,5,1.0
14876,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14877,1,76.0,2,2,2,38.0,58.0,0.763158,0,0,0.0,76.0,2,1.0
14878,1,103.0,3,1,3,34.333333,52.0,0.504854,0,0,0.0,103.0,3,1.0
14879,1,135.0,3,1,1,45.0,135.0,1.0,2,2,2.0,135.0,3,1.0
14880,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14881,1,362.0,4,4,3,90.5,142.0,0.392265,0,0,0.0,362.0,4,1.0
14882,1,18.0,6,5,2,3.0,17.0,0.944444,3,5,12.0,18.0,6,1.0
14883,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14884,1,206.0,3,2,2,68.666667,139.0,0.674757,0,0,0.0,206.0,3,1.0
14885,1,31.0,2,1,1,15.5,31.0,1.0,1,1,1.0,31.0,2,1.0
14886,1,636.0,8,7,4,79.5,278.0,0.437107,1,2,5.0,636.0,8,1.0
14887,1,84.0,1,1,1,84.0,84.0,1.0,0,0,0.0,84.0,1,1.0
14888,1,114.0,2,2,1,57.0,114.0,1.0,0,1,4.0,114.0,2,1.0
14889,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14890,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14891,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14892,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
14894,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14895,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14897,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14898,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14899,1,138.0,2,2,2,69.0,111.0,0.804348,0,0,0.0,138.0,2,1.0
14900,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
14901,1,121.0,1,1,1,121.0,121.0,1.0,0,0,0.0,121.0,1,1.0
14902,1,130.0,3,1,3,43.333333,63.0,0.484615,0,0,0.0,130.0,3,1.0
14903,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,7.0,1,1.0
14904,1,182.0,11,11,4,16.545455,108.0,0.593407,9,9,9.0,182.0,11,1.0
14905,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14906,1,225.0,3,3,2,75.0,144.0,0.64,0,0,0.0,225.0,3,1.0
14907,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
14908,1,39.0,1,1,1,39.0,39.0,1.0,0,0,0.0,39.0,1,1.0
14909,1,235.0,3,2,3,78.333333,135.0,0.574468,0,0,0.0,235.0,3,1.0
14910,1,703.0,9,7,3,78.111111,379.0,0.539118,0,1,2.0,703.0,9,1.0
14911,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
14912,1,254.0,4,3,3,63.5,112.0,0.440945,0,0,0.0,254.0,4,1.0
14913,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
