membership_row_id,w1_2_has_watch_obs,w1_2_total_watch_time,w1_2_total_sessions,w1_2_unique_contents,w1_2_unique_watch_days,w1_2_avg_watch_time_per_session,w1_2_max_daily_watch_time,w1_2_max_day_share,w1_2_one_minute_watch_count,w1_2_short_watch_count_le5,w1_2_short_watch_time_le5,w1_2_week1_watch_time,w1_2_week1_sessions,w1_2_week2_watch_time,w1_2_week2_sessions,w1_2_week1_ratio,w1_2_week2_ratio,w1_2_w2_minus_w1_watch_time
13890,1,29.0,1,1,1,29.0,29.0,1.0,0,0,0.0,29.0,1,0.0,0,1.0,0.0,-29.0
13891,1,89.0,1,1,1,89.0,89.0,1.0,0,0,0.0,89.0,1,0.0,0,1.0,0.0,-89.0
13892,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,0.0,0,103.0,1,0.0,1.0,103.0
13893,1,164.0,7,3,5,23.428571,112.0,0.682927,3,4,5.0,113.0,2,51.0,5,0.689024,0.310976,-62.0
13894,1,94.0,7,4,1,13.428571,94.0,1.0,1,6,13.0,0.0,0,94.0,7,0.0,1.0,94.0
13895,1,150.0,9,9,1,16.666667,150.0,1.0,8,8,8.0,0.0,0,150.0,9,0.0,1.0,150.0
13896,1,145.0,5,3,2,29.0,142.0,0.97931,1,3,5.0,142.0,3,3.0,2,0.97931,0.02069,-139.0
13897,1,134.0,2,2,2,67.0,70.0,0.522388,0,0,0.0,64.0,1,70.0,1,0.477612,0.522388,6.0
13898,1,162.0,2,2,2,81.0,107.0,0.660494,0,0,0.0,0.0,0,162.0,2,0.0,1.0,162.0
13899,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13900,1,68.0,2,2,2,34.0,67.0,0.985294,1,1,1.0,68.0,2,0.0,0,1.0,0.0,-68.0
13901,1,41.0,1,1,1,41.0,41.0,1.0,0,0,0.0,41.0,1,0.0,0,1.0,0.0,-41.0
13902,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13903,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13904,1,501.0,5,5,5,100.2,138.0,0.275449,0,0,0.0,0.0,0,501.0,5,0.0,1.0,501.0
13905,1,93.0,1,1,1,93.0,93.0,1.0,0,0,0.0,0.0,0,93.0,1,0.0,1.0,93.0
13906,1,148.0,3,3,2,49.333333,141.0,0.952703,1,1,1.0,0.0,0,148.0,3,0.0,1.0,148.0
13909,1,156.0,2,2,2,78.0,118.0,0.75641,0,0,0.0,118.0,1,38.0,1,0.75641,0.24359,-80.0
13910,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13911,1,35.0,2,2,2,17.5,23.0,0.657143,0,0,0.0,35.0,2,0.0,0,1.0,0.0,-35.0
13912,1,118.0,7,6,3,16.857143,82.0,0.694915,2,3,6.0,118.0,7,0.0,0,1.0,0.0,-118.0
13913,1,117.0,2,2,2,58.5,112.0,0.957265,0,1,5.0,117.0,2,0.0,0,1.0,0.0,-117.0
13914,1,99.0,1,1,1,99.0,99.0,1.0,0,0,0.0,99.0,1,0.0,0,1.0,0.0,-99.0
13915,1,287.0,4,3,3,71.75,114.0,0.397213,0,1,3.0,287.0,4,0.0,0,1.0,0.0,-287.0
13916,1,111.0,6,4,3,18.5,86.0,0.774775,3,4,5.0,2.0,1,109.0,5,0.018018,0.981982,107.0
13917,1,390.0,4,2,2,97.5,292.0,0.748718,0,0,0.0,98.0,1,292.0,3,0.251282,0.748718,194.0
13918,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13919,1,174.0,5,4,2,34.8,92.0,0.528736,0,0,0.0,0.0,0,174.0,5,0.0,1.0,174.0
13920,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,0.0,0,2.0,2,0.0,1.0,2.0
13921,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
13922,1,295.0,5,2,2,59.0,294.0,0.99661,2,2,2.0,1.0,1,294.0,4,0.00339,0.99661,293.0
13923,1,445.0,8,5,4,55.625,161.0,0.361798,0,0,0.0,127.0,2,318.0,6,0.285393,0.714607,191.0
13924,1,42.0,2,2,2,21.0,41.0,0.97619,1,1,1.0,0.0,0,42.0,2,0.0,1.0,42.0
13925,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
13926,1,130.0,5,5,3,26.0,59.0,0.453846,0,2,9.0,130.0,5,0.0,0,1.0,0.0,-130.0
13927,1,255.0,5,3,3,51.0,128.0,0.501961,1,1,1.0,255.0,5,0.0,0,1.0,0.0,-255.0
13928,1,352.0,5,4,4,70.4,149.0,0.423295,0,0,0.0,15.0,1,337.0,4,0.042614,0.957386,322.0
13929,1,95.0,9,6,2,10.555556,91.0,0.957895,6,7,11.0,91.0,5,4.0,4,0.957895,0.042105,-87.0
13930,1,68.0,1,1,1,68.0,68.0,1.0,0,0,0.0,68.0,1,0.0,0,1.0,0.0,-68.0
13931,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
13933,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
13934,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
13936,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
13937,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13938,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,1.0,1,0.5,0.5,0.0
13939,1,28.0,1,1,1,28.0,28.0,1.0,0,0,0.0,28.0,1,0.0,0,1.0,0.0,-28.0
13940,1,427.0,9,6,5,47.444444,131.0,0.306792,2,2,2.0,159.0,5,268.0,4,0.372365,0.627635,109.0
13941,1,132.0,5,3,3,26.4,123.0,0.931818,1,2,3.0,131.0,4,1.0,1,0.992424,0.007576,-130.0
13942,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13943,1,74.0,3,2,2,24.666667,71.0,0.959459,1,2,4.0,0.0,0,74.0,3,0.0,1.0,74.0
13944,1,62.0,2,1,2,31.0,32.0,0.516129,0,0,0.0,62.0,2,0.0,0,1.0,0.0,-62.0
13945,1,509.0,13,7,5,39.153846,247.0,0.485265,3,4,5.0,345.0,7,164.0,6,0.6778,0.3222,-181.0
13946,1,163.0,5,5,3,32.6,123.0,0.754601,0,1,2.0,163.0,5,0.0,0,1.0,0.0,-163.0
13947,1,183.0,5,4,3,36.6,162.0,0.885246,0,0,0.0,6.0,1,177.0,4,0.032787,0.967213,171.0
13948,1,605.0,12,8,5,50.416667,425.0,0.702479,3,3,3.0,0.0,0,605.0,12,0.0,1.0,605.0
13949,1,268.0,6,2,3,44.666667,132.0,0.492537,2,3,4.0,132.0,2,136.0,4,0.492537,0.507463,4.0
13950,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13951,1,634.0,14,8,8,45.285714,174.0,0.274448,3,4,5.0,364.0,9,270.0,5,0.574132,0.425868,-94.0
13952,1,13.0,2,1,1,6.5,13.0,1.0,1,1,1.0,0.0,0,13.0,2,0.0,1.0,13.0
13953,1,323.0,4,3,3,80.75,159.0,0.49226,0,0,0.0,0.0,0,323.0,4,0.0,1.0,323.0
13954,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13955,1,322.0,3,2,2,107.333333,200.0,0.621118,1,1,1.0,200.0,1,122.0,2,0.621118,0.378882,-78.0
13956,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13957,1,302.0,3,3,1,100.666667,302.0,1.0,0,0,0.0,0.0,0,302.0,3,0.0,1.0,302.0
13958,1,7.0,7,7,2,1.0,6.0,0.857143,7,7,7.0,7.0,7,0.0,0,1.0,0.0,-7.0
13959,1,255.0,9,5,4,28.333333,120.0,0.470588,5,6,9.0,137.0,6,118.0,3,0.537255,0.462745,-19.0
13960,1,297.0,2,1,2,148.5,200.0,0.673401,0,0,0.0,297.0,2,0.0,0,1.0,0.0,-297.0
13961,1,108.0,2,2,2,54.0,107.0,0.990741,1,1,1.0,107.0,1,1.0,1,0.990741,0.009259,-106.0
13962,1,7.0,2,2,1,3.5,7.0,1.0,0,2,7.0,7.0,2,0.0,0,1.0,0.0,-7.0
13963,1,196.0,6,5,5,32.666667,76.0,0.387755,0,2,7.0,149.0,5,47.0,1,0.760204,0.239796,-102.0
13964,1,131.0,5,4,4,26.2,113.0,0.862595,0,1,2.0,115.0,3,16.0,2,0.877863,0.122137,-99.0
13965,1,71.0,1,1,1,71.0,71.0,1.0,0,0,0.0,71.0,1,0.0,0,1.0,0.0,-71.0
13966,1,219.0,5,5,3,43.8,118.0,0.538813,1,2,4.0,118.0,1,101.0,4,0.538813,0.461187,-17.0
13967,1,264.0,3,3,2,88.0,220.0,0.833333,0,0,0.0,44.0,1,220.0,2,0.166667,0.833333,176.0
13968,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13969,1,6.0,4,4,2,1.5,4.0,0.666667,2,4,6.0,4.0,2,2.0,2,0.666667,0.333333,-2.0
13970,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
13971,1,328.0,5,5,3,65.6,172.0,0.52439,0,1,5.0,172.0,2,156.0,3,0.52439,0.47561,-16.0
13972,1,69.0,2,2,2,34.5,68.0,0.985507,1,1,1.0,1.0,1,68.0,1,0.014493,0.985507,67.0
13973,1,776.0,17,13,8,45.647059,189.0,0.243557,0,2,8.0,304.0,8,472.0,9,0.391753,0.608247,168.0
13974,1,754.0,7,6,6,107.714286,218.0,0.289125,0,0,0.0,364.0,3,390.0,4,0.482759,0.517241,26.0
13975,1,167.0,5,4,2,33.4,109.0,0.652695,1,2,6.0,0.0,0,167.0,5,0.0,1.0,167.0
13976,1,18.0,1,1,1,18.0,18.0,1.0,0,0,0.0,0.0,0,18.0,1,0.0,1.0,18.0
13977,1,50.0,9,7,2,5.555556,46.0,0.92,2,6,13.0,46.0,7,4.0,2,0.92,0.08,-42.0
13978,1,148.0,1,1,1,148.0,148.0,1.0,0,0,0.0,0.0,0,148.0,1,0.0,1.0,148.0
13979,1,285.0,6,4,4,47.5,92.0,0.322807,1,2,4.0,0.0,0,285.0,6,0.0,1.0,285.0
13980,1,387.0,6,5,3,64.5,185.0,0.478036,0,1,5.0,115.0,2,272.0,4,0.297158,0.702842,157.0
13981,1,381.0,15,8,7,25.4,119.0,0.312336,2,3,4.0,123.0,6,258.0,9,0.322835,0.677165,135.0
13982,1,411.0,5,4,3,82.2,202.0,0.491484,0,0,0.0,77.0,2,334.0,3,0.187348,0.812652,257.0
13983,1,5.0,4,4,2,1.25,3.0,0.6,3,4,5.0,3.0,3,2.0,1,0.6,0.4,-1.0
13984,1,507.0,9,6,4,56.333333,147.0,0.289941,1,1,1.0,235.0,5,272.0,4,0.463511,0.536489,37.0
13985,1,22.0,2,1,2,11.0,17.0,0.772727,0,1,5.0,17.0,1,5.0,1,0.772727,0.227273,-12.0
13986,1,83.0,2,1,1,41.5,83.0,1.0,1,1,1.0,83.0,2,0.0,0,1.0,0.0,-83.0
13987,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,0.0,0,2.0,2,0.0,1.0,2.0
13988,1,226.0,7,7,4,32.285714,138.0,0.610619,2,3,5.0,226.0,7,0.0,0,1.0,0.0,-226.0
13989,1,394.0,8,5,3,49.25,202.0,0.51269,3,3,3.0,192.0,3,202.0,5,0.48731,0.51269,10.0
13990,1,81.0,4,3,3,20.25,35.0,0.432099,0,0,0.0,31.0,1,50.0,3,0.382716,0.617284,19.0
13991,1,218.0,2,2,2,109.0,116.0,0.53211,0,0,0.0,116.0,1,102.0,1,0.53211,0.46789,-14.0
13992,1,217.0,4,3,3,54.25,150.0,0.691244,1,1,1.0,177.0,3,40.0,1,0.815668,0.184332,-137.0
13993,1,339.0,9,7,5,37.666667,168.0,0.495575,4,6,10.0,3.0,1,336.0,8,0.00885,0.99115,333.0
13994,1,281.0,6,5,4,46.833333,120.0,0.427046,2,2,2.0,61.0,2,220.0,4,0.217082,0.782918,159.0
13995,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,1.0,0.0,-2.0
13996,1,277.0,4,4,2,69.25,183.0,0.66065,0,0,0.0,0.0,0,277.0,4,0.0,1.0,277.0
13997,1,13.0,2,2,2,6.5,8.0,0.615385,0,1,5.0,5.0,1,8.0,1,0.384615,0.615385,3.0
13998,1,353.0,3,3,3,117.666667,130.0,0.368272,0,0,0.0,114.0,1,239.0,2,0.322946,0.677054,125.0
13999,1,360.0,5,5,3,72.0,168.0,0.466667,0,0,0.0,192.0,4,168.0,1,0.533333,0.466667,-24.0
14000,1,274.0,4,4,2,68.5,221.0,0.806569,1,1,1.0,0.0,0,274.0,4,0.0,1.0,274.0
14001,1,555.0,8,6,5,69.375,286.0,0.515315,1,3,6.0,479.0,6,76.0,2,0.863063,0.136937,-403.0
14002,1,67.0,2,2,2,33.5,43.0,0.641791,0,0,0.0,67.0,2,0.0,0,1.0,0.0,-67.0
14003,1,97.0,2,2,2,48.5,77.0,0.793814,0,0,0.0,77.0,1,20.0,1,0.793814,0.206186,-57.0
14004,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14005,1,206.0,8,7,2,25.75,118.0,0.572816,5,5,5.0,118.0,7,88.0,1,0.572816,0.427184,-30.0
14006,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14007,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
14008,1,23.0,4,2,2,5.75,21.0,0.913043,3,3,3.0,23.0,4,0.0,0,1.0,0.0,-23.0
14009,1,58.0,4,3,1,14.5,58.0,1.0,2,2,2.0,0.0,0,58.0,4,0.0,1.0,58.0
14010,1,197.0,5,3,3,39.4,105.0,0.532995,3,3,3.0,92.0,3,105.0,2,0.467005,0.532995,13.0
14011,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14012,1,64.0,2,1,1,32.0,64.0,1.0,0,0,0.0,64.0,2,0.0,0,1.0,0.0,-64.0
14014,1,106.0,2,2,2,53.0,105.0,0.990566,1,1,1.0,105.0,1,1.0,1,0.990566,0.009434,-104.0
14015,1,220.0,5,4,3,44.0,114.0,0.518182,1,1,1.0,220.0,5,0.0,0,1.0,0.0,-220.0
14016,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,0.0,0,1.0,0.0,-2.0
14017,1,224.0,9,4,5,24.888889,117.0,0.522321,4,4,4.0,223.0,8,1.0,1,0.995536,0.004464,-222.0
14018,1,927.0,14,11,7,66.214286,253.0,0.272923,5,5,5.0,926.0,13,1.0,1,0.998921,0.001079,-925.0
14019,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
14020,1,87.0,3,3,2,29.0,51.0,0.586207,0,0,0.0,87.0,3,0.0,0,1.0,0.0,-87.0
14021,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,2.0,2,0.0,0,1.0,0.0,-2.0
14022,1,4.0,4,4,3,1.0,2.0,0.5,4,4,4.0,2.0,2,2.0,2,0.5,0.5,0.0
14023,1,514.0,8,7,5,64.25,143.0,0.27821,2,3,4.0,369.0,3,145.0,5,0.717899,0.282101,-224.0
14024,1,582.0,6,5,4,97.0,293.0,0.503436,0,0,0.0,293.0,2,289.0,4,0.503436,0.496564,-4.0
14025,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14026,1,125.0,1,1,1,125.0,125.0,1.0,0,0,0.0,0.0,0,125.0,1,0.0,1.0,125.0
14027,1,7.0,2,2,2,3.5,6.0,0.857143,1,1,1.0,6.0,1,1.0,1,0.857143,0.142857,-5.0
14028,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14029,1,65.0,9,9,4,7.222222,31.0,0.476923,1,5,17.0,50.0,6,15.0,3,0.769231,0.230769,-35.0
14030,1,308.0,4,3,4,77.0,146.0,0.474026,0,0,0.0,146.0,1,162.0,3,0.474026,0.525974,16.0
14031,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14032,1,340.0,4,3,2,85.0,226.0,0.664706,1,1,1.0,340.0,4,0.0,0,1.0,0.0,-340.0
14033,1,100.0,6,2,4,16.666667,46.0,0.46,2,2,2.0,0.0,0,100.0,6,0.0,1.0,100.0
14034,1,101.0,2,1,1,50.5,101.0,1.0,0,0,0.0,0.0,0,101.0,2,0.0,1.0,101.0
14035,1,32.0,7,6,4,4.571429,19.0,0.59375,5,5,5.0,30.0,5,2.0,2,0.9375,0.0625,-28.0
14036,1,82.0,3,2,2,27.333333,70.0,0.853659,1,1,1.0,12.0,1,70.0,2,0.146341,0.853659,58.0
14037,1,234.0,3,3,3,78.0,107.0,0.457265,0,0,0.0,208.0,2,26.0,1,0.888889,0.111111,-182.0
14038,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14039,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14040,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
14041,1,83.0,4,2,3,20.75,77.0,0.927711,0,3,8.0,4.0,1,79.0,3,0.048193,0.951807,75.0
14042,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14043,1,383.0,7,5,2,54.714286,206.0,0.537859,1,1,1.0,383.0,7,0.0,0,1.0,0.0,-383.0
14044,1,141.0,4,4,4,35.25,101.0,0.716312,0,1,2.0,139.0,3,2.0,1,0.985816,0.014184,-137.0
14045,1,358.0,12,7,5,29.833333,189.0,0.527933,0,1,2.0,169.0,8,189.0,4,0.472067,0.527933,20.0
14046,1,16.0,2,2,2,8.0,15.0,0.9375,1,1,1.0,0.0,0,16.0,2,0.0,1.0,16.0
14048,1,289.0,3,2,1,96.333333,289.0,1.0,0,1,4.0,0.0,0,289.0,3,0.0,1.0,289.0
14049,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
14054,1,272.0,5,5,3,54.4,145.0,0.533088,0,1,2.0,151.0,2,121.0,3,0.555147,0.444853,-30.0
14056,1,184.0,3,2,3,61.333333,78.0,0.423913,0,0,0.0,184.0,3,0.0,0,1.0,0.0,-184.0
14057,1,35.0,2,2,1,17.5,35.0,1.0,0,0,0.0,35.0,2,0.0,0,1.0,0.0,-35.0
14058,1,78.0,5,4,3,15.6,57.0,0.730769,3,3,3.0,3.0,3,75.0,2,0.038462,0.961538,72.0
14059,1,91.0,2,2,1,45.5,91.0,1.0,1,1,1.0,0.0,0,91.0,2,0.0,1.0,91.0
14060,1,65.0,4,2,2,16.25,51.0,0.784615,1,1,1.0,0.0,0,65.0,4,0.0,1.0,65.0
14061,1,270.0,3,3,1,90.0,270.0,1.0,0,0,0.0,0.0,0,270.0,3,0.0,1.0,270.0
14062,1,525.0,6,6,5,87.5,136.0,0.259048,2,2,2.0,138.0,3,387.0,3,0.262857,0.737143,249.0
14063,1,215.0,3,3,1,71.666667,215.0,1.0,1,1,1.0,215.0,3,0.0,0,1.0,0.0,-215.0
14064,1,476.0,10,7,8,47.6,128.0,0.268908,2,3,7.0,297.0,4,179.0,6,0.62395,0.37605,-118.0
14065,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14066,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14067,1,408.0,6,2,2,68.0,238.0,0.583333,0,2,6.0,0.0,0,408.0,6,0.0,1.0,408.0
14068,1,303.0,6,6,3,50.5,182.0,0.60066,0,0,0.0,222.0,3,81.0,3,0.732673,0.267327,-141.0
14069,1,110.0,1,1,1,110.0,110.0,1.0,0,0,0.0,110.0,1,0.0,0,1.0,0.0,-110.0
14070,1,194.0,3,3,2,64.666667,155.0,0.798969,0,0,0.0,39.0,1,155.0,2,0.201031,0.798969,116.0
14071,1,153.0,4,4,1,38.25,153.0,1.0,0,1,4.0,153.0,4,0.0,0,1.0,0.0,-153.0
14072,1,310.0,7,3,4,44.285714,193.0,0.622581,0,0,0.0,25.0,1,285.0,6,0.080645,0.919355,260.0
14074,1,245.0,8,7,4,30.625,82.0,0.334694,2,3,6.0,200.0,6,45.0,2,0.816327,0.183673,-155.0
14075,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14076,1,133.0,3,2,3,44.333333,102.0,0.766917,1,1,1.0,30.0,1,103.0,2,0.225564,0.774436,73.0
14077,1,303.0,2,2,1,151.5,303.0,1.0,0,0,0.0,303.0,2,0.0,0,1.0,0.0,-303.0
14078,1,68.0,1,1,1,68.0,68.0,1.0,0,0,0.0,0.0,0,68.0,1,0.0,1.0,68.0
14079,1,74.0,1,1,1,74.0,74.0,1.0,0,0,0.0,0.0,0,74.0,1,0.0,1.0,74.0
14080,1,97.0,1,1,1,97.0,97.0,1.0,0,0,0.0,97.0,1,0.0,0,1.0,0.0,-97.0
14081,1,172.0,6,4,5,28.666667,61.0,0.354651,2,2,2.0,1.0,1,171.0,5,0.005814,0.994186,170.0
14082,1,205.0,6,5,5,34.166667,200.0,0.97561,5,5,5.0,204.0,5,1.0,1,0.995122,0.004878,-203.0
14083,1,98.0,5,3,5,19.6,32.0,0.326531,0,0,0.0,73.0,3,25.0,2,0.744898,0.255102,-48.0
14084,1,4.0,4,4,3,1.0,2.0,0.5,4,4,4.0,0.0,0,4.0,4,0.0,1.0,4.0
14085,1,943.0,13,7,8,72.538462,180.0,0.19088,1,2,4.0,489.0,8,454.0,5,0.518558,0.481442,-35.0
14086,1,90.0,4,3,2,22.5,66.0,0.733333,0,2,6.0,66.0,1,24.0,3,0.733333,0.266667,-42.0
14087,1,101.0,3,2,2,33.666667,96.0,0.950495,0,1,5.0,0.0,0,101.0,3,0.0,1.0,101.0
14088,1,217.0,3,2,1,72.333333,217.0,1.0,1,1,1.0,217.0,3,0.0,0,1.0,0.0,-217.0
14089,1,203.0,6,4,2,33.833333,129.0,0.635468,1,1,1.0,129.0,5,74.0,1,0.635468,0.364532,-55.0
14090,1,78.0,6,1,2,13.0,76.0,0.974359,4,4,4.0,78.0,6,0.0,0,1.0,0.0,-78.0
14091,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14092,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,0.0,0,1.0,0.0,-6.0
14093,1,92.0,8,6,5,11.5,87.0,0.945652,6,7,8.0,5.0,5,87.0,3,0.054348,0.945652,82.0
14094,1,187.0,4,3,4,46.75,62.0,0.331551,0,0,0.0,187.0,4,0.0,0,1.0,0.0,-187.0
14095,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14096,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14097,1,259.0,10,7,5,25.9,127.0,0.490347,3,7,20.0,166.0,7,93.0,3,0.640927,0.359073,-73.0
14098,1,286.0,5,5,3,57.2,145.0,0.506993,2,3,5.0,145.0,3,141.0,2,0.506993,0.493007,-4.0
14099,1,283.0,5,4,5,56.6,81.0,0.286219,1,1,1.0,152.0,2,131.0,3,0.537102,0.462898,-21.0
14100,1,110.0,5,4,3,22.0,94.0,0.854545,2,3,6.0,109.0,4,1.0,1,0.990909,0.009091,-108.0
14101,1,186.0,9,5,6,20.666667,65.0,0.349462,2,2,2.0,65.0,3,121.0,6,0.349462,0.650538,56.0
14102,1,79.0,1,1,1,79.0,79.0,1.0,0,0,0.0,79.0,1,0.0,0,1.0,0.0,-79.0
14103,1,202.0,3,2,1,67.333333,202.0,1.0,2,2,2.0,202.0,3,0.0,0,1.0,0.0,-202.0
14104,1,189.0,4,2,2,47.25,124.0,0.656085,0,1,5.0,189.0,4,0.0,0,1.0,0.0,-189.0
14105,1,66.0,5,5,3,13.2,63.0,0.954545,3,4,5.0,0.0,0,66.0,5,0.0,1.0,66.0
14106,1,65.0,4,2,3,16.25,43.0,0.661538,0,1,4.0,22.0,3,43.0,1,0.338462,0.661538,21.0
14107,1,224.0,3,2,2,74.666667,127.0,0.566964,1,1,1.0,224.0,3,0.0,0,1.0,0.0,-224.0
14108,1,126.0,4,3,2,31.5,103.0,0.81746,1,1,1.0,0.0,0,126.0,4,0.0,1.0,126.0
14109,1,98.0,3,1,1,32.666667,98.0,1.0,1,1,1.0,0.0,0,98.0,3,0.0,1.0,98.0
14110,1,113.0,4,2,2,28.25,98.0,0.867257,1,2,3.0,113.0,4,0.0,0,1.0,0.0,-113.0
14111,1,193.0,4,3,3,48.25,134.0,0.694301,1,1,1.0,187.0,3,6.0,1,0.968912,0.031088,-181.0
14112,1,267.0,3,2,2,89.0,147.0,0.550562,1,1,1.0,0.0,0,267.0,3,0.0,1.0,267.0
14113,1,152.0,2,2,1,76.0,152.0,1.0,0,0,0.0,0.0,0,152.0,2,0.0,1.0,152.0
14114,1,241.0,2,2,2,120.5,147.0,0.609959,0,0,0.0,241.0,2,0.0,0,1.0,0.0,-241.0
14115,1,208.0,4,3,1,52.0,208.0,1.0,1,1,1.0,0.0,0,208.0,4,0.0,1.0,208.0
14116,1,214.0,5,4,2,42.8,115.0,0.537383,2,3,4.0,0.0,0,214.0,5,0.0,1.0,214.0
14117,1,39.0,1,1,1,39.0,39.0,1.0,0,0,0.0,39.0,1,0.0,0,1.0,0.0,-39.0
14118,1,55.0,1,1,1,55.0,55.0,1.0,0,0,0.0,0.0,0,55.0,1,0.0,1.0,55.0
14119,1,138.0,2,1,1,69.0,138.0,1.0,1,1,1.0,0.0,0,138.0,2,0.0,1.0,138.0
14120,1,142.0,3,3,2,47.333333,133.0,0.93662,0,0,0.0,9.0,1,133.0,2,0.06338,0.93662,124.0
14121,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
14122,1,413.0,10,6,7,41.3,165.0,0.399516,2,2,2.0,299.0,6,114.0,4,0.723971,0.276029,-185.0
14124,1,316.0,4,4,1,79.0,316.0,1.0,0,0,0.0,0.0,0,316.0,4,0.0,1.0,316.0
14125,1,150.0,3,3,2,50.0,99.0,0.66,1,1,1.0,51.0,1,99.0,2,0.34,0.66,48.0
14126,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14127,1,505.0,22,19,5,22.954545,205.0,0.405941,9,11,13.0,186.0,14,319.0,8,0.368317,0.631683,133.0
14128,1,288.0,5,4,4,57.6,116.0,0.402778,0,2,7.0,218.0,3,70.0,2,0.756944,0.243056,-148.0
14129,1,38.0,3,2,1,12.666667,38.0,1.0,2,2,2.0,38.0,3,0.0,0,1.0,0.0,-38.0
14130,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
14131,1,20.0,4,1,4,5.0,13.0,0.65,0,3,7.0,0.0,0,20.0,4,0.0,1.0,20.0
