membership_row_id,w1_4_has_watch_obs,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week1_watch_time,w1_4_week1_sessions,w1_4_week2_watch_time,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_week4_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w2_watch_time,w1_4_w4_minus_w3_watch_time
14496,1,1094.0,11,7,9,99.454545,200.0,0.182815,1,2,3.0,301.0,3,80.0,2,713.0,6,0.0,0,0.275137,0.073126,0.651737,0.0,-221.0,633.0,-713.0
14497,1,166.0,3,3,3,55.333333,94.0,0.566265,0,0,0.0,62.0,1,0.0,0,104.0,2,0.0,0,0.373494,0.0,0.626506,0.0,-62.0,104.0,-104.0
14498,1,504.0,26,12,10,19.384615,263.0,0.521825,13,17,28.0,5.0,2,2.0,2,439.0,20,58.0,2,0.009921,0.003968,0.871032,0.115079,-3.0,437.0,-381.0
14499,1,95.0,5,4,1,19.0,95.0,1.0,2,2,2.0,0.0,0,95.0,5,0.0,0,0.0,0,0.0,1.0,0.0,0.0,95.0,-95.0,0.0
14500,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
14501,1,166.0,2,2,2,83.0,88.0,0.53012,0,0,0.0,166.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-166.0,0.0,0.0
14503,1,63.0,2,2,2,31.5,34.0,0.539683,0,0,0.0,29.0,1,0.0,0,34.0,1,0.0,0,0.460317,0.0,0.539683,0.0,-29.0,34.0,-34.0
14504,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,0.0,0,1.0,1,0.0,0,0.5,0.0,0.5,0.0,-1.0,1.0,-1.0
14505,1,1022.0,30,21,7,34.066667,366.0,0.358121,18,18,18.0,0.0,0,365.0,7,552.0,18,105.0,5,0.0,0.357143,0.540117,0.10274,365.0,187.0,-447.0
14506,1,315.0,5,5,4,63.0,115.0,0.365079,1,1,1.0,62.0,2,85.0,1,53.0,1,115.0,1,0.196825,0.269841,0.168254,0.365079,23.0,-32.0,62.0
14507,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
14508,1,584.0,14,11,9,41.714286,135.0,0.231164,3,4,6.0,262.0,5,194.0,5,128.0,4,0.0,0,0.44863,0.332192,0.219178,0.0,-68.0,-66.0,-128.0
14509,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0
14510,1,580.0,8,6,6,72.5,200.0,0.344828,1,2,4.0,316.0,3,0.0,0,71.0,2,193.0,3,0.544828,0.0,0.122414,0.332759,-316.0,71.0,122.0
14511,1,291.0,9,9,5,32.333333,166.0,0.570447,4,5,6.0,168.0,5,121.0,2,2.0,2,0.0,0,0.57732,0.415808,0.006873,0.0,-47.0,-119.0,-2.0
14512,1,527.0,10,8,7,52.7,133.0,0.252372,3,3,3.0,194.0,5,107.0,1,133.0,2,93.0,2,0.368121,0.203036,0.252372,0.176471,-87.0,26.0,-40.0
14513,1,205.0,7,6,2,29.285714,105.0,0.512195,3,4,5.0,100.0,2,105.0,5,0.0,0,0.0,0,0.487805,0.512195,0.0,0.0,5.0,-105.0,0.0
14514,1,191.0,2,1,2,95.5,96.0,0.502618,0,0,0.0,96.0,1,0.0,0,95.0,1,0.0,0,0.502618,0.0,0.497382,0.0,-96.0,95.0,-95.0
14515,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
14516,1,215.0,8,6,6,26.875,170.0,0.790698,1,3,9.0,14.0,2,16.0,3,185.0,3,0.0,0,0.065116,0.074419,0.860465,0.0,2.0,169.0,-185.0
14517,1,220.0,3,3,2,73.333333,120.0,0.545455,0,0,0.0,100.0,1,120.0,2,0.0,0,0.0,0,0.454545,0.545455,0.0,0.0,20.0,-120.0,0.0
14518,1,163.0,7,5,4,23.285714,113.0,0.693252,2,4,9.0,43.0,4,113.0,1,7.0,2,0.0,0,0.263804,0.693252,0.042945,0.0,70.0,-106.0,-7.0
14519,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
14520,1,390.0,5,4,4,78.0,154.0,0.394872,0,0,0.0,116.0,1,0.0,0,274.0,4,0.0,0,0.297436,0.0,0.702564,0.0,-116.0,274.0,-274.0
14521,1,234.0,12,8,7,19.5,84.0,0.358974,6,6,6.0,78.0,6,86.0,4,70.0,2,0.0,0,0.333333,0.367521,0.299145,0.0,8.0,-16.0,-70.0
14522,1,166.0,3,2,2,55.333333,93.0,0.560241,1,1,1.0,73.0,1,0.0,0,93.0,2,0.0,0,0.439759,0.0,0.560241,0.0,-73.0,93.0,-93.0
14523,1,256.0,4,2,3,64.0,123.0,0.480469,0,0,0.0,20.0,1,113.0,2,123.0,1,0.0,0,0.078125,0.441406,0.480469,0.0,93.0,10.0,-123.0
14524,1,102.0,5,5,3,20.4,47.0,0.460784,0,0,0.0,35.0,2,47.0,1,0.0,0,20.0,2,0.343137,0.460784,0.0,0.196078,12.0,-47.0,20.0
14525,1,243.0,4,3,2,60.75,155.0,0.63786,0,0,0.0,0.0,0,0.0,0,243.0,4,0.0,0,0.0,0.0,1.0,0.0,0.0,243.0,-243.0
14526,1,172.0,14,10,6,12.285714,112.0,0.651163,7,9,12.0,29.0,3,27.0,2,113.0,6,3.0,3,0.168605,0.156977,0.656977,0.017442,-2.0,86.0,-110.0
14527,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,7.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0
14528,1,1340.0,17,8,11,78.823529,272.0,0.202985,1,1,1.0,311.0,3,235.0,5,668.0,8,126.0,1,0.23209,0.175373,0.498507,0.09403,-76.0,433.0,-542.0
14529,1,37.0,3,2,2,12.333333,32.0,0.864865,1,2,6.0,37.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-37.0,0.0,0.0
14530,1,4.0,4,3,1,1.0,4.0,1.0,4,4,4.0,0.0,0,0.0,0,4.0,4,0.0,0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0
14531,1,30.0,1,1,1,30.0,30.0,1.0,0,0,0.0,0.0,0,0.0,0,30.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,30.0,-30.0
14532,1,195.0,5,3,2,39.0,193.0,0.989744,3,3,3.0,0.0,0,0.0,0,195.0,5,0.0,0,0.0,0.0,1.0,0.0,0.0,195.0,-195.0
14533,1,445.0,12,6,5,37.083333,220.0,0.494382,4,6,9.0,147.0,5,0.0,0,298.0,7,0.0,0,0.330337,0.0,0.669663,0.0,-147.0,298.0,-298.0
14534,1,10.0,3,3,2,3.333333,9.0,0.9,1,2,3.0,0.0,0,9.0,2,1.0,1,0.0,0,0.0,0.9,0.1,0.0,9.0,-8.0,-1.0
14535,1,218.0,4,3,2,54.5,114.0,0.522936,0,1,3.0,0.0,0,218.0,4,0.0,0,0.0,0,0.0,1.0,0.0,0.0,218.0,-218.0,0.0
14536,1,121.0,5,4,5,24.2,85.0,0.702479,2,2,2.0,119.0,3,1.0,1,1.0,1,0.0,0,0.983471,0.008264,0.008264,0.0,-118.0,0.0,-1.0
14537,1,355.0,4,4,3,88.75,296.0,0.833803,0,0,0.0,0.0,0,327.0,3,28.0,1,0.0,0,0.0,0.921127,0.078873,0.0,327.0,-299.0,-28.0
14538,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14539,1,438.0,12,6,3,36.5,250.0,0.570776,3,4,6.0,0.0,0,438.0,12,0.0,0,0.0,0,0.0,1.0,0.0,0.0,438.0,-438.0,0.0
14540,1,122.0,8,6,5,15.25,104.0,0.852459,3,7,18.0,17.0,6,104.0,1,1.0,1,0.0,0,0.139344,0.852459,0.008197,0.0,87.0,-103.0,-1.0
14541,1,652.0,18,14,8,36.222222,231.0,0.354294,5,6,8.0,128.0,5,414.0,11,110.0,2,0.0,0,0.196319,0.634969,0.168712,0.0,286.0,-304.0,-110.0
14542,1,424.0,25,20,9,16.96,302.0,0.712264,4,11,31.0,376.0,16,34.0,6,14.0,3,0.0,0,0.886792,0.080189,0.033019,0.0,-342.0,-20.0,-14.0
14543,1,892.0,15,11,5,59.466667,389.0,0.436099,6,7,8.0,0.0,0,113.0,1,391.0,7,388.0,7,0.0,0.126682,0.438341,0.434978,113.0,278.0,-3.0
14544,1,596.0,11,7,6,54.181818,216.0,0.362416,4,4,4.0,216.0,3,89.0,3,202.0,4,89.0,1,0.362416,0.149329,0.338926,0.149329,-127.0,113.0,-113.0
14545,1,29.0,3,3,2,9.666667,24.0,0.827586,1,2,5.0,0.0,0,0.0,0,29.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,29.0,-29.0
14546,1,538.0,19,14,5,28.315789,259.0,0.481413,11,11,11.0,0.0,0,59.0,10,479.0,9,0.0,0,0.0,0.109665,0.890335,0.0,59.0,420.0,-479.0
14547,1,304.0,6,5,4,50.666667,189.0,0.621711,1,1,1.0,190.0,3,0.0,0,114.0,3,0.0,0,0.625,0.0,0.375,0.0,-190.0,114.0,-114.0
14548,1,53.0,17,5,7,3.117647,27.0,0.509434,8,16,28.0,44.0,10,7.0,5,2.0,2,0.0,0,0.830189,0.132075,0.037736,0.0,-37.0,-5.0,-2.0
14549,1,168.0,9,7,6,18.666667,109.0,0.64881,3,4,5.0,15.0,1,119.0,5,34.0,3,0.0,0,0.089286,0.708333,0.202381,0.0,104.0,-85.0,-34.0
14550,1,102.0,7,6,5,14.571429,42.0,0.411765,1,3,10.0,16.0,1,48.0,3,38.0,3,0.0,0,0.156863,0.470588,0.372549,0.0,32.0,-10.0,-38.0
14551,1,133.0,4,2,2,33.25,126.0,0.947368,1,3,8.0,126.0,2,0.0,0,7.0,2,0.0,0,0.947368,0.0,0.052632,0.0,-126.0,7.0,-7.0
14553,1,300.0,5,4,3,60.0,111.0,0.37,2,2,2.0,189.0,2,111.0,3,0.0,0,0.0,0,0.63,0.37,0.0,0.0,-78.0,-111.0,0.0
14555,1,286.0,4,4,4,71.5,143.0,0.5,0,1,2.0,2.0,1,143.0,1,141.0,2,0.0,0,0.006993,0.5,0.493007,0.0,141.0,-2.0,-141.0
14556,1,331.0,8,5,4,41.375,134.0,0.404834,3,3,3.0,197.0,3,0.0,0,0.0,0,134.0,5,0.595166,0.0,0.0,0.404834,-197.0,0.0,134.0
14557,1,405.0,6,4,6,67.5,176.0,0.434568,1,1,1.0,10.0,1,104.0,2,291.0,3,0.0,0,0.024691,0.25679,0.718519,0.0,94.0,187.0,-291.0
14558,1,94.0,4,2,3,23.5,91.0,0.968085,3,3,3.0,0.0,0,2.0,2,92.0,2,0.0,0,0.0,0.021277,0.978723,0.0,2.0,90.0,-92.0
14559,1,868.0,10,10,8,86.8,189.0,0.217742,0,0,0.0,283.0,3,90.0,2,495.0,5,0.0,0,0.326037,0.103687,0.570276,0.0,-193.0,405.0,-495.0
14560,1,9.0,2,1,1,4.5,9.0,1.0,1,1,1.0,0.0,0,9.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,9.0,-9.0,0.0
14561,1,258.0,5,3,4,51.6,129.0,0.5,1,2,3.0,127.0,3,131.0,2,0.0,0,0.0,0,0.492248,0.507752,0.0,0.0,4.0,-131.0,0.0
14562,1,368.0,6,4,4,61.333333,101.0,0.274457,2,2,2.0,101.0,3,267.0,3,0.0,0,0.0,0,0.274457,0.725543,0.0,0.0,166.0,-267.0,0.0
14564,1,859.0,16,9,8,53.6875,209.0,0.243306,3,4,7.0,0.0,0,552.0,9,307.0,7,0.0,0,0.0,0.642608,0.357392,0.0,552.0,-245.0,-307.0
14565,1,554.0,12,5,6,46.166667,174.0,0.314079,2,4,6.0,2.0,2,176.0,4,322.0,4,54.0,2,0.00361,0.31769,0.581227,0.097473,174.0,146.0,-268.0
14567,1,405.0,13,4,6,31.153846,139.0,0.34321,4,7,11.0,0.0,0,151.0,8,254.0,5,0.0,0,0.0,0.37284,0.62716,0.0,151.0,103.0,-254.0
14568,1,421.0,9,9,4,46.777778,155.0,0.368171,0,1,4.0,120.0,5,155.0,2,146.0,2,0.0,0,0.285036,0.368171,0.346793,0.0,35.0,-9.0,-146.0
14569,1,279.0,5,3,3,55.8,178.0,0.637993,0,0,0.0,101.0,2,0.0,0,178.0,3,0.0,0,0.362007,0.0,0.637993,0.0,-101.0,178.0,-178.0
14570,1,407.0,17,6,8,23.941176,117.0,0.287469,4,4,4.0,78.0,5,163.0,6,126.0,4,40.0,2,0.191646,0.400491,0.309582,0.09828,85.0,-37.0,-86.0
14571,1,436.0,12,10,4,36.333333,142.0,0.325688,2,2,2.0,227.0,5,110.0,3,99.0,4,0.0,0,0.520642,0.252294,0.227064,0.0,-117.0,-11.0,-99.0
14572,1,1913.0,26,21,12,73.576923,417.0,0.217982,1,2,6.0,264.0,4,590.0,11,946.0,10,113.0,1,0.138003,0.308416,0.494511,0.05907,326.0,356.0,-833.0
14573,1,655.0,9,6,3,72.777778,361.0,0.551145,3,3,3.0,294.0,4,0.0,0,361.0,5,0.0,0,0.448855,0.0,0.551145,0.0,-294.0,361.0,-361.0
14574,1,578.0,9,6,6,64.222222,229.0,0.396194,1,2,5.0,1.0,1,0.0,0,464.0,6,113.0,2,0.00173,0.0,0.802768,0.195502,-1.0,464.0,-351.0
14575,1,594.0,13,5,8,45.692308,203.0,0.341751,2,4,8.0,94.0,4,193.0,2,267.0,6,40.0,1,0.158249,0.324916,0.449495,0.06734,99.0,74.0,-227.0
14576,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
14577,1,180.0,4,3,3,45.0,97.0,0.538889,0,0,0.0,0.0,0,0.0,0,180.0,4,0.0,0,0.0,0.0,1.0,0.0,0.0,180.0,-180.0
14579,1,210.0,3,3,3,70.0,114.0,0.542857,0,0,0.0,0.0,0,0.0,0,210.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,210.0,-210.0
14580,1,81.0,2,2,2,40.5,50.0,0.617284,0,0,0.0,0.0,0,50.0,1,0.0,0,31.0,1,0.0,0.617284,0.0,0.382716,50.0,-50.0,31.0
14581,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
14582,1,453.0,10,6,9,45.3,106.0,0.233996,2,3,5.0,142.0,4,27.0,1,0.0,0,284.0,5,0.313466,0.059603,0.0,0.626932,-115.0,-27.0,284.0
14583,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,5.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0
14584,1,206.0,6,5,4,34.333333,193.0,0.936893,3,4,5.0,0.0,0,196.0,4,10.0,2,0.0,0,0.0,0.951456,0.048544,0.0,196.0,-186.0,-10.0
14585,1,124.0,1,1,1,124.0,124.0,1.0,0,0,0.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-124.0,0.0,0.0
14586,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,1.0,1,0.0,0,0.0,0,0.5,0.5,0.0,0.0,0.0,-1.0,0.0
14587,1,887.0,10,9,7,88.7,274.0,0.308906,0,1,4.0,387.0,3,126.0,3,374.0,4,0.0,0,0.436302,0.142052,0.421646,0.0,-261.0,248.0,-374.0
14588,1,74.0,6,6,4,12.333333,50.0,0.675676,2,3,4.0,71.0,4,3.0,2,0.0,0,0.0,0,0.959459,0.040541,0.0,0.0,-68.0,-3.0,0.0
14589,1,134.0,2,2,1,67.0,134.0,1.0,0,0,0.0,0.0,0,134.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,134.0,-134.0,0.0
14590,1,281.0,3,3,2,93.666667,180.0,0.640569,0,0,0.0,101.0,1,0.0,0,180.0,2,0.0,0,0.359431,0.0,0.640569,0.0,-101.0,180.0,-180.0
14591,1,111.0,8,8,4,13.875,103.0,0.927928,6,7,9.0,1.0,1,0.0,0,106.0,5,4.0,2,0.009009,0.0,0.954955,0.036036,-1.0,106.0,-102.0
14592,1,199.0,4,2,2,49.75,127.0,0.638191,1,1,1.0,199.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-199.0,0.0,0.0
14593,1,281.0,3,1,3,93.666667,141.0,0.501779,0,0,0.0,141.0,1,76.0,1,64.0,1,0.0,0,0.501779,0.270463,0.227758,0.0,-65.0,-12.0,-64.0
14594,1,369.0,4,4,4,92.25,107.0,0.289973,0,0,0.0,73.0,1,97.0,1,199.0,2,0.0,0,0.197832,0.262873,0.539295,0.0,24.0,102.0,-199.0
14595,1,4.0,4,4,4,1.0,1.0,0.25,4,4,4.0,1.0,1,2.0,2,1.0,1,0.0,0,0.25,0.5,0.25,0.0,1.0,-1.0,-1.0
14596,1,97.0,4,2,2,24.25,95.0,0.979381,2,2,2.0,2.0,2,95.0,2,0.0,0,0.0,0,0.020619,0.979381,0.0,0.0,93.0,-95.0,0.0
14597,1,472.0,12,3,1,39.333333,472.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,472.0,12,0.0,0.0,0.0,1.0,0.0,0.0,472.0
14598,1,611.0,8,7,6,76.375,161.0,0.263502,2,2,2.0,136.0,1,260.0,4,215.0,3,0.0,0,0.222586,0.425532,0.351882,0.0,124.0,-45.0,-215.0
14599,1,646.0,7,3,4,92.285714,380.0,0.588235,0,0,0.0,646.0,7,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-646.0,0.0,0.0
14600,1,445.0,15,6,12,29.666667,205.0,0.460674,0,2,7.0,38.0,3,301.0,8,106.0,4,0.0,0,0.085393,0.676404,0.238202,0.0,263.0,-195.0,-106.0
14601,1,101.0,1,1,1,101.0,101.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,101.0,1,0.0,0.0,0.0,1.0,0.0,0.0,101.0
14602,1,197.0,12,11,7,16.416667,142.0,0.720812,4,8,18.0,16.0,4,146.0,5,16.0,2,19.0,1,0.081218,0.741117,0.081218,0.096447,130.0,-130.0,3.0
14603,1,548.0,13,8,6,42.153846,158.0,0.288321,7,7,7.0,0.0,0,2.0,2,452.0,10,94.0,1,0.0,0.00365,0.824818,0.171533,2.0,450.0,-358.0
14604,1,184.0,9,6,3,20.444444,99.0,0.538043,4,7,10.0,0.0,0,0.0,0,85.0,3,99.0,6,0.0,0.0,0.461957,0.538043,0.0,85.0,14.0
14605,1,112.0,1,1,1,112.0,112.0,1.0,0,0,0.0,0.0,0,112.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,112.0,-112.0,0.0
14606,1,241.0,8,6,5,30.125,138.0,0.572614,6,6,6.0,141.0,4,100.0,4,0.0,0,0.0,0,0.585062,0.414938,0.0,0.0,-41.0,-100.0,0.0
14607,1,144.0,9,7,4,16.0,104.0,0.722222,2,4,9.0,0.0,0,11.0,2,133.0,7,0.0,0,0.0,0.076389,0.923611,0.0,11.0,122.0,-133.0
14608,1,257.0,9,5,4,28.555556,147.0,0.571984,3,3,3.0,81.0,3,175.0,5,1.0,1,0.0,0,0.315175,0.680934,0.003891,0.0,94.0,-174.0,-1.0
14609,1,263.0,13,10,5,20.230769,98.0,0.372624,4,6,12.0,0.0,0,31.0,1,232.0,12,0.0,0,0.0,0.117871,0.882129,0.0,31.0,201.0,-232.0
14610,1,465.0,7,7,5,66.428571,184.0,0.395699,0,1,5.0,225.0,3,240.0,4,0.0,0,0.0,0,0.483871,0.516129,0.0,0.0,15.0,-240.0,0.0
14611,1,293.0,8,7,6,36.625,105.0,0.358362,0,0,0.0,170.0,4,21.0,1,102.0,3,0.0,0,0.580205,0.071672,0.348123,0.0,-149.0,81.0,-102.0
14612,1,387.0,6,6,4,64.5,261.0,0.674419,0,0,0.0,375.0,5,0.0,0,12.0,1,0.0,0,0.968992,0.0,0.031008,0.0,-375.0,12.0,-12.0
14613,1,658.0,10,4,8,65.8,152.0,0.231003,0,0,0.0,152.0,2,292.0,4,173.0,3,41.0,1,0.231003,0.443769,0.262918,0.06231,140.0,-119.0,-132.0
14614,1,56.0,3,3,2,18.666667,32.0,0.571429,0,0,0.0,0.0,0,32.0,1,24.0,2,0.0,0,0.0,0.571429,0.428571,0.0,32.0,-8.0,-24.0
14615,1,3.0,3,3,1,1.0,3.0,1.0,3,3,3.0,3.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0
14616,1,441.0,12,5,5,36.75,316.0,0.716553,3,5,7.0,316.0,5,88.0,6,0.0,0,37.0,1,0.716553,0.199546,0.0,0.0839,-228.0,-88.0,37.0
14617,1,420.0,15,11,6,28.0,222.0,0.528571,5,8,13.0,314.0,9,31.0,3,74.0,2,1.0,1,0.747619,0.07381,0.17619,0.002381,-283.0,43.0,-73.0
14618,1,88.0,2,1,2,44.0,66.0,0.75,0,0,0.0,0.0,0,0.0,0,88.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,88.0,-88.0
14619,1,468.0,4,4,3,117.0,206.0,0.440171,0,0,0.0,206.0,2,85.0,1,177.0,1,0.0,0,0.440171,0.181624,0.378205,0.0,-121.0,92.0,-177.0
14620,1,479.0,7,7,6,68.428571,105.0,0.219207,0,0,0.0,167.0,2,146.0,2,166.0,3,0.0,0,0.348643,0.304802,0.346555,0.0,-21.0,20.0,-166.0
14621,1,562.0,12,8,6,46.833333,242.0,0.430605,1,3,10.0,75.0,3,430.0,5,57.0,4,0.0,0,0.133452,0.765125,0.101423,0.0,355.0,-373.0,-57.0
14622,1,446.0,9,7,6,49.555556,195.0,0.43722,1,2,3.0,196.0,4,60.0,3,190.0,2,0.0,0,0.439462,0.134529,0.426009,0.0,-136.0,130.0,-190.0
14623,1,121.0,1,1,1,121.0,121.0,1.0,0,0,0.0,0.0,0,121.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,121.0,-121.0,0.0
14624,1,425.0,9,8,4,47.222222,219.0,0.515294,1,2,3.0,1.0,1,424.0,8,0.0,0,0.0,0,0.002353,0.997647,0.0,0.0,423.0,-424.0,0.0
14625,1,21.0,1,1,1,21.0,21.0,1.0,0,0,0.0,0.0,0,0.0,0,21.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,21.0,-21.0
14626,1,262.0,5,4,4,52.4,123.0,0.469466,0,1,3.0,0.0,0,0.0,0,170.0,4,92.0,1,0.0,0.0,0.648855,0.351145,0.0,170.0,-78.0
14627,1,2.0,2,1,1,1.0,2.0,1.0,2,2,2.0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0
14628,1,229.0,4,3,3,57.25,112.0,0.489083,0,0,0.0,0.0,0,119.0,3,110.0,1,0.0,0,0.0,0.519651,0.480349,0.0,119.0,-9.0,-110.0
14629,1,1374.0,21,14,10,65.428571,268.0,0.195051,2,4,9.0,333.0,5,192.0,2,849.0,14,0.0,0,0.242358,0.139738,0.617904,0.0,-141.0,657.0,-849.0
14631,1,153.0,15,13,5,10.2,80.0,0.522876,4,9,19.0,40.0,8,5.0,2,108.0,5,0.0,0,0.261438,0.03268,0.705882,0.0,-35.0,103.0,-108.0
14632,1,120.0,3,3,2,40.0,116.0,0.966667,0,2,7.0,0.0,0,0.0,0,120.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,120.0,-120.0
14633,1,412.0,15,10,3,27.466667,188.0,0.456311,9,10,13.0,188.0,2,0.0,0,224.0,13,0.0,0,0.456311,0.0,0.543689,0.0,-188.0,224.0,-224.0
14634,1,116.0,2,2,1,58.0,116.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,116.0,2,0.0,0.0,0.0,1.0,0.0,0.0,116.0
14635,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
14636,1,3946.0,36,35,9,109.611111,695.0,0.176128,0,1,4.0,1154.0,10,2246.0,20,546.0,6,0.0,0,0.292448,0.569184,0.138368,0.0,1092.0,-1700.0,-546.0
14637,1,647.0,10,3,3,64.7,226.0,0.349304,2,3,4.0,0.0,0,214.0,4,433.0,6,0.0,0,0.0,0.330757,0.669243,0.0,214.0,219.0,-433.0
14638,1,323.0,8,2,4,40.375,119.0,0.368421,3,3,3.0,0.0,0,114.0,3,208.0,4,1.0,1,0.0,0.352941,0.643963,0.003096,114.0,94.0,-207.0
14639,1,267.0,3,3,2,89.0,159.0,0.595506,0,0,0.0,108.0,1,159.0,2,0.0,0,0.0,0,0.404494,0.595506,0.0,0.0,51.0,-159.0,0.0
14640,1,412.0,12,8,4,34.333333,186.0,0.451456,5,5,5.0,76.0,3,327.0,7,9.0,2,0.0,0,0.184466,0.793689,0.021845,0.0,251.0,-318.0,-9.0
14641,1,176.0,7,5,2,25.142857,92.0,0.522727,4,5,8.0,176.0,7,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-176.0,0.0,0.0
14642,1,5.0,3,1,2,1.666667,3.0,0.6,1,3,5.0,0.0,0,0.0,0,0.0,0,5.0,3,0.0,0.0,0.0,1.0,0.0,0.0,5.0
14645,1,798.0,18,7,8,44.333333,210.0,0.263158,1,3,11.0,558.0,14,240.0,4,0.0,0,0.0,0,0.699248,0.300752,0.0,0.0,-318.0,-240.0,0.0
14646,1,1466.0,26,22,10,56.384615,244.0,0.166439,2,6,16.0,213.0,4,489.0,6,583.0,13,181.0,3,0.145293,0.333561,0.397681,0.123465,276.0,94.0,-402.0
14647,1,83.0,3,2,2,27.666667,82.0,0.987952,2,2,2.0,1.0,1,82.0,2,0.0,0,0.0,0,0.012048,0.987952,0.0,0.0,81.0,-82.0,0.0
14648,1,294.0,10,4,4,29.4,100.0,0.340136,6,7,8.0,96.0,2,100.0,4,98.0,4,0.0,0,0.326531,0.340136,0.333333,0.0,4.0,-2.0,-98.0
14649,1,259.0,3,3,1,86.333333,259.0,1.0,0,0,0.0,259.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-259.0,0.0,0.0
14650,1,56.0,3,2,2,18.666667,39.0,0.696429,0,1,2.0,39.0,2,0.0,0,17.0,1,0.0,0,0.696429,0.0,0.303571,0.0,-39.0,17.0,-17.0
14651,1,512.0,8,7,7,64.0,122.0,0.238281,0,2,7.0,140.0,2,115.0,1,257.0,5,0.0,0,0.273438,0.224609,0.501953,0.0,-25.0,142.0,-257.0
14652,1,309.0,5,3,5,61.8,113.0,0.365696,0,0,0.0,0.0,0,78.0,2,213.0,2,18.0,1,0.0,0.252427,0.68932,0.058252,78.0,135.0,-195.0
