row_id,promo_scope,is_repurchase,previous_segment_id,revised_segment_family,revised_assignment_reason,gb_churn_risk_score_oof,lr_churn_risk_score_oof,key_flags,retained_subsignals,user_approval_required
2473,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6231082767504488,0.9159878190266528,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2474,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3614131927266938,0.6325839050236153,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
2475,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.080872973494803,0.3099932667508868,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2476,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3206884672735066,0.4435954701194738,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
2477,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0334711566927091,0.0655877350425675,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2478,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3523721421483895,0.4807697003860004,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
2479,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.104306888910735,0.1321756518687629,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
2480,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5979952007617282,0.8572508091555624,week3_inactive;retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
2481,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2429371172512815,0.4799627549476818,retention_decay;cold_start_weak;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2482,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6550473958724734,0.8532019408865127,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2483,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.117423328606404,0.0945807940355086,low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
2484,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4920995768521182,0.8454250324421553,genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
2485,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3968419934535666,0.712075948380204,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2486,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1698708182378825,0.4088078719753649,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
2487,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3516634087857343,0.3394061607655303,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2488,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0383746570724483,0.1581656473458357,stable_usage,none,yes
2489,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.722656675413017,0.8642589663181548,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2490,promo1,0,promo1_s05,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.6859756927567497,0.950494501138999,genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
2491,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2993442958195845,0.5842931442782995,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
2492,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.084198157338958,0.1224992859503647,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2493,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3639388296910892,0.6366247556037563,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
2494,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4845645363947272,0.5392202064846373,cold_start_weak;content_preference_signal,content_context_marker,yes
2495,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0863409013337643,0.3659721531531054,cold_start_weak;content_preference_signal,content_context_marker,yes
2496,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0540598948524501,0.1679810717033595,stable_usage;content_preference_signal,content_context_marker,yes
2497,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0461585846816743,0.3675293725787486,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2498,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5937530032342229,0.7189598842856539,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2499,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3436741572470455,0.3736466954034502,low_activity;stable_usage;content_preference_signal,content_context_marker;low_activity_subsignal,yes
2500,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0284914442037298,0.0602937263993437,content_preference_signal,content_context_marker,yes
2501,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.63389792434537,0.6771553869999831,week3_inactive;retention_decay;only_w1;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2502,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0844127151491646,0.1234615620397463,cold_start_weak;content_preference_signal,content_context_marker,yes
2503,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1502824012788495,0.1898747650606715,content_preference_signal,content_context_marker,yes
2504,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0383509383225842,0.0566056451697524,stable_usage;content_preference_signal,content_context_marker,yes
2505,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0680216067916935,0.1480404860052118,genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
2506,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5540397149974484,0.4298229087171143,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2507,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0632360208858233,0.2344218929257266,cold_start_weak;content_preference_signal,content_context_marker,yes
2508,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.116137556437174,0.2332063258327374,stable_usage;content_preference_signal,content_context_marker,yes
2509,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3766200089717298,0.4755860014161241,stable_usage;content_preference_signal,content_context_marker,yes
2510,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0211491256231675,0.1099408935295703,stable_usage;content_preference_signal,content_context_marker,yes
2511,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.10343461356607,0.252897994229965,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2512,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5229836361702259,0.6950160742143084,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
2513,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.786269444814455,0.8925133287127183,content_preference_signal,content_context_marker,yes
2514,promo1,0,promo1_s02,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6342869211304776,0.8946417847539717,retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
2515,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3787384697017354,0.4963895885592839,stable_usage;content_preference_signal,content_context_marker,yes
2516,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.104410014442422,0.2804355483146104,cold_start_weak;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
2517,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0507993894743312,0.1275871795814293,retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
2518,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2508694224200763,0.4333989163662778,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2519,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1830389861962553,0.129574659151556,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
2520,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1245004588628162,0.3115810871444638,retention_decay,retention_decay_subsignal,yes
