membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,hierarchical_segment,hierarchical_rank,seg_top_decile_high_churn_risk,seg_low_or_no_early_engagement,seg_late_heavy_week3_intensive,seg_delayed_start,seg_early_routine_stable,seg_week2_surge_users,seg_genre_affinity_thriller_crime,seg_genre_affinity_animation_family,seg_genre_affinity_drama,seg_genre_affinity_action_adventure,seg_high_price_or_promotion_sensitive
15863,Y,1,0.9039997539447652,0.09600024605523483,bottom_40_lowest_risk,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
15864,Y,1,0.9618588497500138,0.03814115024998621,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
15865,N,0,0.3842855809173199,0.6157144190826801,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,0
15866,Y,1,0.7716802228820216,0.22831977711797835,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
15867,N,0,0.25320024035618655,0.7467997596438134,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,1,0,1
15868,Y,1,0.7274506251094045,0.2725493748905955,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15869,Y,1,0.8337405365795385,0.1662594634204615,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
15870,Y,1,0.7846558292044777,0.21534417079552226,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,1,0,0,1
15871,Y,1,0.5544672878927134,0.4455327121072866,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
15872,Y,1,0.9438743437975146,0.05612565620248544,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,1,0,0,0,1
15873,Y,1,0.9431488051401861,0.056851194859813936,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,0
15874,Y,1,0.9516596924943755,0.04834030750562446,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,1
15875,Y,1,0.6671112168751895,0.3328887831248105,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15876,Y,1,0.4799056209690465,0.5200943790309536,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
15877,Y,1,0.9800638107029135,0.019936189297086515,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
15878,N,0,0.2839256716877161,0.7160743283122839,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,0,0,0,0,1
15879,Y,1,0.7282407154620013,0.2717592845379987,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15880,Y,1,0.41011957190035925,0.5898804280996408,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,1
15881,Y,1,0.5734428013764044,0.42655719862359565,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15882,N,0,0.21278306081879542,0.7872169391812046,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,1,1
15883,Y,1,0.5329393744511093,0.4670606255488907,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
15884,N,0,0.42902170547352364,0.5709782945264763,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
15885,N,0,0.5688228644988649,0.4311771355011351,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,1,0,1
15886,Y,1,0.9686914142820152,0.03130858571798478,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
15887,N,0,0.13951235987524915,0.8604876401247509,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,0,1,1
15888,Y,1,0.6817488527191258,0.3182511472808742,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,1,1
15889,Y,1,0.8484400614833035,0.15155993851669647,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,1,0,1
15890,Y,1,0.9496616745319725,0.05033832546802752,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,0
15891,N,0,0.6959493105588445,0.30405068944115554,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,1,1
15892,Y,1,0.9765729234719471,0.02342707652805287,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,0
15894,N,0,0.48123927111964376,0.5187607288803562,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
15895,N,0,0.41409526723364054,0.5859047327663595,risk_10_30,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
15896,Y,1,0.9748838505625746,0.02511614943742535,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,0
15897,Y,1,0.9443660849004482,0.055633915099551845,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,1,0,0,1
15898,Y,1,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15899,Y,1,0.8084296739423515,0.19157032605764845,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
15900,Y,1,0.9762639221255308,0.023736077874469186,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
15901,N,0,0.8920738788557009,0.10792612114429911,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,0,1,1,1
15902,Y,1,0.9192046791333801,0.08079532086661989,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
15903,Y,1,0.9790851529196081,0.02091484708039193,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,0,0,1
15904,N,0,0.7947416848219258,0.20525831517807425,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,1
15905,Y,1,0.9829349580183012,0.01706504198169878,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,1,0,1,0
15906,Y,1,0.7982603146434691,0.20173968535653086,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,1,1
15907,Y,1,0.9630989563665262,0.036901043633473796,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
15908,Y,1,0.6022107606259649,0.3977892393740351,risk_30_60,general_other,12,0,0,0,0,0,0,0,0,0,0,0
15911,Y,1,0.5462248297746688,0.4537751702253312,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,1
15912,Y,1,0.8755015243309684,0.1244984756690316,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,0,0,1
15913,N,0,0.31464988289218415,0.6853501171078158,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,1,0,0,1,1
15914,Y,1,0.9696859588369028,0.030314041163097216,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,0,0,1,0,0,1
15915,N,0,0.8356860914286623,0.16431390857133765,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
15916,Y,1,0.9290159544368342,0.07098404556316584,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,1,1
15917,Y,1,0.9802315551358403,0.01976844486415974,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,0,0
15918,Y,1,0.9689199363207321,0.031080063679267855,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,0,0,0,1,0,0,1
15919,Y,1,0.3875350864335125,0.6124649135664875,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,1,0,0,0,1
15920,Y,1,0.6836289095560949,0.3163710904439051,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15921,Y,1,0.9773657467653319,0.022634253234668056,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,0
15922,N,0,0.5533411963658775,0.44665880363412247,risk_10_30,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
15923,Y,1,0.8287895113273563,0.17121048867264366,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,1,1
15924,Y,1,0.9160637114192797,0.08393628858072033,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
15925,Y,1,0.8833649708779093,0.11663502912209067,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,1,0,0
15926,Y,1,0.8412900803464988,0.15870991965350123,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,0
15927,Y,1,0.973547196274261,0.026452803725738994,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,1,1
15928,Y,1,0.587538160186733,0.412461839813267,risk_10_30,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
15929,Y,1,0.7282407154620013,0.2717592845379987,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15930,Y,1,0.42417010855983495,0.575829891440165,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,1,0,1
15931,N,0,0.4237893702456527,0.5762106297543472,risk_10_30,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,0
15932,Y,1,0.8776705060907553,0.12232949390924475,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,1
15933,Y,1,0.9673863504530998,0.03261364954690016,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,0
15934,Y,1,0.963290572786698,0.03670942721330195,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,0,1,0,0
15935,Y,1,0.5734428013764044,0.42655719862359565,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15936,Y,1,0.9808808939023859,0.019119106097614136,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,1,1
15937,Y,1,0.5382923024118118,0.4617076975881882,risk_10_30,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
15938,Y,1,0.939427593293705,0.060572406706295046,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,1
15939,Y,1,0.9668920072385251,0.033107992761474914,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,1,0,0,1
15940,Y,1,0.968357162892456,0.03164283710754401,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,0,0,0,0
15941,Y,1,0.9699362111627963,0.03006378883720373,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,1,1
15942,Y,1,0.7436796730395329,0.25632032696046714,risk_30_60,delayed_start,4,0,0,0,1,0,1,1,0,0,0,1
15943,N,0,0.2505799849508379,0.7494200150491621,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,1,0,0,1,1
15944,Y,1,0.9540685470427037,0.04593145295729628,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
15945,Y,1,0.9340138548815105,0.06598614511848955,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,1,0,1,0,1
15946,Y,1,0.37284407597568703,0.627155924024313,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,1,0,1
15947,N,0,0.31815611743713734,0.6818438825628627,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
15948,Y,1,0.9310530206976666,0.0689469793023334,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
15949,Y,1,0.9859484890458878,0.014051510954112167,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,1,0,1
15950,Y,1,0.9707771234295326,0.029222876570467404,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,0,0,1
15951,Y,1,0.9517587467018939,0.048241253298106135,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,1,1,1
15952,N,0,0.7587466601020548,0.24125333989794517,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,1,0,0,1
15953,Y,1,0.4882987042610561,0.511701295738944,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
15954,Y,1,0.8653445657007355,0.13465543429926452,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,1,1
15955,Y,1,0.9862154017231756,0.013784598276824434,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,1,0,0,1
15956,N,0,0.27737323594490637,0.7226267640550936,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,0,1
15957,N,0,0.4883959269987901,0.5116040730012099,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15958,Y,1,0.8941147009011716,0.10588529909882838,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
15959,Y,1,0.7278462428566049,0.27215375714339507,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15960,Y,1,0.9721330515379667,0.027866948462033303,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,0,0,0,0
15961,N,0,0.23778253225393808,0.7622174677460619,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,0,1
15962,Y,1,0.9387868090848814,0.061213190915118565,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,0,0,1
15963,N,0,0.5729870141657395,0.4270129858342605,risk_10_30,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,1,1
15964,Y,1,0.9813613481812297,0.018638651818770335,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,1,0,0,0
15965,Y,1,0.9224349146175778,0.07756508538242224,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,0,1,1
15966,Y,1,0.7229820729673536,0.2770179270326464,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
15967,Y,1,0.9412654228453351,0.0587345771546649,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,1,0
15968,Y,1,0.9501197060863128,0.0498802939136872,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,0,1,1
15969,N,0,0.8106326720553262,0.1893673279446738,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,1,0,1,1
15970,Y,1,0.7278462428566049,0.27215375714339507,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15971,Y,1,0.91560334254511,0.08439665745489,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
15972,Y,1,0.6100390162839066,0.38996098371609345,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,0
15973,Y,1,0.9150901059239012,0.08490989407609884,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,1,0,0,1
15974,Y,1,0.9193093704262056,0.08069062957379436,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,0,0,1
15975,N,0,0.7159128859678648,0.28408711403213516,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,0,0,1
15976,Y,1,0.21453128533588608,0.7854687146641139,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
15977,Y,1,0.9243355305270416,0.07566446947295835,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,0,1
15978,N,0,0.6598569991880258,0.34014300081197424,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
15979,Y,1,0.9342467188414816,0.06575328115851842,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,1,0,0,1
15980,Y,1,0.9846496174781975,0.015350382521802541,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,1,1,0,1
15981,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15982,Y,1,0.9406087566041808,0.05939124339581925,bottom_40_lowest_risk,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
15983,Y,1,0.9528873465060811,0.04711265349391891,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,1,0,1
15984,N,0,0.5556115532518486,0.44438844674815137,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
15985,Y,1,0.8911002409508664,0.10889975904913363,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,1,1
15986,Y,1,0.6946363437046711,0.3053636562953289,risk_30_60,delayed_start,4,0,0,0,1,0,0,0,0,0,1,1
15987,Y,1,0.3784086078727317,0.6215913921272683,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
15988,Y,1,0.7939964420471406,0.2060035579528594,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,1,0,0,1,0,1
15989,Y,1,0.9254025010526223,0.07459749894737766,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
15990,N,0,0.7326981034832822,0.26730189651671776,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
15991,Y,1,0.9271878923836597,0.07281210761634027,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,1,0,1,1
15992,Y,1,0.9683101605202618,0.03168983947973825,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,1,1
15993,Y,1,0.37567323883513914,0.6243267611648609,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,1,1,1
15994,Y,1,0.9187368780178142,0.08126312198218577,bottom_40_lowest_risk,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,0
15995,Y,1,0.4917594990565593,0.5082405009434408,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,1
15996,Y,1,0.9765680983831848,0.023431901616815187,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,0,1
15997,Y,1,0.981182640231264,0.018817359768735997,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
15998,Y,1,0.8811275141726704,0.11887248582732957,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,1,1
15999,Y,1,0.7637056403031931,0.2362943596968069,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
16000,N,0,0.22632326753895685,0.7736767324610432,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,0,0
16001,Y,1,0.9474002727396879,0.052599727260312146,bottom_40_lowest_risk,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
16002,Y,1,0.5569089639590218,0.4430910360409782,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
16003,Y,1,0.2794058791499124,0.7205941208500877,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,1,0
16004,Y,1,0.6154079392340925,0.38459206076590746,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,1,0,0,0,0,0
16005,Y,1,0.7389646969511171,0.2610353030488829,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,0,1,1
16006,Y,1,0.3865739158949135,0.6134260841050865,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,0
16007,Y,1,0.8953810452081841,0.10461895479181593,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,1,1
16008,Y,1,0.2665539113245078,0.7334460886754922,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,1,0,0,1
16009,N,0,0.20191289225577055,0.7980871077442294,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,1,0,0,0,1
16010,Y,1,0.9524470241506023,0.04755297584939766,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,1,1
16011,Y,1,0.9660454645124952,0.03395453548750482,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
16012,Y,1,0.9864099362731519,0.013590063726848123,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
16013,Y,1,0.7230459915657376,0.27695400843426243,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
16014,Y,1,0.9450792826208619,0.05492071737913806,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,0
16015,Y,1,0.6746798669072359,0.3253201330927641,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
16016,N,0,0.16084164106289847,0.8391583589371016,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
16017,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
16018,Y,1,0.925194367503327,0.07480563249667305,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
16019,Y,1,0.968520460856595,0.031479539143404955,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,1,0,1
16020,N,0,0.7529317455296711,0.24706825447032887,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,1,0,1
16021,Y,1,0.7217236544580635,0.2782763455419365,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
16022,Y,1,0.8453623204403006,0.15463767955969943,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
16023,Y,1,0.9061510962662661,0.09384890373373389,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,1,1
16024,N,0,0.3204540299332523,0.6795459700667477,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
16025,N,0,0.8034189426564543,0.1965810573435457,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,0,1,0,1
16026,Y,1,0.9694578218486167,0.03054217815138327,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
16027,Y,1,0.4963204063481656,0.5036795936518343,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,0
16028,Y,1,0.574314745213128,0.425685254786872,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,0,0
16029,Y,1,0.9566767352578844,0.043323264742115564,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,0,1,1
16030,Y,1,0.9731303918639077,0.026869608136092293,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,0,0
16031,Y,1,0.9762850964009498,0.023714903599050152,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
16032,Y,1,0.9778912083368612,0.022108791663138838,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,1,1
16033,N,0,0.170311968416825,0.829688031583175,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,1,0,0,0,1
16034,N,0,0.14759240480455715,0.8524075951954428,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,1,1
16035,Y,1,0.5987745942743113,0.40122540572568866,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,1
16036,Y,1,0.9570915600690317,0.04290843993096827,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,0,1,0,0,1,0,1
16037,Y,1,0.94311089007766,0.056889109922339975,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
16038,Y,1,0.8744127366850787,0.12558726331492132,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
16039,Y,1,0.983625538826192,0.01637446117380803,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,1
16040,Y,1,0.7631352956919415,0.2368647043080585,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
16041,Y,1,0.2725007198517338,0.7274992801482663,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,0,1,0,0,1
16042,Y,1,0.7278462428566049,0.27215375714339507,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
16043,N,0,0.26053921672668956,0.7394607832733104,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,0,1,1,0,0,0,1
16044,Y,1,0.9226522414333679,0.07734775856663212,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
16045,Y,1,0.9756174189328403,0.024382581067159736,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
16046,N,0,0.5617129868408902,0.4382870131591098,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,0
16047,Y,1,0.8771675466465004,0.12283245335349957,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,1,0,1,0
16048,Y,1,0.7469808414652506,0.25301915853474943,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,1,1
16049,Y,1,0.9817917243994493,0.018208275600550716,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,1,0,1
16050,Y,1,0.9887328334862664,0.011267166513733606,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,0,0
16051,Y,1,0.95667932395136,0.04332067604863998,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,1,1
16052,Y,1,0.8468631073452079,0.15313689265479213,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
16053,Y,1,0.9547401435066524,0.04525985649334763,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,0,0,0,0,0,1
16054,Y,1,0.8974085250921598,0.10259147490784015,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,1,1
16055,N,0,0.3269075051076987,0.6730924948923013,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
16056,N,0,0.3797689539253727,0.6202310460746273,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,1,0
16057,N,0,0.3445378272175676,0.6554621727824324,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
16058,Y,1,0.8954549866907449,0.10454501330925514,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,1,0
