query_title,title,releasedate,originalreleaseyear,country,targetage,playtime,genre
다크니스:영혼의그림자,다크니스: 영혼의 그림자,,2015.0,프랑스,15세이상관람가,80.0,공포(호러)|스릴러
지저스러브스미,지저스 러브스 미,20150205.0,2012.0,독일,15세이상관람가,100.0,코미디
혜경궁홍씨,혜경궁 홍씨,20150604.0,2015.0,한국,12세이상관람가,134.0,공연|사극|드라마
아웃포스트,아웃포스트,20200923.0,2020.0,미국,15세이상관람가,123.0,전쟁|드라마
나의독재자,나의 독재자,20141030.0,2014.0,한국,15세이상관람가,127.0,드라마
"영안실,야간근무자","영안실, 야간근무자",20210401.0,2019.0,기타,청소년관람불가,80.0,공포(호러)|스릴러
태양의제국,태양의 제국,19890708.0,1987.0,미국,연소자관람가,153.0,드라마|전쟁
아들을동반한검객,아들을 동반한 검객,20020119.0,1972.0,일본,15세관람가,,
여인에관한짧은필름,여인에 관한 짧은 필름,,2020.0,한국,,61.0,드라마
블루패밀리,블루 패밀리,,2014.0,미국,,96.0,드라마|스릴러
에이지오브다이노소어,에이지 오브 다이노소어,20141015.0,2013.0,미국,15세이상관람가,88.0,SF|액션
아수라도,아수라도,20210318.0,2021.0,한국,청소년관람불가,89.0,액션|범죄
40만분의1,40만분의 1,,2018.0,일본,,,드라마
커플즈(2011),커플즈,20111102.0,2011.0,한국,15세이상관람가,110.0,멜로/로맨스|코미디
에이전트레드,에이전트 레드,,2000.0,캐나다|미국,15세관람가,96.0,액션
[OCEAN공개]마이미씽발렌타인,마이 미씽 발렌타인,20210114.0,2020.0,기타,12세이상관람가,119.0,멜로/로맨스|코미디
스톨른,스톨른,20130731.0,2012.0,미국,청소년관람불가,95.0,액션|스릴러
컨저링오브고스트헌터즈,컨저링 오브 고스트헌터즈,20180909.0,2016.0,미국,15세이상관람가,89.0,공포(호러)
원더스트럭,원더스트럭,20180503.0,2017.0,미국,전체관람가,115.0,드라마
옥희의영화,옥희의 영화,20100916.0,2010.0,한국,청소년관람불가,80.0,드라마|멜로/로맨스
허큘리스,허큘리스,20140806.0,2014.0,미국,15세이상관람가,98.0,액션|어드벤처
레이디엠마뉴엘,레이디 엠마뉴엘,19950707.0,1979.0,독일,연소자관람불가,81.0,성인물(에로)
더바디:트리,더 바디: 트리,20180803.0,2017.0,러시아,15세이상관람가,97.0,공포(호러)|스릴러
대통령의연인,대통령의 연인,19951223.0,1995.0,미국,고등학생이상관람가,114.0,멜로/로맨스|코미디
홀스헤드,홀스헤드,20150903.0,2014.0,프랑스,청소년관람불가,91.0,공포(호러)|판타지
"바람의검,신선조(2003)",바람의 검 신선조,20031212.0,2003.0,일본,15세관람가,104.0,사극
라스트베르메르,라스트 베르메르,,2019.0,영국,,,드라마
플래시드2(2007),플래시드 2,,2007.0,미국,,84.0,공포(호러)
브리짓존스의베이비(2016),브리짓 존스의 베이비,20160928.0,2016.0,미국,15세이상관람가,122.0,코미디|멜로/로맨스
독솔져,독 솔져,,2002.0,영국|룩셈부르크,,105.0,액션|공포(호러)
벌거숭이,벌거숭이,20130926.0,2012.0,한국,청소년관람불가,75.0,범죄|드라마
사다코대카야코,사다코 대 카야코,20170104.0,2016.0,일본,15세이상관람가,98.0,공포(호러)
차밍스쿨&볼룸댄스,차밍스쿨 & 볼룸댄스,20071129.0,2006.0,미국,15세이상관람가,103.0,코미디|멜로/로맨스
뜨거운것이좋아,뜨거운 것이 좋아,20080117.0,2007.0,한국,15세이상관람가,114.0,드라마
뮤직앤리얼리티,뮤직 앤 리얼리티,20201223.0,2018.0,한국|미국,12세이상관람가,83.0,드라마
논스톱(2014),논스톱,20140227.0,2013.0,미국|프랑스,15세이상관람가,106.0,액션
가장보통의연애[가치봄],가장 보통의 연애,20191002.0,2019.0,한국,15세이상관람가,109.0,멜로/로맨스|코미디
굿바이홈런,굿바이 홈런,20130214.0,2011.0,한국,전체관람가,84.0,다큐멘터리
프로젝트A(1983),프로젝트 A,19840721.0,1983.0,홍콩,연소자관람가,105.0,액션|코미디
아이언스카이(2012)[무삭제감독판],아이언 스카이,20121025.0,2012.0,핀란드,15세이상관람가,93.0,SF
시드와낸시,시드와 낸시,,,,,,
참새들의합창(2008),참새들의 합창,20100505.0,2008.0,이란,전체관람가,97.0,드라마
이투마마,이투마마,20020905.0,2001.0,미국,18세관람가,105.0,드라마
얼티밋배틀,얼티밋 배틀,,2018.0,캐나다,,98.0,액션|스릴러|공포(호러)|범죄
있잖아요비밀이에요(1990),있잖아요 비밀이에요,19900714.0,1990.0,한국,중학생이상관람가,109.0,드라마
연인과독재자,연인과 독재자,20160922.0,2016.0,영국,12세이상관람가,97.0,다큐멘터리
간이역,간이역,20210218.0,2020.0,한국,12세이상관람가,101.0,드라마
크라운빅,크라운 빅,,2019.0,미국,,110.0,액션|범죄
유브갓메일,유브 갓 메일,19981231.0,1998.0,미국,12세 미만인 자는 관람할 수 없는 등급,119.0,멜로/로맨스|코미디
비밀애(2018),비밀애,20180201.0,2013.0,일본,15세이상관람가,74.0,멜로/로맨스|드라마
섹스트립,섹스트립,20170914.0,2016.0,미국,청소년관람불가,80.0,코미디
쇼크웨이브,쇼크 웨이브,20171123.0,2017.0,중국,15세이상관람가,118.0,액션
론섬도브처치,론섬 도브 처치,20161118.0,2014.0,캐나다,15세이상관람가,89.0,서부극(웨스턴)|액션
간신,간신,20150521.0,2015.0,한국,청소년관람불가,131.0,사극
러브인비즈니스클래스,러브 인 비즈니스클래스,20140320.0,2013.0,프랑스,청소년관람불가,97.0,멜로/로맨스
내안의그놈,내안의 그놈,20190109.0,2018.0,한국,15세이상관람가,122.0,판타지|코미디
2047버추얼레볼루션,2047 버추얼 레볼루션,20190926.0,2019.0,미국,15세이상관람가,92.0,SF|액션
인터뷰&플레이리스트,인터뷰 & 플레이리스트,,2017.0,한국,,82.0,
콘트라밴드(2012),콘트라밴드,20120322.0,2011.0,미국|영국,청소년관람불가,109.0,액션|스릴러
더워드,더 워드,,2010.0,미국,청소년관람불가,88.0,공포(호러)|스릴러
이브생로랑,이브 생 로랑,20140626.0,2013.0,프랑스,청소년관람불가,105.0,드라마
까막섬의비밀,까막섬의 비밀,,2011.0,한국,청소년관람불가,90.0,미스터리|스릴러
감각의제국(1976),감각의 제국,20000401.0,1976.0,일본,18세관람가,82.0,성인물(에로)|드라마
호수괴물,호수괴물,20170328.0,2016.0,미국,15세이상관람가,103.0,공포(호러)|스릴러
강시:리거모티스,강시: 리거모티스,20140522.0,2013.0,홍콩,청소년관람불가,101.0,공포(호러)
문영,문영,20170112.0,2015.0,한국,15세이상관람가,64.0,드라마
백조공주:비밀작전,백조공주: 비밀작전,,2017.0,미국,,,애니메이션
금의위3:황제의검,금의위3: 황제의검,,2019.0,중국,,102.0,액션
영화판(2012),영화판,20121206.0,2011.0,한국,12세이상관람가,83.0,다큐멘터리
클럽버터플라이(2001),클럽 버터플라이,20010303.0,2001.0,한국,18세관람가,98.0,드라마
찍히면죽는다(2000),찍히면 죽는다,20000826.0,2000.0,한국,18세관람가,90.0,공포(호러)|미스터리
심야식당(2015),심야식당,20150618.0,2014.0,일본,12세이상관람가,120.0,드라마
인필트레이터:잠입자들,인필트레이터 : 잠입자들,20161006.0,2016.0,미국,15세이상관람가,126.0,범죄|드라마
저스티스배틀,저스티스 배틀,20180612.0,2017.0,미국,15세이상관람가,100.0,액션
연애소설,연애소설,20020912.0,2002.0,한국,12세관람가,106.0,드라마
블라인드디텍티브(2013),블라인드 디텍티브,20140123.0,2013.0,홍콩|중국,15세이상관람가,129.0,드라마|액션|스릴러|범죄
엽문2(2010),엽문2,20100616.0,2010.0,홍콩,15세이상관람가,108.0,액션|드라마
걸스아일랜드,걸스 아일랜드,,2005.0,그리스,청소년관람불가,90.0,코미디
비밀이아닌이야기,비밀이 아닌 이야기,,2020.0,미국,,,드라마
조나헥스,조나 헥스,,2010.0,미국,,81.0,액션|드라마|스릴러|서부극(웨스턴)
하얀방,하얀방,20021114.0,2002.0,한국,15세관람가,90.0,공포(호러)
사채왕페그,사채왕 페그,,2019.0,미국,,94.0,범죄
개에게처음이름을지어준날,개에게 처음 이름을 지어준 날,20170406.0,2016.0,일본,전체관람가,107.0,드라마|다큐멘터리
사랑의레시피,사랑의 레시피,20070830.0,2007.0,미국,전체관람가,104.0,멜로/로맨스|드라마|코미디
인크리티컬컨디션,인 크리티컬 컨디션,,2016.0,미국,,,범죄
더프레데터,더 프레데터,20180912.0,2018.0,미국,청소년관람불가,107.0,SF|액션|스릴러
프란시스하,프란시스 하,20140717.0,2012.0,미국,15세이상관람가,85.0,코미디|멜로/로맨스
올카,올카,,1977.0,,,92.0,
좋아해줘(2016)[가치봄],좋아해줘,20160217.0,2015.0,한국,12세이상관람가,122.0,멜로/로맨스|코미디
"알로,슈티","알로, 슈티",20150702.0,2008.0,프랑스,12세이상관람가,106.0,코미디
인디펜던스데이:리써전스,인디펜던스 데이 : 리써전스,20160622.0,2016.0,미국,12세이상관람가,119.0,액션|어드벤처|SF
굿바이엠마뉴엘(1978),굿바이 엠마뉴엘,19901103.0,1978.0,프랑스,연소자관람불가,98.0,멜로/로맨스
그누구도아닌,그 누구도 아닌,20200326.0,2016.0,프랑스,15세이상관람가,111.0,드라마
엘리트,엘리트,20180529.0,2017.0,미국,15세이상관람가,89.0,액션
러시:스트리트레이서,러시: 스트리트레이서,20140821.0,2008.0,러시아,15세이상관람가,109.0,액션
엠마(1997),엠마,19980502.0,1996.0,미국|영국,고등학생이상관람가,120.0,멜로/로맨스|드라마
아귀레신의분노,아귀레 신의 분노,20020802.0,1972.0,서독,12세관람가,95.0,어드벤처|드라마
보어살인멧돼지,보어 살인 멧돼지,20190228.0,2018.0,호주,청소년관람불가,96.0,액션|공포(호러)
컴다운,컴다운,20130725.0,2012.0,영국,청소년관람불가,93.0,공포(호러)|스릴러
엑소시즘:귀신과의대화,엑소시즘: 귀신과의 대화,20200626.0,2018.0,포르투갈|브라질,청소년관람불가,88.0,공포(호러)
아름다운별,아름다운 별,20180118.0,2017.0,일본,청소년관람불가,127.0,SF|드라마
나크[리마스터링],나크,20030620.0,2002.0,미국,15세관람가,108.0,범죄|액션
걱정말아요,걱정말아요,20170105.0,2015.0,한국,청소년관람불가,61.0,드라마
계부,계부,,1987.0,미국,,98.0,스릴러|공포(호러)|미스터리|드라마
리벤지:복수의시작,리벤지: 복수의 시작,,2016.0,미국,15세이상관람가,85.0,드라마|스릴러
광음적고사,광음적고사,,1982.0,대만,,106.0,기타
디아이(2008),디 아이,20020814.0,2002.0,중국|홍콩,15세관람가,98.0,공포(호러)
303전투비행단,303 전투비행단,,2018.0,폴란드|영국,15세이상관람가,99.0,전쟁|액션
제이슨본,제이슨 본,20160727.0,2016.0,미국,15세이상관람가,123.0,액션|스릴러
앙상블,앙상블,20201105.0,2019.0,한국,12세이상관람가,118.0,드라마
치어댄스,치어 댄스,20170921.0,2017.0,일본,전체관람가,120.0,코미디
비밀경찰:랍스터캅,비밀경찰: 랍스터 캅,,2018.0,중국,,93.0,액션|코미디
맨체스터바이더씨,맨체스터 바이 더 씨,20170215.0,2016.0,미국,15세이상관람가,136.0,드라마
괴담,괴담,,2019.0,한국,12세이상관람가,25.0,기타
미드나잇맨(2018),미드나잇 맨,20180812.0,2017.0,미국,15세이상관람가,87.0,공포(호러)|코미디|스릴러
버닝(2018),버닝,20180517.0,2018.0,한국,청소년관람불가,147.0,미스터리
달에기도하는피에로,달에 기도하는 피에로,,2013.0,일본,,,드라마
커뮤터,커뮤터,20180124.0,2017.0,영국|미국,15세이상관람가,104.0,액션
지티에이,지티에이,20161216.0,2016.0,미국,청소년관람불가,94.0,액션|드라마|범죄
언플랜드,언플랜드,20201217.0,2019.0,미국,15세이상관람가,109.0,드라마
어쌔신걸스,어쌔신 걸스,,2018.0,미국,청소년관람불가,107.0,스릴러
맛있는인생,맛있는 인생,20101028.0,2010.0,한국,15세이상관람가,97.0,드라마|멜로/로맨스
침묵을깨다,침묵을 깨다,,2009.0,일본,15세이상관람가,130.0,다큐멘터리
백조공주:왕가의비밀(2014),백조 공주 : 왕가의 비밀,,2013.0,미국,,83.0,애니메이션
오늘의키라군,오늘의 키라군,,2017.0,일본,12세이상관람가,109.0,멜로/로맨스
통통한혁명,통통한 혁명,20120802.0,2012.0,한국,12세이상관람가,85.0,멜로/로맨스|코미디
살인을부르는관광객,살인을 부르는 관광객,,2013.0,영국,청소년관람불가,87.0,코미디|스릴러|공포(호러)|범죄
왓니껴,왓니껴,20140821.0,2013.0,한국,12세이상관람가,108.0,드라마
메시지맨,메시지 맨,,2018.0,인도네시아|호주|영국|아랍에미리트연합국정부,청소년관람불가,90.0,액션|범죄|스릴러
자칼이온다,자칼이 온다,20121115.0,2012.0,한국,15세이상관람가,107.0,코미디
복면달호,복면달호,20070214.0,2007.0,한국,12세이상관람가,108.0,코미디|드라마
여곡성,여곡성,20181108.0,2018.0,한국,15세이상관람가,94.0,공포(호러)|미스터리
엘스톰:부패방지수사국,엘 스톰 : 부패방지수사국,,2018.0,홍콩,15세이상관람가,96.0,액션|범죄
핀휠,핀휠,,2015.0,미국,,,공포(호러)
위대한비행,위대한 비행,20121018.0,2012.0,한국,전체관람가,95.0,다큐멘터리
이지버츄,이지 버츄,20100422.0,2008.0,영국,15세이상관람가,97.0,멜로/로맨스|코미디
인생은새옹지마,인생은 새옹지마,,2013.0,한국,15세이상관람가,30.0,멜로/로맨스|드라마
원초적비디오테이프,원초적 비디오 테이프,20180718.0,2016.0,아르헨티나,청소년관람불가,93.0,스릴러
더호드,더 호드,20170421.0,2016.0,미국,청소년관람불가,87.0,액션|공포(호러)
인스턴트패밀리,인스턴트 패밀리,,2018.0,미국,,118.0,코미디|드라마|가족
리슨투유어하트,리슨 투 유어 하트,20110504.0,2010.0,미국,12세이상관람가,100.0,드라마|멜로/로맨스
모뉴먼츠맨:세기의작전,모뉴먼츠 맨: 세기의 작전,20140227.0,2014.0,미국|독일,12세이상관람가,118.0,액션|드라마
하와이언레시피,하와이언 레시피,20120719.0,2009.0,일본,12세이상관람가,111.0,드라마
워킹데드:핫바디,워킹데드: 핫 바디,20170426.0,2013.0,미국,15세이상관람가,79.0,공포(호러)|코미디|멜로/로맨스
하이스쿨뮤지컬2(2007),하이 스쿨 뮤지컬 2,,2007.0,미국,,111.0,뮤지컬|코미디|멜로/로맨스
까칠한그녀의달콤한연애비법(2005),까칠한 그녀의 달콤한 연애비법,20091022.0,2005.0,미국|캐나다,15세이상관람가,94.0,멜로/로맨스|코미디
밴티지포인트(2008),밴티지 포인트,20080228.0,2008.0,미국,15세이상관람가,90.0,스릴러|드라마|액션
남자로만들어주세요,남자로 만들어 주세요,,2015.0,기타,,,가족
더프로텍터,더 프로텍터,,2019.0,기타,,82.0,코미디|액션
범죄와의전쟁:나쁜놈들전성시대,범죄와의 전쟁: 나쁜놈들 전성시대,20120202.0,2011.0,한국,청소년관람불가,133.0,범죄|드라마
인펙션(2020),인펙션,,2019.0,베네수엘라|멕시코,,,공포(호러)|스릴러
쿵푸팬더(2008),쿵푸 팬더,20080605.0,2008.0,미국,전체관람가,92.0,애니메이션|코미디|액션|가족
관계의종말,관계의 종말,,1973.0,미국,,122.0,서부극(웨스턴)|드라마
블랙사이트,블랙 사이트,20190611.0,2018.0,미국,15세이상관람가,84.0,SF|액션|공포(호러)
스크림:더파이널,스크림: 더 파이널,,2019.0,영국,,91.0,공포(호러)|스릴러
나는5년전죽은남자의아이를임신했다,나는 5년 전 죽은 남자의 아이를 임신했다,,2019.0,캐나다,,94.0,스릴러
포커페이스,포커페이스,20131219.0,2013.0,스페인,청소년관람불가,95.0,액션
타임패러독스,타임 패러독스,20150107.0,2014.0,호주,15세이상관람가,97.0,SF|스릴러
