source_row_number,USER_KEY,is_promotion,is_repurchase,reg_date,end_date,duration_days,flag_duration_lt_21,flag_duration_eq_0,flag_duration_21_30,flag_duration_ge_21,flag_invalid_reg_date,flag_invalid_end_date,flag_full_duplicate_all_columns,flag_full_duplicate_keep_first,flag_full_duplicate_to_exclude_from_main,flag_duplicated_USER_KEY,flag_cross_promotion_USER_KEY_overlap,primary_main_cohort_candidate_before_duplicate_policy,primary_main_cohort_final,exclusion_reason_for_primary_main_cohort,sensitivity_all_duration_candidate,anomaly_duration_lt21_reference
11895,a5289433444ccad285880c4c5023f0b677fc68e8acb65e06385092d0630729d02d9eb847be4541f7b0ac13d7ba96c1cec4ef3558ed735d195899c13027a772d1,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11896,5e19a2a618cc2a0826d58eee3734d24dbf9136392f27bafea37b86100d1cbc8fdbba023313e4f0de3dcadd4703ee11e44d18386be2756da4a63e5f883d4ec4af,1,0,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11897,80993babeb426ded13c437f79a16fe771fee67ad6f95a478be497caf98c4b411be72b844628f6d5eb41f3cbe605cc11213dc49ef0f397dd2014914aa7933d3f5,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11898,2454fbbc9592b628262ecfb085117faad3237ab0b72430c842ea31029a5833a945e9c7aa3b71d1cc939bcb57173c37467bdea54489195b93f53c66f6c0eee222,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11899,4a2eb99a972dbb474052b78f5eafd78d6a5c6deaa1fc226710db0f77def5800ddda8015741ea70863f5afd69c16eec20cb6f9561ff31a3907abe4e0799c60210,0,1,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11900,68b4b1a4545d6928b09f4c42f42407c5643c7ee4900f2edc89e84dfb48be8a5f06b2a02b45b9663e537c99af68d0ced48691fe143770606aac75aa89c3343c7a,0,0,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11901,85a08f73fc342e9ef92499c863f01af85443ce651e3029b4df935f390c550c6381e0a8db5fa075520232af1dc190bdf6ce243aba8587eb00e26c4441f046db75,1,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11902,d55db0d79bf4be45253e4729fc8654d7265571365038759dac12f6250a0a66c2263423a4658eb255494f0df8e563443046a4c29b119f10ba04b64f1818b54466,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11903,0b624596a7cd11ca57bd15ae152b873da782d6ca201c6f3357506506e084b1720521189716a61361e0fbcbacfa5b0c602b9ab154b0502f7c31859e13d5ae6345,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11904,b905e80a9f290f3dc4dad8601ac0d8d8f2abf3c45bd30d3407c7c23ffef9babad6f47e919c2e87ed2c53a13a029a4f0e14f56af1763c69b3fd90dcdb8177cde7,1,0,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11905,3659ab7d52181de3ff6ce61a0719e45985bf10ec1ab5dabac5a4c75da316ca46d94d6de51bdf8f67154b2a00a2e2718e1aa973771480cefce2c7ec72cf7baed9,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11906,331719ce4797f461fd4e4509b88cad75f52f1e96990c6d9ba4c19c316d2cd110b7a1b751a26e3622e042f53214e2095e6d55980254fc4caec739dc6d19738d5a,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11907,038efc65e96baa5509141235b3b6acbcd824db1089185c1147b6d5a88c58ce639e304110029b665d314de13cca1c0d573dee17b5ee90f4cc5ba87f6029a9a1c0,0,0,2021-03-03,2021-04-04,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11908,9057612e4945c9853ea0cf08a6f50e6a023fc4797770d796546562db9055533163a226e8c458381f714cf14e6e5f3413ad2082909432a2589891b6ba33458966,0,1,2021-03-11,2021-04-12,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11909,b151082db37861e3fd620357b26316a2d5f94f16d36e755162db7bae840ccd3e7a60f6d21879137f3fe6419d039dfb26399b0900c1d93092b0017115f2c3057c,1,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11910,a3ca8919eff6d137749a32973d425841fead21ae8f16de6d0cda10f1ffca42a7f63dd71965bbd6280d431e35ee15dc801de4094b482d064f06ec69a163de84d8,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11911,837a6935612edf2b1a2ed44f37b453b02a1257ece4b6844308da5b5208f10c09cf69d11e8d41e4f09271f980745742f8c15e872f15d1e01e02cf7d081b66e695,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11912,000d8f3a5159a5a8dccd904bb8eb754f9f8eb6296d700f42334b0c59d6958426352ecd459fe497ffbf25b1971e8c671ada59bb4a272962b5f54a8663700d9c11,0,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11913,a081daf0676ed91b31f267e3a5b9222eea28d78ca728241ad668b2e4934caeb7f702f47c636b7eea63cfe0535eef13660662ed4ae7eb58eac91cf08afcca5afc,0,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11914,ccf0b3742e0652b51f55b2867507c5d71c54edb52de38227d905ecbc5a8d13cb865691de395c79348c6c5ac1d8a95e85dc0b55f77fed1947177191217ba678d8,1,0,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11915,96041b873f8f1292b519a36868902e41da834e39d724e3ad267021959b84316ebb46c6dca11060f7cfc5b089fea8b4e7dace11b9bafd19e056fb7b7b820ccffc,0,0,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11916,7ced13942267649e3220acfcc3c65b984ef8ef5ce2123e55a53176f2efd26bf9e7693136f3e1756e3982cc2cd054f67e473b9211a85d3e241eedf7516dcd8d59,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11917,14d5d834b9a9f6b82fc76d45e35022c91b1efdb9ea89457a07106eb11bcdbad62f4b36df9e13db1d6f3b85cc9270d06bb932aaa61e85a25d2b8d541d5ffe12c1,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11918,f3dd19764989827755c1bf8115930a169b1e7543dca7dbf92bd998869e8e75867dd3092f5456e5fa107acfe5176101cf4b754556d51d4ee2dd9a1e59b2f1ebad,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11919,de9cc10cae79a40e81168e395678b3e9a61973ab189a9537c238ba20d80aeba5a3930c4ec81a16e632d396011ecf11f0f1d88c73cdc38524a24caab87deb6549,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11920,dcb386e42482ef76e45b4a5c65df13b514aadd9e8f61a793a8f234f971ccab9076b1932055dbd1df1561fc73bfa7dae89e08078df23ea5bb0f7794e00cd90783,1,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11921,a22793bbdc15db09b5f3081e9dc15baa2a79aa6b7c164744e5f9204237c0ccfe65561fbd31b6300e2ce281b9801142a786aacc2e0374ce28f2f5b91dcf715e5d,1,0,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11922,f62921e3963f87b4bc2ef93cf0b813faaec69d06d0787abda4147e977a299e552d6c7aa5a853e370f5272a15a629296a550f7110f6c733119d0ad0b6c880c9c7,0,1,2021-03-02,2021-04-03,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11923,c649a9e178d9944a48c32d0f58dd53253253d887856d9d2e7b6cf42025df2784d592da596bcf1f10efcc503a9c7d66365d3a0889e754fb8ce8a30399361f0622,0,1,2021-03-11,2021-04-12,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11924,2afae8233830a18f8b3e125ec7785a8f52144761a049dbfde83919223c0b4d41aa6ecb07d733151f09745324d528f6ec3eba4a906d6aebd2bb0bf5ec52da82d6,0,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11925,2aca8e41d5b632aabd32b6a9f8e826a4776d311df986d4f2b086e337987feac1a216ea4f465fa138915e1b40dffad8bff64ca954d85936da050cb37c69cdc878,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11926,8ed3710af0452892e2bd6a57ef171624a99ed55272551b1af54e16bd61504195334ee603d1921a3a3fb99ca964d2768e8d5585c9faf9e6f9985a65129377a6e2,1,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11927,16efcfacc556044558d26246a5b5aa76a0acad263c26ca3e99dedc0b330f26b9c387c876e42544a5e11723307f081a39beae93f41b67a6b25e65e9cdb2ed00a6,0,1,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11928,dd6b8059feddcf0c09b717691758f0d44a0fd48022d92c6e6ef0aea84488101547aee87b4eae01a063a53af3baa2eb709b39847627460aa89d503e3dc4db3fa0,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11929,0d5d034b7c177a1e22f047441cbd2ca50c2bc3a6e15cd0e629ad5588d4acafd352434d6ac6111c349548a0ae707286096eac98a98b9f96319aa4cc154b3748ba,0,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11930,142a869432ca16feb29cc70e28d581c7db88e7500338ad7af41583cfed7e339c86cb31aefffb297df0e2464772a22ac3a9cfc8025c9da720f99aef889222061f,0,1,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11931,ec27e3e6199166acac4338221785c68df81f0b32d6af790e6b50cd7be94bf611eed3cb7347f8d69b20823e33eed6173e3ee7e0f510b562baaa30aab247692f0d,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11932,0a0619902d7692d38afaa6f6ec0b197f7521a2fa94a3530309328b1e035231ea1b3e170a7834cbe78274aad62a4370e24112afd72b033af660efa4fdf5ba325c,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11933,b4fe93da43fe22fdc6b0881c324b456b853e9c38e4f6682dbd4ab9a6929f18cb7d180290851bd83d88edb3586db40e4ea8f6a4ab1e5053198702f7a4fe0fccf7,0,0,2021-03-02,2021-04-03,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11934,c2fc2b542033d6386b883f31f5d76943059126af6c5ccb21547af1f3cd52d3f793375bdc1e31bfc81deaead7db99819c5863f6ed6eb04c379ce08b881a8a51e0,1,0,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11935,4335b58bf9eb147985d60a0846968324af8d53dddf475d24806893cdc78ac187a534e48d6e2e35dbd197e18d12942f9c9028912b5a98ccc032135c3b46aa9338,0,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11936,be31376c606123677b495d59fb39604b1418b6e87c8ad8d1f6ff76a02eb0bcfcafc18ee685072cb5386420c13d0d066fb6740a4b7aecc566b734b269d67c3fef,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11937,0ba71735c1e962cd72b12e74fcbf78c0b790b009593a47543892ef781f8a7b7d800da281b84b697d2b98a81de5ce4a495a9acf9583f88a6b457246888ef5b879,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11938,c89511dc37403cb9fadc15490a2bbd0de08519ca18b4984c1a948c1d224c0175e904dff9b06b69551dfc255f4befaf2e8ed6a7e2bcee7a54dbe22df64f02a9ef,0,0,2021-03-01,2021-04-02,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11939,89cc0f9e0707882de11b9dc16cdbd31a911d041e3740879fc1d2b68fa9332ae68fff3607f97d2eda84061941ec49f38e93e0da3f7b9d7ca21ee37e36ddc1e304,1,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11940,d3f0e1f233510a31e06afb66e8a6cc956d9f2b45e91b34cd446ec6474c90e6a5ab424cd18c903e2f92d70f411419d7e62533b5725b746fe53fb9bc915be5da3a,0,1,2021-03-12,2021-04-13,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11941,c5e65525bdbf1e7dc78c442632e4a2eb2a4c8d44d1ce5734c0f44cb8d08a0aecf1f0b717b2b505fe9868d4b12821210a40a47c0a086ab7df901832bbe11a1eb2,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11942,609de764695121ecf9f9306b8700ccfa3d27eff1033d05c91610ed329814838fdf1f4d846435170bde4c0c661458cfbe723baa796336de94b3691448783b9c40,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11943,780fb8bc46c29756d450da6e02151b40fafb3a93caf8095efbbcd9a1aa6e45a98fc861731c6051b565abb3d7598de57159e9f8c6b2b2d03a67203b1a437be050,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11944,b196f86b3e32c2eda5a4a1ee6bb03e1f205941aae9e59a7f211bdc62cecc706f886cfa7404ba8169177f73068a6dfa5d44e6f5d6f2f284d65bc18ec2c1ccc0dc,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11945,2d8308c7846d75eb4b25053a82020b11c822ba925e30e45ca09b8425ca490a7552ea4374c4d571a227eec701736e9a856053779eb70296f7af6cc6bea2282411,1,1,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11946,76803ff7a643621901fd5b0c3e8dbf5116acf36689ea0986bfacc5c8b7ec0f771898f08134fc1744157f2c3592a89543836256a5b44cff822f0b79539b696119,0,0,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11947,e477877bedf8be40c5c2884edc8fcc71a9e43383ed5087b6cf56ade7796478db70747a322a2664bdf755798f38f7f950065f5e81e2a4133a2e95aa49f7c2e714,0,0,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11948,af43050991855f95393f3602f40768b0e195402014d4243f5c8e2f78b6b97afc505a84b79e927d63c75f2c1fba06ce5754224058d30cd13077852a4de1ffbc4b,1,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11949,df4730a323d77087dca05171aa6521669bdd2a97ad0a27c967fb5e86d3f90877ead7791c9a3a00ce86070d66cf299aa0c7b953da9663e370fe2deb572d84e7b4,0,0,2021-03-06,2021-04-07,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11950,368471bfd8710428dd6ae7821542f70adc6b908d30fff224fcc8fb4de8f675eac0785a53739d14de7da4129b8b5a10cf4cf30a977c5418f947e4a95ceabeee71,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11951,5fef0140b4307f62c03544f53f02efcd2f8aecaa3fdf700680276c155ddf097e2fd7eb0d5fa3ff9d54a18a652b77c2bc5f70ac4aa211d29e8fb7e278cafafb31,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11952,731a65425f990abf31fe935a3d589954794f6efe1766edd479d0ac3331fd1c49a2c73a866e45b8b576feb5f035fca7b928c7b79ce329aebec5f235e93b16345a,0,1,2021-03-04,2021-04-05,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11953,ff5b4f8a4afa2e270ec68623161378b305c7f41df67a1d2af5bceffbe3078083475b3b296d1e3b82a5585898542ab96fb0922d9546a6765634021a12e6204f45,0,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11954,b2136279b5be134445f75cb894d4930d6f4c402395110a30769695f461ea9ca00c05e86d021ed9115cd59e6bfad832dc3d82ab6eac3ae7b6a4f5cb5d5862eca7,0,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,1,0,1,1,included,1,0
11955,83bb3bead75debaa1c693fbdc19910fe86e1daf373d44e3589d8b68a2aa344e20187abe8f35321567e1dd561d721e28c86c958e6e0365e7cc30c49b6d65691b1,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11956,0d3e056cf35147cea303a5fb121b3a832cbb2dd07fc2bcf7d94df2484c99306b9b9108a7fda3f71aee3d008de6fa8732596b96ece003737853286bd3a523262e,0,1,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11957,7cabbe9e99f541024bddce0cd142337723c6e23c0bb108125125d0043d1091b626190d9b1fea7cc9819e43571dc0fefaf4964de99f084855668b09ebad5ab80c,0,0,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11958,3a6950931e4ef386377f6a03c44d775ffb1869276b38a6ef0f35ec632752dd1b6aad788ea4802ec35e8ea853b40437e18f55542f738857df8e27253cb24995a3,0,0,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11959,60d4f91187a439bb18f99849e4be729d7bc3039a3ce6604bf71a82c4ef641be71b6fde13970213f0fbf94672f23e11adea0f07badfbe32ab2062b8c50b1f9d7f,1,0,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11960,ff6e7fadbbcce9a252908391965aa0b3a26a70e7f5acc40bef3baae030f1a1e9bf12ab2a41c96883a34551cb5f2b0be4a53d6a9c53582b31ac71bc13627393c5,1,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11961,5008bd14a2ff8cf09e91a6414deddc219c33cf7ecfa2ea9d021b672967374ecef7eb614fb4aa4fc151f080d16451d3c0d8aed119057917777a1467f59efe1bfd,0,0,2021-03-12,2021-04-13,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11962,b3361e160e0a12af10e959fbe1c207684b8850761d2cbf652c35dd68fe9b1db5db2523dedf6c7ab44a882cfeec97df3ebbd2a71a173c8af716afde7f00f0e7cb,0,0,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11963,f37d8d0952eeb81da82bf508187c2c4a8134d370daf72da8a5eb0e64118fa79654c1885b3b99c3c28057c3ae67f0a843d5a72f68f09b4e9b030d323b63515682,0,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11964,7eebd176fc91ad0ecc07f591162f2a7ed3aa288587f6f7026f64c558ffc355516dc2e426eb9ad4144ed35fceea360e5b09466791485271391b9a12447186d73c,1,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11965,aa20e897bddbe587aa43f7403c77d1a7ec862513842f51298889bdc845e006a82b9008993d47ae54a1426d8a800732906871e1cab1868f6a51c1f302c2f2cff6,0,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11966,b7eb4938164c6feb0b6e628c39451b8c2d8c0ad2bc283d6372a4a9ef5e542f67a65cf6bcd96607e3d3e4edcc5dc0101a868dae0044877470724cab275f8ba3c6,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11967,adc14f355ac3db7c637d74bba32156e2a16216754cafe3e22eeb0f045357cd2ef122676dcb818815f4f760fb84a23bec04f4f9dccf309b7bb3c306cfee90a123,1,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11968,101fefcb07b74ce880551b3ab3df105e04bf4f6f38efac0cbb9704e5afdfcc7c8f2f7179be4a9b4d18c5ce714d4ca84e3333c8b5ad2c77ba83ee0f37952d635b,1,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11969,09b38b8020a0a6c70d1dbc4060aab3a47d580353ba7ad85f2b24c8cc645527e8be11dd60952c4274a0cec21096c7af0dd201cdb5cd0f19273cd47aec09dd7e4e,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11970,ef84f43b494cedaf252bd11c8b745f5612abf884cc602b2b4023c0b9a30b70ca0f86b45135acc05e6f9cff9b6041abc4ff541c4dfbdb89ef6da68ee0d6a4f14c,0,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11971,940828f07d00f1bf9ee2489220b7445960069b068562cdc5122708aa3acea10b89f7c17041973d9c34db1f3a776992379e7ecaef154ec1edf577fad4dad8a29f,1,0,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11972,e788f074b32cf5c3439c2447ee0ce08519f66e2af369673001158b46fb36260240adc1bce90e3e7b0bc89ed565d7b9507ac83df1d7655dbf91e4557dbab7d2a9,1,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11973,64b5b76008eb35077340ed632a7a3f82c6e8420513983e50300afeceea40e9b75e674b7590f1a69cfafa497f71c3ce3ac2d7ad2818b8830c283c6383f94acac5,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11974,c3de7304f9750e3c860a4f7f33236338b229077edbb7e45f7e1d0aa854847783e10f42523318bd132192a9afac3f50f497180b5f285b9bcbbe2c34b9832b9362,0,1,2021-03-07,2021-04-08,32,0,0,0,1,0,0,0,0,0,1,0,1,1,included,1,0
11975,4019ad3b0a11deaacce51fb2c162d23b929fb0ef516f5905b7cedecf30557edd1ddc8799ffc00d197ce2db30c8ed77288cbdf7bb8bd2f008df42145b0d553a53,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11976,0c09b5f22c24a12d56af49ebf58959572fa9037002c62989c5e96b465ee2b10e331efb3a3aeceae2bb8aced5061a70f0f27d010e7d734a4b0a06d6d0925b5e6e,1,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11977,b9707b85890dd1f0171d39721d890800b74905c40f07034cf62fbe1c3cc0ba1de3e2e0f7668576a8915c4af6d94fa2f50f1810215692464c5648768c428796ea,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11978,a8af9be6591956e225812f9ccb2e9d9d33bffa8ce860cab67c6a531e746a2990309982ce44e6d7bba8d966c2bb7dcd0fc3fb18918995f0c4589e91fe7c3e0c2d,0,0,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11979,56cfe9399ed89570a2dcc33630fc86ef921f2c84d2c495e5df3ca0656deb495a6e7c98702edb2f17154f8cb0e8ca14031dfa293ab061f03e5aa3b3b71ba8b751,1,0,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11980,9acd22e239b1de64ac7a83f0d2192528d7f0026fc0136d3589a2d877a247435d4d443bb69f4ca3afccf092d8f3bf8a2b7158c8925d09b696e2c8fdbae039318a,0,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11981,e4310257b0e020dc3ffe9ff7a91b2933ec68ada0f5a4f33c90161d56faa1bc99f3328deea31b555221f99644a7fa8dd0a53378c13f5e9275471ef36ad347dc48,0,1,2021-03-05,2021-04-06,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11982,92d384fed2d41eac15427362cb86d03c9ae587917968ed2aeef4f2b223535904fdc3d93b1168e41349fb966e0adc14ce05fa57d47155fae95cf2e8adc008171a,0,1,2021-03-05,2021-04-06,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11983,6c067727140d9d042f6c03ba2c5c0e0cf7d61733a943302b6c7288b0a147ea7daf6a0bee5cf269bfc5113da5c1e0ac5165ecc54123cfb2344d1356d3400d6877,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11984,ee140a790f95e4cb64efe4864a83e591f0aa6383cde203eb406be068d03badc5d401876b81ddc3235e02eda91e7e60c20b45dbfde6d6ce1c503361abbc3e594e,1,0,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11985,e00dd36eba498ae4030bb518b7fb1bf7f28e879756b46c343e82587b1dfe1300dcc8c4eb62a036f015d9ab71725d3b483bc874c85303fd11d8b8b60f154bb086,0,1,2021-03-13,2021-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,duration_lt_21,1,1
11986,2e1fb876db11e9287b4457b313b3300b34cb6778b83f02386927763789558ecc248ec179a6783df84c266f9d2ae2b6bc52ba54160c593828c7be59431fc81fc9,0,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11987,1f522a163c1d81f14d06886157c7dcdec4528eb8a332e2401402e2f9cf211060f1f730f1d92e405e51872db6ea3d6757b51ed3ddc5c555a08d1da83eb15215bb,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11988,123d94516bda48fa9c1a46be0b8b3f2dcd4417e65693237c027e0fc31d0bbf0b22bde54d5806db80bf4191736f67813bbef085c697f891f6b5d8c67a18968154,0,1,2021-03-07,2021-04-08,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11989,2c94977c69d72cd8e091c3d26cd5481a689d9a24880904a553a0313bed45365225c78ad584512228e8a0b691375dda76a41ef43df08c2cdf4e50aa8410819b6a,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11990,aecaf756f0bd35db971866509842437258e91a9a632bcefa1e24881211ad1a1a3c318e3d1d76e57fd36727c8af368b271a4ee649b45b9c554654705fe81e8c67,0,1,2021-03-07,2021-04-08,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11991,8885cf35e4a11e124f5b7fdeffb1ef4ac451e7c54c91eb29f31bd380354271682f48147a99e1d16b697569a8e1deb67d6f4ef528cb6aff5245c815c28df6ea17,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
11992,7106d7628c4e52939518a703bb31a4f341317ebb971f4ba573d263b9461d76ee2fb85b54bdafda0a85c0f220380b0e3fbbf50094c02e34a81dc0c12280cf8070,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
