membership_row_id,w1_3_has_watch_obs,w1_3_no_watch_obs_flag,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_sessions_per_active_day,w1_3_active_span_days,w1_3_first_watch_rel_day,w1_3_last_watch_rel_day,w1_3_week1_watch_time,w1_3_week2_watch_time,w1_3_week3_watch_time,w1_3_week1_sessions,w1_3_week2_sessions,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w1_watch_time,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5
14068,1,0,654.0,10,10,6,65.4,1.666667,18,2,19,222.0,81.0,351.0,3,3,4,0.33945,0.123853,0.536697,-141.0,129.0,182.0,0.278287,0,0,0.0
14069,1,0,110.0,1,1,1,110.0,1.0,1,5,5,110.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-110.0,-110.0,110.0,1.0,0,0,0.0
14070,1,0,314.0,4,4,3,78.5,1.333333,14,6,19,39.0,155.0,120.0,1,2,1,0.124204,0.493631,0.382166,116.0,81.0,155.0,0.493631,0,0,0.0
14071,1,0,153.0,4,4,1,38.25,4.0,1,3,3,153.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-153.0,-153.0,153.0,1.0,0,1,4.0
14072,1,0,509.0,9,5,5,56.555556,1.8,12,3,14,25.0,285.0,199.0,1,6,2,0.049116,0.559921,0.390963,260.0,174.0,199.0,0.390963,0,0,0.0
14073,1,0,726.0,13,2,10,55.846154,1.3,17,3,19,198.0,333.0,195.0,3,5,5,0.272727,0.458678,0.268595,135.0,-3.0,111.0,0.152893,1,2,3.0
14074,1,0,334.0,11,9,5,30.363636,2.2,17,1,17,200.0,45.0,89.0,6,2,3,0.598802,0.134731,0.266467,-155.0,-111.0,89.0,0.266467,4,5,8.0
14075,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14076,1,0,256.0,7,5,7,36.571429,1.0,15,6,20,30.0,103.0,123.0,1,2,4,0.117188,0.402344,0.480469,73.0,93.0,110.0,0.429688,3,3,3.0
14077,1,0,303.0,2,2,1,151.5,2.0,1,3,3,303.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-303.0,-303.0,303.0,1.0,0,0,0.0
14078,1,0,324.0,6,4,3,54.0,2.0,8,11,18,0.0,68.0,256.0,0,1,5,0.0,0.209877,0.790123,68.0,256.0,176.0,0.54321,0,1,5.0
14079,1,0,191.0,3,2,2,63.666667,1.5,11,8,18,0.0,74.0,117.0,0,1,2,0.0,0.387435,0.612565,74.0,117.0,117.0,0.612565,0,0,0.0
14080,1,0,97.0,1,1,1,97.0,1.0,1,4,4,97.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-97.0,-97.0,97.0,1.0,0,0,0.0
14081,1,0,436.0,11,6,8,39.636364,1.375,12,6,17,1.0,171.0,264.0,1,5,5,0.002294,0.392202,0.605505,170.0,263.0,97.0,0.222477,2,2,2.0
14082,1,0,312.0,7,6,6,44.571429,1.166667,17,1,17,204.0,1.0,107.0,5,1,1,0.653846,0.003205,0.342949,-203.0,-97.0,200.0,0.641026,5,5,5.0
14083,1,0,335.0,10,4,7,33.5,1.428571,18,1,18,73.0,25.0,237.0,3,2,5,0.21791,0.074627,0.707463,-48.0,164.0,141.0,0.420896,2,2,2.0
14084,1,0,9.0,6,5,5,1.5,1.2,9,10,18,0.0,4.0,5.0,0,4,2,0.0,0.444444,0.555556,4.0,5.0,4.0,0.444444,5,6,9.0
14085,1,0,1326.0,20,11,12,66.3,1.666667,21,0,20,489.0,454.0,383.0,8,5,7,0.368778,0.342383,0.288839,-35.0,-106.0,180.0,0.135747,2,4,7.0
14086,1,0,90.0,4,3,2,22.5,2.0,7,6,12,66.0,24.0,0.0,1,3,0,0.733333,0.266667,0.0,-42.0,-66.0,66.0,0.733333,0,2,6.0
14087,1,0,240.0,6,2,3,40.0,2.0,9,11,19,0.0,101.0,139.0,0,3,3,0.0,0.420833,0.579167,101.0,139.0,139.0,0.579167,1,2,6.0
14088,1,0,217.0,3,2,1,72.333333,3.0,1,1,1,217.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-217.0,-217.0,217.0,1.0,1,1,1.0
14089,1,0,393.0,8,6,4,49.125,2.0,15,3,17,129.0,74.0,190.0,5,1,2,0.328244,0.188295,0.483461,-55.0,61.0,129.0,0.328244,1,1,1.0
14090,1,0,78.0,6,1,2,13.0,3.0,7,0,6,78.0,0.0,0.0,6,0,0,1.0,0.0,0.0,-78.0,-78.0,76.0,0.974359,4,4,4.0
14091,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14092,1,0,128.0,3,3,2,42.666667,1.5,13,4,16,6.0,0.0,122.0,1,0,2,0.046875,0.0,0.953125,-6.0,116.0,122.0,0.953125,0,0,0.0
14093,1,0,92.0,8,6,5,11.5,1.6,9,0,8,5.0,87.0,0.0,5,3,0,0.054348,0.945652,0.0,82.0,-5.0,87.0,0.945652,6,7,8.0
14094,1,0,342.0,8,5,6,42.75,1.333333,21,0,20,187.0,0.0,155.0,4,0,4,0.546784,0.0,0.453216,-187.0,-32.0,93.0,0.27193,0,1,5.0
14095,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14096,1,0,2.0,1,1,1,2.0,1.0,1,14,14,0.0,0.0,2.0,0,0,1,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0,1,2.0
14097,1,0,259.0,10,7,5,25.9,2.0,13,0,12,166.0,93.0,0.0,7,3,0,0.640927,0.359073,0.0,-73.0,-166.0,127.0,0.490347,3,7,20.0
14098,1,0,296.0,13,10,5,22.769231,2.6,13,6,18,145.0,141.0,10.0,3,2,8,0.489865,0.476351,0.033784,-4.0,-135.0,145.0,0.489865,8,11,15.0
14099,1,0,283.0,5,4,5,56.6,1.0,6,5,10,152.0,131.0,0.0,2,3,0,0.537102,0.462898,0.0,-21.0,-152.0,81.0,0.286219,1,1,1.0
14100,1,0,213.0,6,5,4,35.5,1.5,15,0,14,109.0,1.0,103.0,4,1,1,0.511737,0.004695,0.483568,-108.0,-6.0,103.0,0.483568,2,3,6.0
14101,1,0,189.0,12,6,8,15.75,1.5,21,0,20,65.0,121.0,3.0,3,6,3,0.343915,0.640212,0.015873,56.0,-62.0,65.0,0.343915,5,5,5.0
14102,1,0,181.0,2,2,2,90.5,1.0,21,0,20,79.0,0.0,102.0,1,0,1,0.436464,0.0,0.563536,-79.0,23.0,102.0,0.563536,0,0,0.0
14103,1,0,202.0,3,2,1,67.333333,3.0,1,6,6,202.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-202.0,-202.0,202.0,1.0,2,2,2.0
14104,1,0,285.0,5,3,3,57.0,1.666667,16,5,20,189.0,0.0,96.0,4,0,1,0.663158,0.0,0.336842,-189.0,-93.0,124.0,0.435088,0,1,5.0
14105,1,0,361.0,12,8,6,30.083333,2.0,12,7,18,0.0,66.0,295.0,0,5,7,0.0,0.182825,0.817175,66.0,295.0,156.0,0.432133,5,6,7.0
14106,1,0,65.0,4,2,3,16.25,1.333333,9,0,8,22.0,43.0,0.0,3,1,0,0.338462,0.661538,0.0,21.0,-22.0,43.0,0.661538,0,1,4.0
14107,1,0,224.0,3,2,2,74.666667,1.5,2,4,5,224.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-224.0,-224.0,127.0,0.566964,1,1,1.0
14108,1,0,126.0,4,3,2,31.5,2.0,3,7,9,0.0,126.0,0.0,0,4,0,0.0,1.0,0.0,126.0,0.0,103.0,0.81746,1,1,1.0
14109,1,0,864.0,35,8,5,24.685714,7.0,13,8,20,0.0,98.0,766.0,0,3,32,0.0,0.113426,0.886574,98.0,766.0,281.0,0.325231,10,20,36.0
14110,1,0,113.0,4,2,2,28.25,2.0,3,1,3,113.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-113.0,-113.0,98.0,0.867257,1,2,3.0
14111,1,0,193.0,4,3,3,48.25,1.333333,9,1,9,187.0,6.0,0.0,3,1,0,0.968912,0.031088,0.0,-181.0,-187.0,134.0,0.694301,1,1,1.0
14112,1,0,500.0,6,5,4,83.333333,1.5,11,10,20,0.0,267.0,233.0,0,3,3,0.0,0.534,0.466,267.0,233.0,147.0,0.294,2,2,2.0
14113,1,0,152.0,2,2,1,76.0,2.0,1,11,11,0.0,152.0,0.0,0,2,0,0.0,1.0,0.0,152.0,0.0,152.0,1.0,0,0,0.0
14114,1,0,849.0,9,7,7,94.333333,1.285714,21,0,20,241.0,0.0,608.0,2,0,7,0.283863,0.0,0.716137,-241.0,367.0,155.0,0.182568,1,1,1.0
14115,1,0,214.0,6,4,2,35.666667,3.0,7,8,14,0.0,208.0,6.0,0,4,2,0.0,0.971963,0.028037,208.0,6.0,208.0,0.971963,2,3,7.0
14116,1,0,327.0,6,5,3,54.5,2.0,9,9,17,0.0,214.0,113.0,0,5,1,0.0,0.654434,0.345566,214.0,113.0,115.0,0.351682,2,3,4.0
14117,1,0,39.0,1,1,1,39.0,1.0,1,1,1,39.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-39.0,-39.0,39.0,1.0,0,0,0.0
14118,1,0,55.0,1,1,1,55.0,1.0,1,7,7,0.0,55.0,0.0,0,1,0,0.0,1.0,0.0,55.0,0.0,55.0,1.0,0,0,0.0
14119,1,0,138.0,2,1,1,69.0,2.0,1,10,10,0.0,138.0,0.0,0,2,0,0.0,1.0,0.0,138.0,0.0,138.0,1.0,1,1,1.0
14120,1,0,536.0,9,7,5,59.555556,1.8,14,5,18,9.0,133.0,394.0,1,2,6,0.016791,0.248134,0.735075,124.0,385.0,182.0,0.339552,1,1,1.0
14121,1,0,1.0,1,1,1,1.0,1.0,1,5,5,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
14122,1,0,688.0,14,8,10,49.142857,1.4,20,1,20,299.0,114.0,275.0,6,4,4,0.434593,0.165698,0.399709,-185.0,-24.0,165.0,0.239826,2,2,2.0
14123,1,0,225.0,3,2,2,75.0,1.5,17,2,18,1.0,0.0,224.0,1,0,2,0.004444,0.0,0.995556,-1.0,223.0,224.0,0.995556,1,1,1.0
14124,1,0,406.0,5,5,2,81.2,2.5,13,7,19,0.0,316.0,90.0,0,4,1,0.0,0.778325,0.221675,316.0,90.0,316.0,0.778325,0,0,0.0
14125,1,0,176.0,5,4,4,35.2,1.25,18,1,18,51.0,99.0,26.0,1,2,2,0.289773,0.5625,0.147727,48.0,-25.0,99.0,0.5625,1,2,5.0
14126,1,0,4.0,1,1,1,4.0,1.0,1,18,18,0.0,0.0,4.0,0,0,1,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0,1,4.0
14127,1,0,1014.0,28,24,9,36.214286,3.111111,17,4,20,186.0,319.0,509.0,14,8,6,0.183432,0.314596,0.501972,133.0,323.0,205.0,0.20217,10,12,14.0
14128,1,0,384.0,7,6,5,54.857143,1.4,21,0,20,218.0,70.0,96.0,3,2,2,0.567708,0.182292,0.25,-148.0,-122.0,116.0,0.302083,1,3,8.0
14129,1,0,216.0,7,3,2,30.857143,3.5,21,0,20,38.0,0.0,178.0,3,0,4,0.175926,0.0,0.824074,-38.0,140.0,178.0,0.824074,4,4,4.0
14130,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14131,1,0,20.0,4,1,4,5.0,1.0,6,7,12,0.0,20.0,0.0,0,4,0,0.0,1.0,0.0,20.0,0.0,13.0,0.65,0,3,7.0
14132,1,0,164.0,1,1,1,164.0,1.0,1,0,0,164.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-164.0,-164.0,164.0,1.0,0,0,0.0
14133,1,0,110.0,3,2,2,36.666667,1.5,2,1,2,110.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-110.0,-110.0,67.0,0.609091,1,1,1.0
14134,1,0,1.0,1,1,1,1.0,1.0,1,1,1,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
14135,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14136,1,0,201.0,8,3,7,25.125,1.142857,20,0,19,61.0,111.0,29.0,4,3,1,0.303483,0.552239,0.144279,50.0,-32.0,64.0,0.318408,0,0,0.0
14137,1,0,84.0,3,3,2,28.0,1.5,8,6,13,25.0,59.0,0.0,2,1,0,0.297619,0.702381,0.0,34.0,-25.0,59.0,0.702381,0,0,0.0
14138,1,0,89.0,2,1,1,44.5,2.0,1,1,1,89.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-89.0,-89.0,89.0,1.0,1,1,1.0
14139,1,0,145.0,3,2,3,48.333333,1.0,8,8,15,0.0,36.0,109.0,0,1,2,0.0,0.248276,0.751724,36.0,109.0,87.0,0.6,0,0,0.0
14140,1,0,61.0,6,5,5,10.166667,1.2,16,1,16,6.0,34.0,21.0,1,2,3,0.098361,0.557377,0.344262,28.0,15.0,27.0,0.442623,1,1,1.0
14141,1,0,574.0,13,10,7,44.153846,1.857143,20,0,19,204.0,67.0,303.0,2,1,10,0.355401,0.116725,0.527875,-137.0,99.0,124.0,0.216028,3,6,9.0
14142,1,0,379.0,3,3,3,126.333333,1.0,15,5,19,144.0,0.0,235.0,1,0,2,0.379947,0.0,0.620053,-144.0,91.0,144.0,0.379947,0,0,0.0
14143,1,0,104.0,6,2,4,17.333333,1.5,17,4,20,71.0,0.0,33.0,3,0,3,0.682692,0.0,0.317308,-71.0,-38.0,71.0,0.682692,2,2,2.0
14144,1,0,14.0,4,3,4,3.5,1.0,7,0,6,14.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-14.0,-14.0,6.0,0.428571,1,3,8.0
14145,1,0,1231.0,14,10,9,87.928571,1.555556,11,6,16,166.0,799.0,266.0,1,11,2,0.13485,0.649066,0.216084,633.0,100.0,234.0,0.190089,0,0,0.0
14146,1,0,452.0,6,5,3,75.333333,2.0,15,0,14,84.0,116.0,252.0,2,2,2,0.185841,0.256637,0.557522,32.0,168.0,252.0,0.557522,0,1,3.0
14147,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14148,1,0,391.0,6,6,5,65.166667,1.2,10,1,10,138.0,253.0,0.0,2,4,0,0.352941,0.647059,0.0,115.0,-138.0,108.0,0.276215,0,0,0.0
14149,1,0,9.0,1,1,1,9.0,1.0,1,18,18,0.0,0.0,9.0,0,0,1,0.0,0.0,1.0,0.0,9.0,9.0,1.0,0,0,0.0
14150,1,0,501.0,10,7,6,50.1,1.666667,16,4,19,179.0,150.0,172.0,3,3,4,0.357285,0.299401,0.343313,-29.0,-7.0,146.0,0.291417,1,2,6.0
14151,1,0,118.0,3,2,2,39.333333,1.5,2,18,19,0.0,0.0,118.0,0,0,3,0.0,0.0,1.0,0.0,118.0,77.0,0.652542,1,1,1.0
14152,1,0,35.0,3,2,2,11.666667,1.5,12,8,19,0.0,8.0,27.0,0,1,2,0.0,0.228571,0.771429,8.0,27.0,27.0,0.771429,0,0,0.0
14153,1,0,346.0,7,6,6,49.428571,1.166667,19,1,19,128.0,209.0,9.0,2,2,3,0.369942,0.604046,0.026012,81.0,-119.0,130.0,0.375723,1,3,5.0
14154,1,0,203.0,2,2,2,101.5,1.0,3,18,20,0.0,0.0,203.0,0,0,2,0.0,0.0,1.0,0.0,203.0,112.0,0.551724,0,0,0.0
14155,1,0,2.0,2,2,2,1.0,1.0,2,0,1,2.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.5,2,2,2.0
14156,1,0,338.0,10,8,4,33.8,2.5,21,0,20,185.0,80.0,73.0,5,3,2,0.547337,0.236686,0.215976,-105.0,-112.0,107.0,0.316568,1,3,9.0
14157,1,0,194.0,6,4,3,32.333333,2.0,3,13,15,0.0,99.0,95.0,0,1,5,0.0,0.510309,0.489691,99.0,95.0,99.0,0.510309,2,2,2.0
14158,1,0,231.0,3,2,3,77.0,1.0,7,14,20,0.0,0.0,231.0,0,0,3,0.0,0.0,1.0,0.0,231.0,131.0,0.5671,0,1,2.0
14159,1,0,384.0,3,2,3,128.0,1.0,4,7,10,0.0,384.0,0.0,0,3,0,0.0,1.0,0.0,384.0,0.0,200.0,0.520833,0,0,0.0
14160,1,0,328.0,9,7,3,36.444444,3.0,9,4,12,200.0,128.0,0.0,5,4,0,0.609756,0.390244,0.0,-72.0,-200.0,193.0,0.588415,3,4,8.0
14161,1,0,209.0,5,5,3,41.8,1.666667,9,11,19,0.0,120.0,89.0,0,2,3,0.0,0.574163,0.425837,120.0,89.0,120.0,0.574163,0,0,0.0
14162,1,0,885.0,12,8,5,73.75,2.4,10,4,13,500.0,385.0,0.0,6,6,0,0.564972,0.435028,0.0,-115.0,-500.0,300.0,0.338983,1,3,8.0
14163,1,0,396.0,9,7,5,44.0,1.8,21,0,20,90.0,49.0,257.0,1,1,7,0.227273,0.123737,0.64899,-41.0,167.0,94.0,0.237374,1,3,10.0
14164,1,0,131.0,4,3,4,32.75,1.0,16,3,18,18.0,30.0,83.0,1,1,2,0.137405,0.229008,0.633588,12.0,65.0,82.0,0.625954,1,1,1.0
14165,1,0,112.0,7,4,4,16.0,1.75,15,4,18,2.0,67.0,43.0,1,4,2,0.017857,0.598214,0.383929,65.0,41.0,67.0,0.598214,0,3,9.0
14166,1,0,1.0,1,1,1,1.0,1.0,1,6,6,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
14167,1,0,472.0,16,11,7,29.5,2.285714,19,2,20,229.0,208.0,35.0,7,7,2,0.485169,0.440678,0.074153,-21.0,-194.0,144.0,0.305085,5,6,9.0
14168,1,0,805.0,9,6,6,89.444444,1.5,14,3,16,140.0,196.0,469.0,4,1,4,0.173913,0.243478,0.582609,56.0,329.0,379.0,0.470807,0,1,2.0
14169,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14170,1,0,135.0,4,3,2,33.75,2.0,2,5,6,135.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-135.0,-135.0,86.0,0.637037,2,2,2.0
14171,1,0,11.0,5,5,3,2.2,1.666667,7,2,8,4.0,7.0,0.0,4,1,0,0.363636,0.636364,0.0,3.0,-4.0,7.0,0.636364,4,4,4.0
14172,1,0,386.0,13,7,4,29.692308,3.25,14,3,16,11.0,374.0,1.0,5,7,1,0.028497,0.968912,0.002591,363.0,-10.0,313.0,0.810881,5,5,5.0
14173,1,0,892.0,17,9,7,52.470588,2.428571,13,2,14,390.0,400.0,102.0,6,10,1,0.43722,0.44843,0.11435,10.0,-288.0,238.0,0.266816,3,3,3.0
14174,1,0,331.0,3,3,2,110.333333,1.5,14,6,19,183.0,0.0,148.0,2,0,1,0.55287,0.0,0.44713,-183.0,-35.0,183.0,0.55287,0,0,0.0
14175,1,0,431.0,13,9,5,33.153846,2.6,18,2,19,1.0,327.0,103.0,1,8,4,0.00232,0.758701,0.238979,326.0,102.0,322.0,0.7471,5,7,10.0
14176,1,0,102.0,3,3,2,34.0,1.5,2,12,13,0.0,102.0,0.0,0,3,0,0.0,1.0,0.0,102.0,0.0,95.0,0.931373,1,1,1.0
14177,1,0,343.0,11,5,8,31.181818,1.375,21,0,20,110.0,148.0,85.0,3,6,2,0.3207,0.431487,0.247813,38.0,-25.0,100.0,0.291545,1,2,6.0
14178,1,0,4.0,4,4,4,1.0,1.0,13,3,15,2.0,1.0,1.0,2,1,1,0.5,0.25,0.25,-1.0,-1.0,1.0,0.25,4,4,4.0
14179,1,0,81.0,2,1,2,40.5,1.0,2,12,13,0.0,81.0,0.0,0,2,0,0.0,1.0,0.0,81.0,0.0,41.0,0.506173,0,0,0.0
14180,1,0,355.0,24,18,9,14.791667,2.666667,18,1,18,47.0,213.0,95.0,5,10,9,0.132394,0.6,0.267606,166.0,48.0,83.0,0.233803,7,10,15.0
14181,1,0,31.0,16,10,4,1.9375,4.0,13,6,18,11.0,13.0,7.0,5,4,7,0.354839,0.419355,0.225806,2.0,-4.0,11.0,0.354839,7,15,24.0
14182,1,0,4.0,3,2,1,1.333333,3.0,1,15,15,0.0,0.0,4.0,0,0,3,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2,3,4.0
14183,1,0,176.0,8,5,3,22.0,2.666667,14,5,18,100.0,43.0,33.0,2,3,3,0.568182,0.244318,0.1875,-57.0,-67.0,100.0,0.568182,2,4,6.0
14184,1,0,405.0,5,2,3,81.0,1.666667,16,2,17,145.0,168.0,92.0,2,2,1,0.358025,0.414815,0.22716,23.0,-53.0,168.0,0.414815,0,0,0.0
14185,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14186,1,0,3.0,1,1,1,3.0,1.0,1,7,7,0.0,3.0,0.0,0,1,0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,1,3.0
14187,1,0,84.0,7,7,4,12.0,1.75,17,3,19,78.0,1.0,5.0,4,1,2,0.928571,0.011905,0.059524,-77.0,-73.0,76.0,0.904762,5,6,9.0
14188,1,0,1.0,1,1,1,1.0,1.0,1,19,19,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0
14189,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14190,1,0,242.0,7,3,6,34.571429,1.166667,14,7,20,0.0,75.0,167.0,0,3,4,0.0,0.309917,0.690083,75.0,167.0,98.0,0.404959,0,0,0.0
14191,1,0,483.0,13,5,8,37.153846,1.625,18,3,20,105.0,118.0,260.0,2,2,9,0.217391,0.244306,0.538302,13.0,155.0,105.0,0.217391,3,3,3.0
14192,1,0,108.0,2,1,1,54.0,2.0,1,7,7,0.0,108.0,0.0,0,2,0,0.0,1.0,0.0,108.0,0.0,108.0,1.0,1,1,1.0
14193,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14194,1,0,661.0,17,9,8,38.882353,2.125,21,0,20,396.0,104.0,161.0,10,3,4,0.599092,0.157337,0.24357,-292.0,-235.0,154.0,0.23298,10,11,12.0
14195,1,0,269.0,5,4,4,53.8,1.25,14,3,16,90.0,79.0,100.0,2,2,1,0.334572,0.29368,0.371747,-11.0,10.0,100.0,0.371747,0,1,2.0
14196,1,0,118.0,5,5,2,23.6,2.5,12,0,11,79.0,39.0,0.0,4,1,0,0.669492,0.330508,0.0,-40.0,-79.0,79.0,0.669492,1,1,1.0
14197,1,0,507.0,20,13,5,25.35,4.0,8,0,7,405.0,102.0,0.0,8,12,0,0.798817,0.201183,0.0,-303.0,-405.0,151.0,0.29783,9,9,9.0
14198,1,0,100.0,3,2,2,33.333333,1.5,19,1,19,40.0,0.0,60.0,1,0,2,0.4,0.0,0.6,-40.0,20.0,60.0,0.6,0,1,4.0
14199,1,0,455.0,13,5,7,35.0,1.857143,18,3,20,150.0,236.0,69.0,7,3,3,0.32967,0.518681,0.151648,86.0,-81.0,138.0,0.303297,5,6,9.0
14200,1,0,484.0,11,9,6,44.0,1.833333,16,0,15,110.0,130.0,244.0,2,3,6,0.227273,0.268595,0.504132,20.0,134.0,242.0,0.5,1,5,13.0
14201,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14202,1,0,776.0,8,7,4,97.0,2.0,18,2,19,320.0,43.0,413.0,4,1,3,0.412371,0.055412,0.532216,-277.0,93.0,413.0,0.532216,0,0,0.0
14203,1,0,43.0,6,6,4,7.166667,1.5,15,4,18,2.0,17.0,24.0,1,1,4,0.046512,0.395349,0.55814,15.0,22.0,23.0,0.534884,1,4,13.0
14204,1,0,83.0,3,3,3,27.666667,1.0,9,11,19,0.0,79.0,4.0,0,1,2,0.0,0.951807,0.048193,79.0,4.0,79.0,0.951807,1,2,4.0
14205,1,0,30.0,1,1,1,30.0,1.0,1,10,10,0.0,30.0,0.0,0,1,0,0.0,1.0,0.0,30.0,0.0,30.0,1.0,0,0,0.0
14206,1,0,1.0,1,1,1,1.0,1.0,1,5,5,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
14207,1,0,372.0,15,8,9,24.8,1.666667,13,0,12,269.0,103.0,0.0,10,5,0,0.723118,0.276882,0.0,-166.0,-269.0,142.0,0.38172,7,9,11.0
14208,1,0,556.0,10,10,6,55.6,1.666667,18,3,20,93.0,193.0,270.0,2,4,4,0.167266,0.347122,0.485612,100.0,177.0,136.0,0.244604,0,1,2.0
14209,1,0,307.0,10,9,5,30.7,2.0,13,7,19,0.0,219.0,88.0,0,5,5,0.0,0.713355,0.286645,219.0,88.0,122.0,0.397394,3,4,5.0
14210,1,0,534.0,8,5,5,66.75,1.6,20,1,20,304.0,0.0,230.0,5,0,3,0.569288,0.0,0.430712,-304.0,-74.0,155.0,0.290262,0,0,0.0
14211,1,0,464.0,5,2,3,92.8,1.666667,16,1,16,372.0,0.0,92.0,4,0,1,0.801724,0.0,0.198276,-372.0,-280.0,276.0,0.594828,1,1,1.0
14212,1,0,403.0,4,3,3,100.75,1.333333,14,7,20,0.0,295.0,108.0,0,2,2,0.0,0.73201,0.26799,295.0,108.0,295.0,0.73201,0,0,0.0
14213,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
14214,1,0,10.0,9,9,3,1.111111,3.0,4,0,3,10.0,0.0,0.0,9,0,0,1.0,0.0,0.0,-10.0,-10.0,5.0,0.5,8,9,10.0
14215,1,0,906.0,12,9,7,75.5,1.714286,15,0,14,356.0,388.0,162.0,6,5,1,0.392936,0.428256,0.178808,32.0,-194.0,228.0,0.251656,0,0,0.0
14216,1,0,345.0,7,3,4,49.285714,1.75,5,0,4,345.0,0.0,0.0,7,0,0,1.0,0.0,0.0,-345.0,-345.0,145.0,0.42029,2,2,2.0
14217,1,0,775.0,20,5,6,38.75,3.333333,12,9,20,0.0,173.0,602.0,0,6,14,0.0,0.223226,0.776774,173.0,602.0,276.0,0.356129,4,5,6.0
14218,1,0,395.0,11,4,3,35.909091,3.666667,6,0,5,395.0,0.0,0.0,11,0,0,1.0,0.0,0.0,-395.0,-395.0,285.0,0.721519,6,6,6.0
14219,1,0,262.0,9,9,6,29.111111,1.5,16,0,15,228.0,10.0,24.0,6,1,2,0.870229,0.038168,0.091603,-218.0,-204.0,111.0,0.423664,1,2,6.0
14220,1,0,423.0,7,6,6,60.428571,1.166667,11,9,19,0.0,197.0,226.0,0,3,4,0.0,0.465721,0.534279,197.0,226.0,118.0,0.27896,0,1,5.0
14221,1,0,504.0,15,11,4,33.6,3.75,10,2,11,219.0,285.0,0.0,9,6,0,0.434524,0.565476,0.0,66.0,-219.0,224.0,0.444444,4,6,13.0
14222,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
