membership_row_id,w1_4_has_watch_obs,w1_4_no_watch_obs_flag,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_sessions_per_active_day,w1_4_active_span_days,w1_4_first_watch_rel_day,w1_4_last_watch_rel_day,w1_4_week1_watch_time,w1_4_week2_watch_time,w1_4_week3_watch_time,w1_4_week1_sessions,w1_4_week2_sessions,w1_4_week3_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w1_watch_time,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week4_ratio,w1_4_w4_minus_w1_watch_time,w1_4_w4_minus_w3_watch_time
11228,1,0,100.0,4,4,3,25.0,1.333333,20,0,19,3.0,0.0,97.0,3,0,1,0.03,0.0,0.97,-3.0,94.0,97.0,0.97,3,3,3.0,0.0,0,0.0,-3.0,-97.0
11229,1,0,269.0,6,4,3,44.833333,2.0,7,2,8,88.0,181.0,0.0,1,5,0,0.327138,0.672862,0.0,93.0,-88.0,160.0,0.594796,1,1,1.0,0.0,0,0.0,-88.0,0.0
11230,1,0,271.0,4,4,2,67.75,2.0,15,3,17,1.0,0.0,270.0,1,0,3,0.00369,0.0,0.99631,-1.0,269.0,270.0,0.99631,1,2,3.0,0.0,0,0.0,-1.0,-270.0
11231,1,0,494.0,6,5,3,82.333333,2.0,6,5,10,215.0,279.0,0.0,2,4,0,0.435223,0.564777,0.0,64.0,-215.0,215.0,0.435223,0,0,0.0,0.0,0,0.0,-215.0,0.0
11232,1,0,46.0,1,1,1,46.0,1.0,1,7,7,0.0,46.0,0.0,0,1,0,0.0,1.0,0.0,46.0,0.0,46.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0
11233,1,0,214.0,4,4,2,53.5,2.0,9,8,16,0.0,206.0,8.0,0,3,1,0.0,0.962617,0.037383,206.0,8.0,206.0,0.962617,1,1,1.0,0.0,0,0.0,0.0,-8.0
11234,1,0,212.0,5,3,2,42.4,2.5,9,4,12,203.0,9.0,0.0,3,2,0,0.957547,0.042453,0.0,-194.0,-203.0,203.0,0.957547,1,4,12.0,0.0,0,0.0,-203.0,0.0
11235,1,0,1.0,1,1,1,1.0,1.0,1,25,25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,1.0
11236,1,0,1710.0,16,4,8,106.875,2.0,22,0,21,377.0,431.0,598.0,5,5,4,0.220468,0.252047,0.349708,54.0,221.0,309.0,0.180702,0,0,0.0,304.0,2,0.177778,-73.0,-294.0
11237,1,0,662.0,6,5,6,110.333333,1.0,19,3,21,96.0,218.0,231.0,1,2,2,0.145015,0.329305,0.348943,122.0,135.0,120.0,0.181269,0,0,0.0,117.0,1,0.176737,21.0,-114.0
11238,1,0,96.0,1,1,1,96.0,1.0,1,15,15,0.0,0.0,96.0,0,0,1,0.0,0.0,1.0,0.0,96.0,96.0,1.0,0,0,0.0,0.0,0,0.0,0.0,-96.0
11239,1,0,137.0,1,1,1,137.0,1.0,1,4,4,137.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-137.0,-137.0,137.0,1.0,0,0,0.0,0.0,0,0.0,-137.0,0.0
11240,1,0,89.0,4,3,4,22.25,1.0,16,4,19,87.0,1.0,1.0,2,1,1,0.977528,0.011236,0.011236,-86.0,-86.0,76.0,0.853933,2,2,2.0,0.0,0,0.0,-87.0,-1.0
11241,1,0,368.0,17,12,9,21.647059,1.888889,17,5,21,17.0,207.0,130.0,1,11,4,0.046196,0.5625,0.353261,190.0,113.0,101.0,0.274457,4,5,7.0,14.0,1,0.038043,-3.0,-116.0
11242,1,0,257.0,3,2,3,85.666667,1.0,15,1,15,169.0,0.0,88.0,2,0,1,0.657588,0.0,0.342412,-169.0,-81.0,88.0,0.342412,0,0,0.0,0.0,0,0.0,-169.0,-88.0
11243,1,0,944.0,15,13,5,62.933333,3.0,26,1,26,232.0,293.0,0.0,3,4,0,0.245763,0.310381,0.0,61.0,-232.0,304.0,0.322034,4,6,10.0,419.0,8,0.443856,187.0,419.0
11244,1,0,834.0,17,12,7,49.058824,2.428571,11,1,11,202.0,632.0,0.0,9,8,0,0.242206,0.757794,0.0,430.0,-202.0,226.0,0.270983,5,6,7.0,0.0,0,0.0,-202.0,0.0
11245,1,0,16.0,1,1,1,16.0,1.0,1,18,18,0.0,0.0,16.0,0,0,1,0.0,0.0,1.0,0.0,16.0,16.0,1.0,0,0,0.0,0.0,0,0.0,0.0,-16.0
11246,1,0,512.0,7,4,6,73.142857,1.166667,17,5,21,46.0,281.0,137.0,1,3,2,0.089844,0.548828,0.267578,235.0,91.0,219.0,0.427734,0,0,0.0,48.0,1,0.09375,2.0,-89.0
11247,1,0,947.0,15,12,5,63.133333,3.0,16,5,20,239.0,106.0,602.0,3,4,8,0.252376,0.111932,0.635692,-133.0,363.0,510.0,0.538543,2,3,4.0,0.0,0,0.0,-239.0,-602.0
11248,1,0,381.0,3,3,3,127.0,1.0,15,3,17,93.0,88.0,200.0,1,1,1,0.244094,0.230971,0.524934,-5.0,107.0,200.0,0.524934,0,0,0.0,0.0,0,0.0,-93.0,-200.0
11249,1,0,642.0,16,14,6,40.125,2.666667,18,4,21,282.0,1.0,113.0,8,1,4,0.439252,0.001558,0.176012,-281.0,-169.0,246.0,0.383178,9,9,9.0,246.0,3,0.383178,-36.0,133.0
11250,1,0,115.0,2,2,2,57.5,1.0,8,5,12,11.0,104.0,0.0,1,1,0,0.095652,0.904348,0.0,93.0,-11.0,104.0,0.904348,0,0,0.0,0.0,0,0.0,-11.0,0.0
11251,1,0,230.0,12,3,2,19.166667,6.0,15,1,15,224.0,0.0,6.0,10,0,2,0.973913,0.0,0.026087,-224.0,-218.0,224.0,0.973913,2,10,32.0,0.0,0,0.0,-224.0,-6.0
11252,1,0,422.0,5,3,2,84.4,2.5,2,24,25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,327.0,0.774882,2,2,2.0,422.0,5,1.0,422.0,422.0
11253,1,0,267.0,4,2,4,66.75,1.0,17,5,21,1.0,0.0,126.0,1,0,2,0.003745,0.0,0.47191,-1.0,125.0,140.0,0.524345,1,2,4.0,140.0,1,0.524345,139.0,14.0
11254,1,0,4.0,2,1,1,2.0,2.0,1,5,5,4.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-4.0,-4.0,4.0,1.0,0,2,4.0,0.0,0,0.0,-4.0,0.0
11255,1,0,206.0,6,1,2,34.333333,3.0,4,24,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,204.0,0.990291,4,4,4.0,206.0,6,1.0,206.0,206.0
11256,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0
11257,1,0,456.0,8,5,6,57.0,1.333333,18,3,20,94.0,126.0,236.0,3,2,3,0.20614,0.276316,0.517544,32.0,142.0,138.0,0.302632,3,3,3.0,0.0,0,0.0,-94.0,-236.0
11258,1,0,177.0,4,3,4,44.25,1.0,15,3,17,91.0,84.0,2.0,1,2,1,0.514124,0.474576,0.011299,-7.0,-89.0,91.0,0.514124,0,2,5.0,0.0,0,0.0,-91.0,-2.0
11259,1,0,30.0,1,1,1,30.0,1.0,1,18,18,0.0,0.0,30.0,0,0,1,0.0,0.0,1.0,0.0,30.0,30.0,1.0,0,0,0.0,0.0,0,0.0,0.0,-30.0
11260,1,0,84.0,1,1,1,84.0,1.0,1,0,0,84.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-84.0,-84.0,84.0,1.0,0,0,0.0,0.0,0,0.0,-84.0,0.0
11261,1,0,1191.0,15,8,7,79.4,2.142857,16,5,20,459.0,319.0,413.0,6,4,5,0.38539,0.267842,0.346767,-140.0,-46.0,459.0,0.38539,3,3,3.0,0.0,0,0.0,-459.0,-413.0
11262,1,0,224.0,2,2,2,112.0,1.0,6,10,15,0.0,146.0,78.0,0,1,1,0.0,0.651786,0.348214,146.0,78.0,146.0,0.651786,0,0,0.0,0.0,0,0.0,0.0,-78.0
11263,1,0,1298.0,13,13,5,99.846154,2.6,22,5,26,272.0,428.0,191.0,3,3,2,0.209553,0.329738,0.147149,156.0,-81.0,428.0,0.329738,0,1,3.0,407.0,5,0.313559,135.0,216.0
11264,1,0,154.0,8,4,4,19.25,2.0,28,0,27,72.0,0.0,23.0,1,0,4,0.467532,0.0,0.149351,-72.0,-49.0,72.0,0.467532,4,5,7.0,59.0,3,0.383117,-13.0,36.0
11265,1,0,95.0,2,2,1,47.5,2.0,1,6,6,95.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-95.0,-95.0,95.0,1.0,1,1,1.0,0.0,0,0.0,-95.0,0.0
11266,1,0,186.0,9,9,4,20.666667,2.25,21,1,21,1.0,0.0,71.0,1,0,6,0.005376,0.0,0.38172,-1.0,70.0,114.0,0.612903,6,6,6.0,114.0,2,0.612903,113.0,43.0
11267,1,0,531.0,9,5,6,59.0,1.5,15,1,15,48.0,313.0,170.0,2,4,3,0.090395,0.589454,0.320151,265.0,122.0,109.0,0.205273,1,1,1.0,0.0,0,0.0,-48.0,-170.0
11268,1,0,201.0,2,1,2,100.5,1.0,3,5,7,1.0,200.0,0.0,1,1,0,0.004975,0.995025,0.0,199.0,-1.0,200.0,0.995025,1,1,1.0,0.0,0,0.0,-1.0,0.0
11269,1,0,4.0,3,3,1,1.333333,3.0,1,6,6,4.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-4.0,-4.0,4.0,1.0,2,3,4.0,0.0,0,0.0,-4.0,0.0
11270,1,0,50.0,2,1,2,25.0,1.0,2,24,25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.78,0,0,0.0,50.0,2,1.0,50.0,50.0
11271,1,0,184.0,9,6,6,20.444444,1.5,15,11,25,0.0,13.0,163.0,0,1,6,0.0,0.070652,0.88587,13.0,163.0,132.0,0.717391,2,5,13.0,8.0,2,0.043478,8.0,-155.0
11272,1,0,883.0,19,7,4,46.473684,4.75,4,24,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,404.0,0.457531,6,9,18.0,883.0,19,1.0,883.0,883.0
11273,1,0,135.0,3,3,2,45.0,1.5,2,22,23,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,133.0,0.985185,2,2,2.0,135.0,3,1.0,135.0,135.0
11274,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0
11275,1,0,138.0,4,4,2,34.5,2.0,4,14,17,0.0,0.0,138.0,0,0,4,0.0,0.0,1.0,0.0,138.0,134.0,0.971014,0,2,7.0,0.0,0,0.0,0.0,-138.0
11276,1,0,448.0,17,6,4,26.352941,4.25,12,4,15,194.0,163.0,91.0,9,5,3,0.433036,0.363839,0.203125,-31.0,-103.0,188.0,0.419643,10,10,10.0,0.0,0,0.0,-194.0,-91.0
11277,1,0,46.0,2,1,1,23.0,2.0,1,20,20,0.0,0.0,46.0,0,0,2,0.0,0.0,1.0,0.0,46.0,46.0,1.0,0,0,0.0,0.0,0,0.0,0.0,-46.0
11278,1,0,201.0,9,8,2,22.333333,4.5,8,2,9,55.0,146.0,0.0,5,4,0,0.273632,0.726368,0.0,91.0,-55.0,146.0,0.726368,5,6,7.0,0.0,0,0.0,-55.0,0.0
11279,1,0,481.0,4,4,3,120.25,1.333333,3,17,19,0.0,0.0,481.0,0,0,4,0.0,0.0,1.0,0.0,481.0,238.0,0.494802,0,0,0.0,0.0,0,0.0,0.0,-481.0
11280,1,0,308.0,9,8,7,34.222222,1.285714,19,0,18,285.0,19.0,4.0,6,1,2,0.925325,0.061688,0.012987,-266.0,-281.0,142.0,0.461039,3,4,6.0,0.0,0,0.0,-285.0,-4.0
11281,1,0,945.0,18,13,4,52.5,4.5,10,9,18,0.0,485.0,460.0,0,5,13,0.0,0.513228,0.486772,485.0,460.0,376.0,0.397884,5,5,5.0,0.0,0,0.0,0.0,-460.0
11282,1,0,115.0,2,2,2,57.5,1.0,5,15,19,0.0,0.0,115.0,0,0,2,0.0,0.0,1.0,0.0,115.0,86.0,0.747826,0,0,0.0,0.0,0,0.0,0.0,-115.0
11283,1,0,332.0,16,15,7,20.75,2.285714,14,3,16,115.0,192.0,25.0,3,10,3,0.346386,0.578313,0.075301,77.0,-90.0,115.0,0.346386,1,2,4.0,0.0,0,0.0,-115.0,-25.0
11284,1,0,245.0,4,3,3,61.25,1.333333,15,3,17,94.0,25.0,126.0,1,1,2,0.383673,0.102041,0.514286,-69.0,32.0,126.0,0.514286,0,0,0.0,0.0,0,0.0,-94.0,-126.0
11285,1,0,1.0,1,1,1,1.0,1.0,1,6,6,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,-1.0,0.0
11286,1,0,1182.0,21,8,7,56.285714,3.0,15,7,21,0.0,935.0,132.0,0,13,6,0.0,0.791032,0.111675,935.0,132.0,318.0,0.269036,5,7,9.0,115.0,2,0.097293,115.0,-17.0
11287,1,0,235.0,8,3,6,29.375,1.333333,11,5,15,1.0,214.0,20.0,1,6,1,0.004255,0.910638,0.085106,213.0,19.0,87.0,0.370213,1,1,1.0,0.0,0,0.0,-1.0,-20.0
11288,1,0,280.0,6,4,4,46.666667,1.5,10,3,12,136.0,144.0,0.0,3,3,0,0.485714,0.514286,0.0,8.0,-136.0,114.0,0.407143,0,0,0.0,0.0,0,0.0,-136.0,0.0
11289,1,0,731.0,22,13,7,33.227273,3.142857,14,8,21,0.0,1.0,669.0,0,1,19,0.0,0.001368,0.915185,1.0,669.0,193.0,0.264022,10,12,17.0,61.0,2,0.083447,61.0,-608.0
11290,1,0,160.0,4,3,1,40.0,4.0,1,18,18,0.0,0.0,160.0,0,0,4,0.0,0.0,1.0,0.0,160.0,160.0,1.0,3,3,3.0,0.0,0,0.0,0.0,-160.0
11291,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0
11292,1,0,388.0,8,2,3,48.5,2.666667,3,25,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,202.0,0.520619,4,4,4.0,388.0,8,1.0,388.0,388.0
11293,1,0,784.0,10,9,6,78.4,1.666667,13,2,14,575.0,204.0,5.0,7,2,1,0.733418,0.260204,0.006378,-371.0,-570.0,246.0,0.313776,0,1,5.0,0.0,0,0.0,-575.0,-5.0
11294,1,0,401.0,14,12,7,28.642857,2.0,20,2,21,63.0,220.0,48.0,4,6,3,0.157107,0.548628,0.119701,157.0,-15.0,113.0,0.281796,3,7,15.0,70.0,1,0.174564,7.0,22.0
11295,1,0,275.0,8,5,4,34.375,2.0,15,1,15,93.0,169.0,13.0,2,4,2,0.338182,0.614545,0.047273,76.0,-80.0,169.0,0.614545,3,3,3.0,0.0,0,0.0,-93.0,-13.0
11296,1,0,333.0,4,3,3,83.25,1.333333,15,6,20,111.0,0.0,222.0,2,0,2,0.333333,0.0,0.666667,-111.0,111.0,112.0,0.336336,0,0,0.0,0.0,0,0.0,-111.0,-222.0
11297,1,0,107.0,11,11,4,9.727273,2.75,21,0,20,82.0,0.0,25.0,8,0,3,0.766355,0.0,0.233645,-82.0,-57.0,46.0,0.429907,1,5,13.0,0.0,0,0.0,-82.0,-25.0
11298,1,0,631.0,26,23,15,24.269231,1.733333,21,0,20,142.0,216.0,273.0,8,12,6,0.22504,0.342314,0.432647,74.0,131.0,113.0,0.179081,3,9,25.0,0.0,0,0.0,-142.0,-273.0
11299,1,0,634.0,8,8,4,79.25,2.0,22,0,21,601.0,0.0,32.0,6,0,1,0.94795,0.0,0.050473,-601.0,-569.0,332.0,0.523659,1,1,1.0,1.0,1,0.001577,-600.0,-31.0
11300,1,0,122.0,5,5,4,24.4,1.25,22,0,21,41.0,0.0,74.0,3,0,1,0.336066,0.0,0.606557,-41.0,33.0,74.0,0.606557,1,1,1.0,7.0,1,0.057377,-34.0,-67.0
11301,1,0,355.0,8,6,2,44.375,4.0,10,7,16,0.0,265.0,90.0,0,7,1,0.0,0.746479,0.253521,265.0,90.0,265.0,0.746479,1,3,5.0,0.0,0,0.0,0.0,-90.0
11302,1,0,1.0,1,1,1,1.0,1.0,1,8,8,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0.0,0.0
11303,1,0,224.0,2,2,2,112.0,1.0,14,0,13,120.0,104.0,0.0,1,1,0,0.535714,0.464286,0.0,-16.0,-120.0,120.0,0.535714,0,0,0.0,0.0,0,0.0,-120.0,0.0
11304,1,0,787.0,12,7,9,65.583333,1.333333,19,1,19,69.0,310.0,408.0,1,4,7,0.087675,0.393901,0.518424,241.0,339.0,165.0,0.209657,0,1,3.0,0.0,0,0.0,-69.0,-408.0
11305,1,0,220.0,7,3,4,31.428571,1.75,20,2,21,112.0,0.0,0.0,6,0,0,0.509091,0.0,0.0,-112.0,-112.0,108.0,0.490909,2,2,2.0,108.0,1,0.490909,-4.0,108.0
11306,1,0,375.0,9,5,2,41.666667,4.5,2,7,8,0.0,375.0,0.0,0,9,0,0.0,1.0,0.0,375.0,0.0,352.0,0.938667,3,3,3.0,0.0,0,0.0,0.0,0.0
11307,1,0,256.0,5,4,3,51.2,1.666667,3,16,18,0.0,0.0,256.0,0,0,5,0.0,0.0,1.0,0.0,256.0,139.0,0.542969,0,0,0.0,0.0,0,0.0,0.0,-256.0
11308,1,0,952.0,14,11,7,68.0,2.0,13,5,17,116.0,616.0,220.0,1,9,4,0.121849,0.647059,0.231092,500.0,104.0,279.0,0.293067,3,3,3.0,0.0,0,0.0,-116.0,-220.0
11309,1,0,19.0,11,9,4,1.727273,2.75,21,1,21,14.0,0.0,4.0,8,0,2,0.736842,0.0,0.210526,-14.0,-10.0,8.0,0.421053,3,11,19.0,1.0,1,0.052632,-13.0,-3.0
11310,1,0,710.0,13,12,5,54.615385,2.6,28,0,27,405.0,20.0,114.0,7,1,1,0.570423,0.028169,0.160563,-385.0,-291.0,213.0,0.3,0,2,6.0,171.0,4,0.240845,-234.0,57.0
11311,1,0,975.0,11,10,7,88.636364,1.571429,16,0,15,173.0,461.0,341.0,2,6,3,0.177436,0.472821,0.349744,288.0,168.0,250.0,0.25641,1,2,4.0,0.0,0,0.0,-173.0,-341.0
11312,1,0,943.0,15,14,6,62.866667,2.5,17,5,21,205.0,524.0,0.0,4,7,0,0.217391,0.555673,0.0,319.0,-205.0,230.0,0.243902,0,1,2.0,214.0,4,0.226935,9.0,214.0
11313,1,0,8.0,6,3,1,1.333333,6.0,1,20,20,0.0,0.0,8.0,0,0,6,0.0,0.0,1.0,0.0,8.0,8.0,1.0,4,6,8.0,0.0,0,0.0,0.0,-8.0
11314,1,0,473.0,12,8,8,39.416667,1.5,19,1,19,241.0,62.0,170.0,3,4,5,0.509514,0.131078,0.359408,-179.0,-71.0,145.0,0.306554,3,3,3.0,0.0,0,0.0,-241.0,-170.0
11315,1,0,273.0,9,4,5,30.333333,1.8,20,1,20,135.0,0.0,138.0,5,0,4,0.494505,0.0,0.505495,-135.0,3.0,87.0,0.318681,0,0,0.0,0.0,0,0.0,-135.0,-138.0
11316,1,0,90.0,9,6,4,10.0,2.25,19,2,20,9.0,0.0,81.0,2,0,7,0.1,0.0,0.9,-9.0,72.0,47.0,0.522222,3,4,7.0,0.0,0,0.0,-9.0,-81.0
11317,1,0,2.0,2,2,2,1.0,1.0,19,1,19,1.0,0.0,1.0,1,0,1,0.5,0.0,0.5,-1.0,0.0,1.0,0.5,2,2,2.0,0.0,0,0.0,-1.0,-1.0
11318,1,0,226.0,2,2,2,113.0,1.0,3,16,18,0.0,0.0,226.0,0,0,2,0.0,0.0,1.0,0.0,226.0,124.0,0.548673,0,0,0.0,0.0,0,0.0,0.0,-226.0
11319,1,0,191.0,7,4,2,27.285714,3.5,21,0,20,83.0,0.0,108.0,3,0,4,0.434555,0.0,0.565445,-83.0,25.0,108.0,0.565445,5,5,5.0,0.0,0,0.0,-83.0,-108.0
11320,1,0,226.0,7,5,5,32.285714,1.4,17,0,16,141.0,0.0,85.0,4,0,3,0.623894,0.0,0.376106,-141.0,-56.0,84.0,0.371681,1,1,1.0,0.0,0,0.0,-141.0,-85.0
11321,1,0,411.0,4,3,3,102.75,1.333333,8,2,9,207.0,204.0,0.0,2,2,0,0.50365,0.49635,0.0,-3.0,-207.0,204.0,0.49635,0,0,0.0,0.0,0,0.0,-207.0,0.0
11322,1,0,263.0,7,6,4,37.571429,1.75,19,0,18,187.0,0.0,76.0,1,0,6,0.711027,0.0,0.288973,-187.0,-111.0,187.0,0.711027,1,3,9.0,0.0,0,0.0,-187.0,-76.0
11323,1,0,595.0,11,10,6,54.090909,1.833333,17,5,21,225.0,221.0,148.0,3,2,5,0.378151,0.371429,0.248739,-4.0,-77.0,221.0,0.371429,4,5,9.0,1.0,1,0.001681,-224.0,-147.0
11324,1,0,49.0,5,3,2,9.8,2.5,10,8,17,0.0,27.0,22.0,0,4,1,0.0,0.55102,0.44898,27.0,22.0,27.0,0.55102,2,3,4.0,0.0,0,0.0,0.0,-22.0
11325,1,0,461.0,7,6,5,65.857143,1.4,15,2,16,1.0,264.0,196.0,1,4,2,0.002169,0.572668,0.425163,263.0,195.0,176.0,0.381779,3,3,3.0,0.0,0,0.0,-1.0,-196.0
11326,1,0,3.0,1,1,1,3.0,1.0,1,21,21,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,3.0,3.0,1,1.0,3.0,3.0
11327,1,0,73.0,5,4,4,14.6,1.25,19,2,20,3.0,19.0,51.0,1,2,2,0.041096,0.260274,0.69863,16.0,48.0,51.0,0.69863,0,2,5.0,0.0,0,0.0,-3.0,-51.0
11328,1,0,396.0,9,5,7,44.0,1.285714,21,0,20,100.0,230.0,66.0,1,5,3,0.252525,0.580808,0.166667,130.0,-34.0,115.0,0.290404,1,3,9.0,0.0,0,0.0,-100.0,-66.0
11329,1,0,110.0,6,6,4,18.333333,1.5,20,1,20,12.0,0.0,98.0,2,0,4,0.109091,0.0,0.890909,-12.0,86.0,77.0,0.7,2,3,5.0,0.0,0,0.0,-12.0,-98.0
11330,1,0,90.0,2,2,2,45.0,1.0,5,10,14,0.0,1.0,89.0,0,1,1,0.0,0.011111,0.988889,1.0,89.0,89.0,0.988889,1,1,1.0,0.0,0,0.0,0.0,-89.0
11331,1,0,673.0,10,7,8,67.3,1.25,19,1,19,291.0,175.0,207.0,4,2,4,0.432392,0.26003,0.307578,-116.0,-84.0,135.0,0.200594,1,1,1.0,0.0,0,0.0,-291.0,-207.0
11332,1,0,10.0,1,1,1,10.0,1.0,1,23,23,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0,0,0.0,10.0,1,1.0,10.0,10.0
11333,1,0,15.0,4,3,2,3.75,2.0,7,1,7,13.0,2.0,0.0,2,2,0,0.866667,0.133333,0.0,-11.0,-13.0,13.0,0.866667,2,3,4.0,0.0,0,0.0,-13.0,0.0
11334,1,0,237.0,8,6,3,29.625,2.666667,9,10,18,0.0,45.0,192.0,0,4,4,0.0,0.189873,0.810127,45.0,192.0,192.0,0.810127,5,5,5.0,0.0,0,0.0,0.0,-192.0
11335,1,0,282.0,11,7,6,25.636364,1.833333,15,4,18,32.0,234.0,16.0,2,7,2,0.113475,0.829787,0.056738,202.0,-16.0,127.0,0.450355,3,4,5.0,0.0,0,0.0,-32.0,-16.0
11336,1,0,105.0,3,1,1,35.0,3.0,1,12,12,0.0,105.0,0.0,0,3,0,0.0,1.0,0.0,105.0,0.0,105.0,1.0,1,2,4.0,0.0,0,0.0,0.0,0.0
11337,1,0,163.0,4,4,3,40.75,1.333333,20,1,20,120.0,0.0,43.0,3,0,1,0.736196,0.0,0.263804,-120.0,-77.0,70.0,0.429448,1,1,1.0,0.0,0,0.0,-120.0,-43.0
11338,1,0,137.0,2,2,2,68.5,1.0,2,10,11,0.0,137.0,0.0,0,2,0,0.0,1.0,0.0,137.0,0.0,80.0,0.583942,0,0,0.0,0.0,0,0.0,0.0,0.0
11339,1,0,388.0,19,4,10,20.421053,1.9,17,4,20,32.0,296.0,60.0,3,8,8,0.082474,0.762887,0.154639,264.0,28.0,117.0,0.301546,3,7,16.0,0.0,0,0.0,-32.0,-60.0
11340,1,0,494.0,8,6,5,61.75,1.6,10,12,21,0.0,257.0,236.0,0,4,3,0.0,0.520243,0.477733,257.0,236.0,152.0,0.307692,1,1,1.0,1.0,1,0.002024,1.0,-235.0
11341,1,0,314.0,14,7,4,22.428571,3.5,14,6,19,98.0,98.0,118.0,5,4,5,0.312102,0.312102,0.375796,0.0,20.0,105.0,0.334395,9,9,9.0,0.0,0,0.0,-98.0,-118.0
11342,1,0,131.0,9,7,3,14.555556,3.0,5,4,8,23.0,108.0,0.0,3,6,0,0.175573,0.824427,0.0,85.0,-23.0,62.0,0.473282,0,4,12.0,0.0,0,0.0,-23.0,0.0
11343,1,0,346.0,13,9,7,26.615385,1.857143,17,5,21,112.0,135.0,69.0,4,4,3,0.323699,0.390173,0.199422,23.0,-43.0,119.0,0.343931,5,5,5.0,30.0,2,0.086705,-82.0,-39.0
11344,1,0,155.0,3,2,2,51.666667,1.5,18,0,17,66.0,0.0,89.0,2,0,1,0.425806,0.0,0.574194,-66.0,23.0,89.0,0.574194,0,1,2.0,0.0,0,0.0,-66.0,-89.0
11345,1,0,40.0,3,1,2,13.333333,1.5,3,9,11,0.0,40.0,0.0,0,3,0,0.0,1.0,0.0,40.0,0.0,32.0,0.8,1,1,1.0,0.0,0,0.0,0.0,0.0
11346,1,0,1.0,1,1,1,1.0,1.0,1,12,12,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0.0,0.0
11347,1,0,21.0,6,6,2,3.5,3.0,5,11,15,0.0,20.0,1.0,0,5,1,0.0,0.952381,0.047619,20.0,1.0,20.0,0.952381,4,5,7.0,0.0,0,0.0,0.0,-1.0
11348,1,0,776.0,15,10,12,51.733333,1.25,19,3,21,163.0,305.0,241.0,3,7,3,0.210052,0.393041,0.310567,142.0,78.0,119.0,0.153351,3,5,12.0,67.0,2,0.08634,-96.0,-174.0
11349,1,0,115.0,3,1,3,38.333333,1.0,3,5,7,69.0,46.0,0.0,2,1,0,0.6,0.4,0.0,-23.0,-69.0,46.0,0.4,0,0,0.0,0.0,0,0.0,-69.0,0.0
11350,1,0,1336.0,17,15,12,78.588235,1.416667,18,4,21,44.0,657.0,500.0,2,6,8,0.032934,0.491766,0.374251,613.0,456.0,306.0,0.229042,0,1,2.0,135.0,1,0.101048,91.0,-365.0
11351,1,0,713.0,13,9,4,54.846154,3.25,8,7,14,0.0,489.0,224.0,0,9,4,0.0,0.685835,0.314165,489.0,224.0,251.0,0.352034,3,4,7.0,0.0,0,0.0,0.0,-224.0
11352,1,0,4.0,4,4,3,1.0,1.333333,28,0,27,2.0,1.0,0.0,2,1,0,0.5,0.25,0.0,-1.0,-2.0,2.0,0.5,4,4,4.0,1.0,1,0.25,-1.0,1.0
