membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,final_segment_key,final_segment_name_ko,use_in_stage09_simulation,modifier_low_or_no_early_engagement,modifier_delayed_start,modifier_late_week3_intensity,modifier_genre_affinity_any,modifier_price_promotion_context,modifier_week2_surge_small_sample,modifier_early_routine_review
15525,N,0,0.5521253838959136,0.4478746161040864,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15526,N,0,0.2883359305889182,0.7116640694110817,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15527,Y,1,0.927195917742653,0.072804082257347,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15528,N,0,0.4834876703538364,0.5165123296461636,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,1,1,1,1,0,0
15529,Y,1,0.9255536233538896,0.0744463766461104,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,1,0
15530,N,0,0.2737771161784769,0.7262228838215231,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
15531,Y,1,0.9761579165218168,0.023842083478183,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15532,N,0,0.3730344939415061,0.6269655060584939,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15533,Y,1,0.95420103285749,0.04579896714251,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,1,1,0,0
15534,N,0,0.3941772678194062,0.6058227321805938,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,1,0,0
15535,Y,1,0.4652425197994783,0.5347574802005217,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,0,0,0
15536,Y,1,0.2797838370151609,0.7202161629848391,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
15537,N,0,0.4461468922936757,0.5538531077063242,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15538,Y,1,0.9328523204690732,0.0671476795309269,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
15539,Y,1,0.9224701146100656,0.0775298853899343,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15540,Y,1,0.9082995910158556,0.0917004089841443,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
15541,Y,1,0.8436800235922551,0.1563199764077448,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
15542,Y,1,0.9208758909573592,0.0791241090426407,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15543,Y,1,0.9783625022340444,0.0216374977659554,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,0
15544,Y,1,0.959825369148138,0.0401746308518619,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15545,Y,1,0.904355146782488,0.0956448532175121,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15546,Y,1,0.8903999524254843,0.1096000475745156,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15547,Y,1,0.7872961653568222,0.2127038346431777,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15548,Y,1,0.8557973682248363,0.1442026317751636,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
15549,Y,1,0.6448657641468921,0.3551342358531079,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15550,Y,1,0.955639868787558,0.0443601312124419,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
15551,Y,1,0.9247708383551668,0.075229161644833,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15552,N,0,0.284299767441515,0.7157002325584849,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,0
15553,N,0,0.5562455788016503,0.4437544211983497,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15554,Y,1,0.9698914222524746,0.0301085777475254,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15555,Y,1,0.9607086124703466,0.0392913875296534,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15556,N,0,0.2098074189498009,0.7901925810501991,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,0
15557,Y,1,0.9160567331767008,0.0839432668232991,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
15558,Y,1,0.7044968917912698,0.2955031082087301,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15559,Y,1,0.9827715752745548,0.0172284247254451,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15560,Y,1,0.9620240963575996,0.0379759036424004,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,1,1,0,0
15561,Y,1,0.8454218321896831,0.1545781678103168,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
15562,Y,1,0.9841110403973122,0.0158889596026877,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
15563,Y,1,0.2300218877677056,0.7699781122322944,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,0,1,0,0
15564,Y,1,0.8004170445707055,0.1995829554292945,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,0,0
15565,Y,1,0.9741264131947668,0.0258735868052332,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,0,0
15566,Y,1,0.4672253316391702,0.5327746683608299,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,0,0,1
15567,N,0,0.2938203090363652,0.7061796909636349,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
15568,Y,1,0.9617673308659668,0.0382326691340333,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15569,N,0,0.7518055777793012,0.2481944222206987,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,0,0
15570,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
15571,N,0,0.2698476124102469,0.7301523875897531,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
15572,Y,1,0.9700491905446164,0.0299508094553836,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15573,Y,1,0.936039843321923,0.0639601566780769,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,1
15574,Y,1,0.9519512910410448,0.0480487089589553,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15575,Y,1,0.3743685811316699,0.6256314188683301,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,1,0,0
15576,Y,1,0.9712591469528792,0.0287408530471207,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,1,0
15577,Y,1,0.9153159008955214,0.0846840991044786,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15578,Y,1,0.9486818647978348,0.0513181352021651,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15579,Y,1,0.9781988554235318,0.0218011445764682,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15580,Y,1,0.942926408501094,0.057073591498906,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15581,N,0,0.672994934144136,0.327005065855864,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,0,1
15582,N,0,0.7860769769313047,0.2139230230686952,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
15583,Y,1,0.7439779777306743,0.2560220222693257,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
15584,Y,1,0.9457932323090704,0.0542067676909295,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,1,0
15585,Y,1,0.9542683310325166,0.0457316689674833,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,0,0,0
15586,N,0,0.7707970684646295,0.2292029315353705,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
15587,Y,1,0.8944573691036992,0.1055426308963007,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15588,N,0,0.6809269836410046,0.3190730163589954,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
15589,Y,1,0.826014185850693,0.173985814149307,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
15590,Y,1,0.9403155115094556,0.0596844884905445,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
15591,N,0,0.6729180889718317,0.3270819110281683,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
15592,Y,1,0.9560647015012252,0.0439352984987748,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
15593,Y,1,0.442165211538669,0.5578347884613309,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,0,0,0
15594,N,0,0.3894290899155536,0.6105709100844463,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
15595,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
15596,Y,1,0.9697061455311616,0.0302938544688383,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15597,Y,1,0.97960017650673,0.02039982349327,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15598,Y,1,0.9353127332632456,0.0646872667367544,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15599,N,0,0.2601803052559123,0.7398196947440876,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,1,1,0,0
15600,Y,1,0.7857359232221213,0.2142640767778787,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15601,Y,1,0.7799181240771444,0.2200818759228555,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
15602,Y,1,0.9778927790474888,0.0221072209525112,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
15603,Y,1,0.6706170492960446,0.3293829507039554,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
15604,Y,1,0.9223536110360036,0.0776463889639963,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15605,N,0,0.3337461412817128,0.6662538587182871,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
15606,Y,1,0.9721987256906957,0.0278012743093043,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,1,0
15607,N,0,0.9415872924389616,0.0584127075610383,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15608,Y,1,0.8800824336585258,0.1199175663414742,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,0,0,0
15609,N,0,0.65745468921544,0.3425453107845599,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
15610,N,0,0.3465964258293115,0.6534035741706885,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
15611,N,0,0.3185244856830034,0.6814755143169966,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
15612,Y,1,0.9281274930518804,0.0718725069481196,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15613,Y,1,0.9813479993036932,0.0186520006963069,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
15614,N,0,0.29727170544803,0.70272829455197,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
15615,Y,1,0.953417716160608,0.046582283839392,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15616,Y,1,0.94293277135243,0.0570672286475698,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,0,0
15617,Y,1,0.7739896219329172,0.2260103780670828,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
15618,N,0,0.2628069962563727,0.7371930037436272,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,1
15619,Y,1,0.6260915014060688,0.3739084985939311,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
15620,Y,1,0.9576426358727697,0.0423573641272304,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
15621,Y,1,0.91770023685262,0.08229976314738,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15622,Y,1,0.761100174029943,0.238899825970057,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
15623,Y,1,0.8579656411972708,0.1420343588027292,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,1,0
15624,N,0,0.726877288614147,0.273122711385853,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
15625,Y,1,0.981540213829436,0.0184597861705638,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
15626,Y,1,0.8269860548524438,0.1730139451475562,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,1
15627,N,0,0.527098860295741,0.4729011397042589,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
15628,Y,1,0.8752661146015722,0.1247338853984277,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,0,0,1
15629,Y,1,0.9489566587836809,0.0510433412163192,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15630,Y,1,0.9751779629255584,0.0248220370744416,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,0,0
15631,Y,1,0.940607675367342,0.059392324632658,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
15632,Y,1,0.8574602715081943,0.1425397284918057,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,0,0
15633,Y,1,0.7546572954997681,0.2453427045002318,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15634,Y,1,0.7697530877362008,0.2302469122637992,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,0,0
15635,N,0,0.3542125195713126,0.6457874804286874,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,0,0,1
15636,Y,1,0.9624080969894646,0.0375919030105353,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15637,N,0,0.4483569465366935,0.5516430534633064,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,0,0,0
15638,Y,1,0.9708720642368284,0.0291279357631715,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
15639,N,0,0.2134997050236696,0.7865002949763303,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,1,1,0,0
15640,Y,1,0.5168230780174418,0.4831769219825582,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
15641,Y,1,0.9757269617008107,0.0242730382991892,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,1,0
15642,Y,1,0.9402763739612366,0.0597236260387633,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15643,N,0,0.2331211157789647,0.7668788842210352,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
15644,Y,1,0.6223018960740212,0.3776981039259788,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
15645,N,0,0.5426192343711256,0.4573807656288744,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
15646,Y,1,0.9540615726041822,0.0459384273958177,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
15647,Y,1,0.9629649141320056,0.0370350858679945,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
15648,Y,1,0.8936481339480542,0.1063518660519458,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
15649,Y,1,0.902981591231752,0.0970184087682478,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15650,N,0,0.719362656710276,0.280637343289724,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
15651,N,0,0.2173705032212315,0.7826294967787685,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,0,1,0,0
15652,Y,1,0.9658506901711136,0.0341493098288865,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
15653,Y,1,0.7501542787292426,0.2498457212707574,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
