promo_scope,representative_segment_id,provisional_label,demographic_group_type,demographic_group_value,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo0,promo0_s99,promo0_other_needs_review,age_group,70,historical_war_ratio,genre_preference,18,0.000173,0.0,0.0,0.0,0.061666,-0.061493,0.833333,0.17348,weak,"Within this segment, age_group=70 differs on historical_war_ratio versus the segment average.","Subgroup row_count is below 30, so overinterpretation risk is high."
promo0,promo0_s99,promo0_other_needs_review,age_group,70,other_ratio,genre_preference,18,0.032461,0.0,0.0,0.0,0.027554,0.004907,0.833333,0.17348,weak,"Within this segment, age_group=70 differs on other_ratio versus the segment average.","Subgroup row_count is below 30, so overinterpretation risk is high."
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_time_min_w1,weekly_usage,3115,82.273194,2.0,0.0,114.0,84.476694,-2.2035,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_time_min_w2,weekly_usage,3115,84.05297,13.0,0.0,120.0,84.786388,-0.733419,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_time_min_w3,weekly_usage,3115,83.338363,26.0,0.0,125.0,80.292251,3.046112,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_session_w1,weekly_usage,3115,1.81573,1.0,0.0,3.0,1.85316,-0.03743,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_session_w2,weekly_usage,3115,1.904976,1.0,0.0,3.0,1.928367,-0.023391,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_session_w3,weekly_usage,3115,1.916854,1.0,0.0,3.0,1.92036,-0.003506,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,total_watch_time_min,weekly_usage,3115,249.664526,196.0,83.0,353.0,249.555333,0.109193,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,total_watch_count,weekly_usage,3115,5.63756,5.0,2.0,8.0,5.701887,-0.064327,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,watch_days,weekly_usage,3115,2.973355,3.0,2.0,4.0,2.980555,-0.0072,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,log_retention_w2_ratio,retention_decay,3115,0.207698,0.0,-1.386294,2.397895,0.17882,0.028878,0.857143,0.154967,moderate,"Within this segment, gender_derived=female differs on log_retention_w2_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,log_retention_w3_ratio,retention_decay,3115,0.227262,0.0,-2.711372,3.663562,0.208091,0.019171,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on log_retention_w3_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,active_ratio,usage_concentration,3115,0.141588,0.142857,0.095238,0.190476,0.141931,-0.000343,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,recency,inactivity_recency,3115,6.154093,4.0,1.0,9.0,6.155991,-0.001898,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,max_inactive_gap_days,inactivity_recency,3115,5.704013,6.0,1.0,9.0,5.629826,0.074187,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,is_only_w1,week_specific_usage_pattern,3115,0.019262,0.0,0.0,0.0,0.022305,-0.003043,0.857143,0.154967,moderate,"Within this segment, gender_derived=female differs on is_only_w1 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,is_only_w2,week_specific_usage_pattern,3115,0.104655,0.0,0.0,0.0,0.100801,0.003854,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,is_only_w3,week_specific_usage_pattern,3115,0.120706,0.0,0.0,0.0,0.124535,-0.003829,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,genre_diversity_count,genre_preference,3115,2.706581,3.0,1.0,4.0,2.701458,0.005123,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,action_adventure_ratio,genre_preference,3115,0.086552,0.0,0.0,0.010526,0.084997,0.001555,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on action_adventure_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,family_animation_ratio,genre_preference,3115,0.11006,0.0,0.0,0.0,0.11467,-0.004611,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,drama_ratio,genre_preference,3115,0.179293,0.0,0.0,0.281868,0.181665,-0.002371,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,thriller_crime_ratio,genre_preference,3115,0.095542,0.0,0.0,0.0657,0.097245,-0.001702,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,sf_fantasy_ratio,genre_preference,3115,0.11244,0.0,0.0,0.015388,0.107962,0.004478,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,comedy_ratio,genre_preference,3115,0.09177,0.0,0.0,0.02381,0.090556,0.001214,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,romance_ratio,genre_preference,3115,0.09801,0.0,0.0,0.040202,0.097715,0.000295,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,horror_ratio,genre_preference,3115,0.019798,0.0,0.0,0.0,0.019702,9.6e-05,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on horror_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,documentary_ratio,genre_preference,3115,0.018481,0.0,0.0,0.0,0.018899,-0.000418,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on documentary_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,historical_war_ratio,genre_preference,3115,0.063505,0.0,0.0,0.0,0.061666,0.001839,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,female,other_ratio,genre_preference,3115,0.026314,0.0,0.0,0.0,0.027554,-0.00124,0.857143,0.154967,weak,"Within this segment, gender_derived=female differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_time_min_w1,weekly_usage,1658,88.237636,3.0,0.0,118.0,84.476694,3.760941,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_time_min_w2,weekly_usage,1658,84.395054,10.0,0.0,120.75,84.786388,-0.391334,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_time_min_w3,weekly_usage,1658,80.238239,25.0,0.0,120.0,80.292251,-0.054012,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_session_w1,weekly_usage,1658,1.895657,1.0,0.0,3.0,1.85316,0.042498,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_session_w2,weekly_usage,1658,1.900483,1.0,0.0,3.0,1.928367,-0.027885,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,watch_session_w3,weekly_usage,1658,1.954162,1.0,0.0,3.0,1.92036,0.033801,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s99,promo0_other_needs_review,gender_derived,male,total_watch_time_min,weekly_usage,1658,252.870929,195.5,84.0,340.75,249.555333,3.315596,0.849216,0.157103,weak,"Within this segment, gender_derived=male differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
