query_title,movieid,title,grouptitle,origintitle,releasedate,originalreleaseyear,country,targetage,playtime_sec,genre,tags,directors,actors,issubtitle,subtitles,audios,ismultiaudiotrack,isatmos,qualities,downloadable,drms,moviemarks,previewstarttime,previewendtime,creditstarttime,creditendtime,kmrbcode,image,synopsis,price
프레데터(1987),MV_CH01_FX0000011219,프레데터,프레데터,,1987-07-17,1987,미국,18,6394,액션|공포|SF/판타지,액션|공포|SF,존 맥티어난,아놀드 슈왈제네거|칼 웨더스|엘피디아 칼리로|빌 듀크|제시 벤추라|소니 랜담,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,2.0,47.0,14335.0,14635.0,2002-FDVD638,image.wavve.com/movieImg/MovieGroup/2023/GMV_CH01_FX0000011219-Vertical_LogoY-re.jpg,"영화가 시작하면 우주공간을 비행하던 한 비행체가 지구에 무엇인가를 떨어뜨리고 날아간다. 인질 구출의 대가 더취 소령이 CIA의 갑작스런 요청으로 중남미 정글 지대로 날아온다. 중앙아메리카에서 로비 활동을 하던 장관과 정부관료가 탄 비행기가 연락이 두절되어 CIA의 요청으로 더치 소령이 이끄는 정예부대가 적진에 파견된 것이다. 그는 필립 장군으로부터 현지의 대사와 그 수행원이 게릴라들에게 인질로 잡혀 있다는 설명을 듣는 한편 그곳 CIA의 요원으로 일하고 있는 옛 동료이자 완력의 라이벌이었던 딜론을 만나, 재회의 기쁨을 나눈다. 드디어 더치 소령은 대공화기로 무장한 맥, 블래인, 빌리, 판초, 호킨스의 다섯 부하들을 이끌고 구출작전에 나설 즈음, 딜론도 작전에 참여하겠다고 한다. 더취는 필립 장군에게 외부인은 절대로 자신의 특공대에 참여시키지 않음을 상기시키나, 필립 장군은 위로부터의 명령이라며 딜론을 구출작전에 참여토록 하는 한편 작전지역에 가서부터 지휘권까지 딜론이 맡도록 명한다. 작전은 노련한 더취의 지휘와 부하들의 능숙한 솜씨로 순식간에 성공한다. 그러나 더취는 게릴라의 기지로 접근하던 중, 살가죽이 완전히 벗겨진 채 거꾸로 매달린 시체들을 발견하는 한편, 그중 한 명이 자신도 아는 그린베레임을 남겨진 군번을 통해 알게 된다. 이와 더불어 그는 부하 맥으로부터, 인질은 대사와 그 수행원이 아니라 CIA 요원이요, 인질을 끌로가던 게릴라 중에는 소련의 군사 고문도 끼어있다는 보고를 받는 한편, 자신들이 어떤 거대한 음모에 휘말려든 느낌이라는 보고도 받는데...",
소리꾼,MV_C901_SG0000130476,소리꾼,소리꾼,,2020-07-01,2020,대한민국,12,7133,드라마,드라마,조정래,이봉근|이유리|김하연,N,,ko,N,n,1080p|720p|480p|360p,y,,svod,5.0,38.0,15341.0,15853.0,2020-MF01267,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000130476-Vertical_LogoY_RTC.jpg,"세상을 웃게 한 이야기, 세상을 울린 목소리 영조 10년, 사라진 아내 간난을 찾아 나선 재주 많은 소리꾼 학규. 그의 유일한 조력자 장단잽이 '대봉' 그리고 행색은 초라하나 속을 알 수 없는 '몰락 양반' 소리꾼을 필두로 하나 둘 뭉친 광대패의 흥이 넘치는 조선팔도 유랑이 시작된다. 길 위에서 만난 피폐해진 조선! 민심을 울리는 학규의 노래는 시작되고, 소리는 세상을 바꾼다.",
반칙왕,MV_YB01_YB0000000002,반칙왕,반칙왕,,2000-02-04,2000,대한민국,12,6690,드라마|코미디,드라마|코미디,김지운,송강호|장진영|박상면|정웅인|송영창|장항선|김수로|이원종|명계남|신구|김승욱|박지일,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,29.0,15024.0,15130.0,2000-F023,image.wavve.com/meta/image/202403/1710221369646597121.jpg,"어눌하고 소심한 은행원 '임대호'. 그는 하루걸러 지각에 실적도 저조하고 제대로 되는 일이라곤 하나도 없다. 매일 그를 괴롭히는 부지점장의 헤드록 걸기는 정말 지긋지긋하다. 어느 날 찾아간 체육관에서 '반칙왕' 울트라 타이거마스크의 사진을 보고 흥분한 그는 얼떨결에 '장 관장'에게 레슬링을 배우겠다고 선언해버린다. 자신의 철없는 행동을 후회하는 것도 잠시, 매일 고된 훈련이 시작된다. 피도 눈물도 없이 맹연습을 시키는 교관은 다름 아닌 장 관장의 딸 '민영'. 그녀는 레슬링 프로모션 외에는 도무지 관심이 없다. 대호에게 이 모진 훈련은 곧 자신과의 싸움. 연습을 거듭할수록 자신에게도 가슴속 깊이 감춰 둔 열정이 이글거리고 있음을 발견한다. 한편, 부지점장의 횡포는 점점 심해지고 설상가상으로 친구 '두식'마저 상사에게 반항하다 퇴출당하고 만다. 그럼에도 불구하고, 링 위에서만큼은 최고가 되고 싶다는 일념을 불태우는 대호는 레슬링 연습에 더욱 매진한다. ""이번에 시합할 때, 그런 느낌이 들더라구. 여기서만큼은 내가 왕이다. 링위에서만큼은 누가 뭐래도 왕이다..."" 마침내 최고의 레슬링 테크니션 '유비호'와 한판 혈전을 벌이기 위해 시합에 오르는 대호...",
나니아연대기:새벽출정호의항해,MV_CH01_FX0000011141,(더빙) 나니아 연대기: 새벽 출정호의 항해,나니아 연대기: 새벽 출정호의 항해,,2010-12-08,2010,미국,0,6769,SF/판타지|가족|모험,판타지|가족|모험,마이클 앱티드,최원형|오승윤|남도형|김장|이선영|신소이,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,40.0,14515.0,15249.0,2010-F473,image.wavve.com/movieImg/MovieGroup/2023/GMV_CH01_FX0000011141-Vertical_LogoY-re.jpg,"마법의 귀환! 희망으로의 출정! 판타지 세계로의 항해가 다시 시작된다! 페번시가 남매 중 에드먼드와 루시, 그리고 사촌 유스티스는 어느 날, 방에 걸려 있는 그림 속 바다에서 배가 나타나 조금씩 다가오더니 한 순간, 물이 넘쳐 나면서 나니아의 세계로 빨려 들어간다. 실종된 7명의 영주들을 찾아 ‘론 아일랜드’로 가던 캐스피언 일행과 만나 새벽 출정호에 승선, 새로운 모험 길에 오르게 된다. 가장 먼저 도착한 ‘론 아일랜드’. 그곳의 영주인 베른에게서 언제부턴가 정체를 알 수 없는 안개가 피어 오르고, 그 안개 속으로 끌려들어간 배와 사람들은 영영 돌아오지 않는다는 이야기와 함께 아슬란에게서 받은 7개의 마법의 칼을 소지한 7명의 영주가 흩어지면서 힘이 약해져 악의 안개가 피어 오르기 시작했다는 사실을 알게 된다. 위험에 처한 나니아의 운명은 이제 이들 손에 맡겨지고, 5개의 신비한 섬에서 만나는 상상 속 생물들, 사악한 적들과 맞서게 되는데...",
절벽위의트럼펫,MV_CK01_TCO000011775,절벽 위의 트럼펫,절벽 위의 트럼펫,,2017-03-09,2017,"일본, 대한민국",0,5979,로맨스|SF/판타지,로맨스|판타지,한상희,사쿠라바 나나미|병헌|오츠카 네네,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,24.0,13618.0,13939.0,2017-MF00301,image.wavve.com/meta/image/202510/1760431903625035975.jpg,"심장 수술 후 회복을 위해 오키나와에 잠시 머물게 된 ‘아오이’는 섬의 길목에서 절벽 위 트럼펫을 부는 소년 ‘지오’를 만난다. 꿈과 사랑, 모든 것을 포기하고 떠나온 아오이와 돌아가신 부모님이 남긴 트럼펫만을 가족이라 여기는 지오. 우연한 만남 이후 두 사람은 강한 끌림을 느끼게 되고, 서로를 통해 가슴 두근거리는 설렘과 삶의 의미를 되찾게 된다. 그러던 어느 날, 지오와 아오이는 함께 돌고래를 보러 가기로 약속하지만, 두 사람 앞에 예상치 못한 시간이 기다리고 있는데...",
에이아이,MV_CD01_WR0000011120,에이 아이,에이 아이,,2001-08-10,2001,미국,12,8749,드라마|SF/판타지,드라마|판타지|SF,스티븐 스필버그,할리 조엘 오스먼트|주드 로|프란시스 오코너|브렌단 글리슨|샘 로바즈|윌리암 허트,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,2.0,53.0,21841.0,22523.0,2002-FDVD276,image.wavve.com/meta/image/202601/1769676056262121413.jpg,"인간은 그들과 가장 닮은 것을 창조해 냈다. 그러나... 큐브릭의 감성과 스필버그의 환타지가 만든 21세기 최고의 SF 휴먼메시지. 소년은 사랑이라 말한다. 그러나 인간들은 아니라고 한다. 과학문명은 천문학적 속도로 발전하고 있지만 극지방의 해빙으로 도시들은 물에 잠기고 천연자원은 고갈되어 가던 미래의 지구. 모든 생활을 감시받고, 먹는 음식조차 통제되는 그 세계에서 인간들은 인공지능을 가진 인조인간들의 봉사를 받으며 살아간다. 정원가꾸기, 집안 일, 말 동무등 로봇이 인간을 위해 해줄수 있는 일은 무한하다. 단 한가지 '사랑'만 빼고... 로봇에게 '감정'을 주입시키는 것은 로봇공학 발전의 마지막 관문이자, 논란의 쟁점이기도 했다. 인간들은 로봇을 정교한 가재 도구로 여길 뿐, 그 이상의 것을 용납하지 않았다. 그러나 많은 부부가 자식을 가질 수 없게 되면서 인간들은 로봇에게서 가재 도구 이상의 가치를 찾게 된다. 어느날 하비 박사는 감정이 있는 로봇을 만들겠다고 선언한다. 하비 박사의 계획에 따라 로봇 회사 Cybertronics Manufacturing을 통해 감정을 가진 최초의 인조인간 데이빗이 탄생하고, 데이빗은 Cybertronics사의 한 직원, 헨리 스윈튼의 집에 입양된다. 인간을 사랑하게끔 프로그래밍된 최초의 로봇 소년 데이빗. 스윈튼 부부의 친아들 마틴은 불치병에 걸려 치료약이 개발될 때까지 냉동된 상태다. 데이빗은 그들 부부의 아들 역할을 하며 인간사회에 적응해간다. 스윈튼 부부를 부모로 여기던 데이빗은 마틴이 퇴원하면서 버려지고 만다. 엄마가 들려준 피노키오 동화를 떠올리며 진짜 인간이 되어 잃어버린 엄마의 사랑을 되찾을 수 있다고 생각하는 데이빗은 자신의 장난감이자 친구이며 보호자인 테디 베어를 데리고 여행을 떠난다. 도중에 만난 남창 로봇 지골로 조가 데이빗과 동행하고 두 사이보그는 힘겨운 여정을 거치며 수몰된 맨하탄까지 찾아가지만...",
트루먼쇼,MV_CQ01_PT0000011135,트루먼 쇼,트루먼 쇼,,1998-10-24,1998,미국,15,6174,드라마|코미디|SF/판타지,드라마|코미디|SF,피터 위어,짐 캐리|에드 해리스|로라 리니|노아 엠머리히|나타샤 맥켈혼,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,1.0,17.0,13728.0,14254.0,2018-MF00689,image.wavve.com/movieImg/MovieGroup/2022/GMV_CQ01_PT0000011135-Vertical_LogoY.jpg,"작은 섬에서 평범한 삶을 사는 30세 보험회사원 '트루먼 버뱅크' 아내와 홀어머니를 모시고 행복한 하루하루를 보내던 어느 날, 하늘에서 조명이 떨어진다! 의아해하던 트루먼은 길을 걷다 죽은 아버지를 만나고 라디오 주파수를 맞추다 자신의 일거수일투족이 라디오에 생중계되는 기이한 일들을 연이어 겪게 된다. 지난 30년간 일상이라고 믿었던 모든 것들이 어딘가 수상하다고 느낀 트루먼은 모든 것이 ‘쇼’라는 말을 남기고 떠난 첫사랑 '실비아'를 찾아 피지 섬으로 떠나기로 결심한다. 가족, 친구, 회사... 하나부터 열까지 모든 것이 가짜인 ‘트루먼 쇼’. 과연 트루먼은 진짜 인생을 찾을 수 있을까?",
단추,MV_TW01_TW0000000897,행복의 단추를 채우는 완벽한 방법,행복의 단추를 채우는 완벽한 방법,,2020-04-02,2020,"영국, 미국",12,5484,코미디|드라마,코미디|드라마,칼 헌터,빌 나이|샘 라일리|제니 에구터|앨리스 로우|팀 멕네니,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,35.0,12800.0,13124.0,2020-MF00556,image.wavve.com/meta/image/202503/1743412628913485192.jpg,어린 시절 평소와 같이 아버지와 보드게임을 즐기던 형이 실종되고 지금까지 아무런 소식이 없다. 형의 그늘에서 벗어나지 못한 채 어른이 된 나는 어느 날 신원불명의 시체가 발견되었다는 연락을 받고 아버지와 함께 안치소로 향한다. 형이길 바랐을까 형이 아니길 바랐을까. 틀어지기만 한 아버지와 나의 관계 우리도 행복의 단추를 완벽히 채울 수 있을까?,
국도극장,MV_C901_SG0000135410,[감독판] 국도극장,[감독판] 국도극장,,2020-05-29,2020,대한민국,12,6168,드라마,드라마,전지희,이동휘|이한위|신신애|이상희|김서하,N,,ko,N,n,1080p|720p|480p|360p,n,,svod,1.0,22.0,13939.0,14248.0,2020-MF01092,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000135410-Vertical_LogoY_RTC.jpg,"당신은 지금, 괜찮은가요? 만년 고시생 기태가 고향 벌교로 돌아왔다. 사법고시가 폐지되어 고시생이라는 그 서글픈 타이틀마저 이제는 쓸 수 없게 되었다. 유배지로 향하듯 돌아온 고향엔 그다지 반가운 사람도, 반겨주는 사람도 없다. 생계를 위해 낡은 재개봉 영화관 ‘국도극장’에서 일을 시작하는 기태. 간판장이 겸 극장 관리인 오 씨는 ‘급하시다 해서 잠깐 도와주러’ 왔다는 기태가 못마땅하다. 우연히 만나게 된 동창생이자 가수 지망생 영은은 기태와 달리 24시간을 쪼개 쓰며 여러 일을 전전하고, 밤낮없이 술에 취해 있는 오 씨는 기태의 말동무가 되어준다. 자식들을 위해 몸 아픈 것도 돌보지 않는 엄마는 여전히 안쓰럽다. 기태는 왠지 이 사람들과, 다시 돌아온 고향이 싫지만은 않다. 괜찮아요. 나의 지금이 그리 영화 같진 않더라도.",
국도극장,MV_C901_SG0000128977,국도극장,국도극장,,2020-05-29,2020,대한민국,12,5534,드라마,드라마,전지희,이동휘|이한위|신신애|이상희|김서하,N,,ko,N,n,1080p|720p|480p|360p,n,,svod,1.0,17.0,12912.0,13214.0,2020-MF01047,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000128977-Vertical_LogoY_RTC.jpg,"당신은 지금, 괜찮은가요? 만년 고시생 기태가 고향 벌교로 돌아왔다. 사법고시가 폐지되어 고시생이라는 그 서글픈 타이틀마저 이제는 쓸 수 없게 되었다. 유배지로 향하듯 돌아온 고향엔 그다지 반가운 사람도, 반겨주는 사람도 없다. 생계를 위해 낡은 재개봉 영화관 ‘국도극장’에서 일을 시작하는 기태. 간판장이 겸 극장 관리인 오 씨는 ‘급하시다 해서 잠깐 도와주러’ 왔다는 기태가 못마땅하다. 우연히 만나게 된 동창생이자 가수 지망생 영은은 기태와 달리 24시간을 쪼개 쓰며 여러 일을 전전하고, 밤낮없이 술에 취해 있는 오 씨는 기태의 말동무가 되어준다. 자식들을 위해 몸 아픈 것도 돌보지 않는 엄마는 여전히 안쓰럽다. 기태는 왠지 이 사람들과, 다시 돌아온 고향이 싫지만은 않다. 괜찮아요. 나의 지금이 그리 영화 같진 않더라도.",
김관장대김관장대김관장(2006),MV_C901_SG0000130245,김관장 대 김관장 대 김관장,김관장 대 김관장 대 김관장,,2007-02-08,2007,대한민국,15,5818,코미디|액션,코미디|액션,박성균,신현준|최성국|권오중|오승현|노주현,N,,ko,N,n,1080p|720p|480p|360p,n,,svod,5.0,49.0,13616.0,13658.0,2007-F018,image.wavve.com/meta/image/202410/1729057869329189516.jpg,"충청도 어느 마을, 중국집 무림각을 중심으로 택견과 검도 두 도장이 대치하고 있는 운명적 상황. 무림각 '박 사장'의 건물에 세 든 택견 '김 관장'과 검도 '김 관장'은 사사건건 대결에 한창이다. 동네 아이들을 놓고 벌이는 수련생 모집의 혈투(?)는 물론, 박 사장의 딸인 '연실'씨를 차지하기 위한 숙명의 라이벌 관계에 있기 때문. 그러던 어느 날, 일대 파란이라 할 수 있는 사건이 발생한다. 무림각 1층! 쿵후 도장 간판이 내걸리고만 것. 한마을에 무술 도장이 둘도 많은데 셋이라니! 그것도 쿵후 '김 관장'이라니! 그는 뛰어난 실력으로 동네 아이들의 눈을 멀게 하더니 점입가경, 훤칠한 외모에 로맨틱한 피아노 연주로 박 사장과 연실씨의 마음까지 휘어잡아 간다. 이제 택견 김관장 대 검도 김관장 대 쿵후 김관장의 동네 최강을 가리기 위한 대결은 걷잡을 수 없는 회오리 속으로 말려 들어간다. 수련생 모집을 위한 신묘한 마케팅 기법에 온갖 잔꾀와 술수(?)가 총동원되는 상황이 이어진다. 어제의 적이 오늘의 동지가 되고, 어제의 내 아들이 적의 수련생이 되는 웃지 못할 사건들이 계속되고, 수련생과 연실 씨를 사이에 두고 세 김 관장들이 좌충우돌 다툼을 벌이던 어느 날. 마을 밖에선 검은 먹구름이 몰려오고 있었다!",
나이트비포(2014),MV_CF01_SY0000011431,더 나이트 비포,더 나이트 비포,,2015-10-01,2015,미국,18,6083,코미디,코미디,조나단 레빈,조셉 고든 레빗|세스 로건|안소니 마키|리지 캐플란,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,2.0,51.0,13535.0,14123.0,2016-VF00268,image.wavve.com/meta/image/202602/1771995146241307570.jpg,"죽마고우 에단, 아이작, 크리스가 매해 같이 보냈던 크리스마스이브 파티를 앞두고 그 어느 때보다 방탕한 마지막 파티를 계획한다.",
마틸다:황제의연인,MV_TW01_TW0000000879,마틸다: 황제의 연인,마틸다: 황제의 연인,,2018-11-08,2018,러시아,15,6532,드라마,드라마,알렉세이 유치텔,라르스 아이딩어|미할리나 올샨스카|루이제 볼프람,N,,ru,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,54.0,14124.0,14852.0,2018-MF01844,image.wavve.com/meta/image/202502/1740737660819942981.jpg,"황실 발레단에 입단한 '마틸다'는 자신에게 첫눈에 반한 황태자, '니콜라이 2세'와 사랑에 빠진다. 그러나 금빛 궁전에서 은밀하게 나누던 두 사람의 사랑은 극심한 반대에 부딪힌다. 갑자기 닥친 사고로 왕위 계승 문제가 대두되고, 황실에서는 대관식을 서두르며 약혼자인 '알릭스'와의 결혼을 종용하는 가운데, 마틸다를 위협하는 사고들이 연이어 벌어지는데... 혁명의 씨앗이 움트던 격동기의 러시아, 국가의 운명을 마주한 마지막 황제와 전설이 된 발레리나의 금지된 로맨스가 펼쳐진다!",
