membership_row_id,has_usage_feature,total_watch_time,total_sessions,unique_contents,unique_days,first_watch_rel_day,last_watch_rel_day,avg_session_time,median_session_time,min_session_time,max_session_time,std_session_time,active_span_days,days_since_first_watch_from_reg,days_since_last_watch_to_obs_end,watch_days_ratio,sessions_per_active_day,contents_per_active_day,avg_watch_time_per_content,max_daily_watch_time,avg_daily_watch_time,median_daily_watch_time,std_daily_watch_time,max_daily_sessions,avg_gap_between_watch_days,max_gap_between_watch_days,max_inactive_gap_days,start_inactive_days,end_inactive_days,week1_watch_time,week2_watch_time,week3_watch_time,week1_sessions,week2_sessions,week3_sessions,week1_unique_contents,week2_unique_contents,week3_unique_contents,week1_active_days,week2_active_days,week3_active_days,week1_ratio,week2_ratio,week3_ratio,front_loaded_ratio,late_ratio,w2_minus_w1_watch_time,w3_minus_w2_watch_time,w3_minus_w1_watch_time,w3_to_w1_ratio,w3_to_w1_ratio_capped,daily_watch_slope,week_count_with_watch,front_loaded_flag,late_binge_flag,only_week1_flag,only_week3_flag,no_week1_flag,no_week3_flag,steady_3week_watch_flag,usage_trend_label,max_day_share,one_day_binge_flag
8488,1,113,6,5,3,5,19,18.833333333333332,18.5,5,30,9.579491983746667,15,5,1,0.14285714285714285,2.0,1.6666666666666667,22.6,45,37.666666666666664,40.0,8.736894948054106,3,7.0,9.0,8.0,5.0,1.0,28,40,45,1,3,2,1,3,2,1,1,1,0.24778761061946902,0.35398230088495575,0.39823008849557523,0.24778761061946902,0.39823008849557523,12,5,17,1.6071428571428572,1.6071428571428572,1.2142857142857142,3,0,0,0,0,0,0,1,steady_all_weeks,0.39823008849557523,0
8490,1,232,5,5,3,10,16,46.4,3.0,2,116,60.39288037509058,7,10,4,0.14285714285714285,1.6666666666666667,1.6666666666666667,46.4,116,77.33333333333333,114.0,65.24824390995771,3,3.0,5.0,10.0,10.0,4.0,0,230,2,0,4,1,0,4,1,0,2,1,0.0,0.9913793103448276,0.008620689655172414,0.0,0.008620689655172414,230,-228,2,,999.0,0.14285714285714285,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.5,0
8491,1,287,5,4,4,0,20,57.4,68.0,10,106,37.52066097498817,21,0,0,0.19047619047619047,1.25,1.0,71.75,106,71.75,70.0,26.663020584072363,2,6.666666666666667,15.0,14.0,0.0,0.0,109,0,178,3,0,2,2,0,2,2,0,2,0.3797909407665505,0.0,0.6202090592334495,0.3797909407665505,0.6202090592334495,-109,178,69,1.6330275229357798,1.6330275229357798,4.928571428571429,2,0,1,0,0,0,0,0,late_increasing,0.3693379790940767,0
8492,1,119,4,4,3,7,19,29.75,1.5,1,115,56.83528833392156,13,7,1,0.14285714285714285,1.3333333333333333,1.3333333333333333,29.75,115,39.666666666666664,2.0,65.24058041842771,2,6.0,8.0,7.0,7.0,1.0,0,115,4,0,1,3,0,1,3,0,1,2,0.0,0.9663865546218487,0.03361344537815126,0.0,0.03361344537815126,115,-111,4,,999.0,0.2857142857142857,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.9663865546218487,1
8494,1,376,10,9,5,3,17,37.6,20.0,2,106,39.75815779322667,15,3,3,0.23809523809523808,2.0,1.8,41.77777777777778,106,75.2,80.0,29.92824752637548,4,3.5,6.0,5.0,3.0,3.0,281,29,66,5,4,1,4,4,1,3,1,1,0.7473404255319149,0.07712765957446809,0.17553191489361702,0.7473404255319149,0.17553191489361702,-252,37,-215,0.23487544483985764,0.23487544483985764,-15.357142857142858,3,1,0,0,0,0,0,1,front_decreasing,0.28191489361702127,0
8495,1,700,14,7,10,2,20,50.0,56.5,1,108,35.5917017121861,19,2,0,0.47619047619047616,1.4,0.7,100.0,108,70.0,77.0,37.97367509209505,3,2.0,5.0,4.0,2.0,0.0,367,141,192,8,3,3,5,2,2,5,2,3,0.5242857142857142,0.20142857142857143,0.2742857142857143,0.5242857142857142,0.2742857142857143,-226,51,-175,0.5231607629427792,0.5231607629427792,-12.5,3,1,0,0,0,0,0,1,front_decreasing,0.15428571428571428,0
8496,1,448,14,11,8,0,16,32.0,33.0,2,73,21.7574036912637,17,0,4,0.38095238095238093,1.75,1.375,40.72727272727273,91,56.0,53.5,25.52869533905495,4,2.2857142857142856,4.0,4.0,0.0,4.0,263,61,124,7,2,5,6,2,4,4,2,2,0.5870535714285714,0.13616071428571427,0.2767857142857143,0.5870535714285714,0.2767857142857143,-202,63,-139,0.4714828897338403,0.4714828897338403,-9.928571428571429,3,1,0,0,0,0,0,1,front_decreasing,0.203125,0
8500,1,130,2,1,1,13,13,65.0,65.0,1,129,90.50966799187809,1,13,7,0.047619047619047616,2.0,1.0,130.0,130,130.0,130.0,0.0,2,0.0,0.0,13.0,13.0,7.0,0,130,0,0,2,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,130,-130,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
8504,1,230,10,6,4,13,18,23.0,1.0,1,121,46.38246795216198,6,13,2,0.19047619047619047,2.5,1.5,38.333333333333336,222,57.5,3.5,109.67375863593503,4,1.6666666666666667,3.0,13.0,13.0,2.0,0,1,229,0,1,9,0,1,6,0,1,3,0.0,0.004347826086956522,0.9956521739130435,0.0,0.9956521739130435,1,228,229,,999.0,16.357142857142858,2,0,1,0,0,1,0,0,late_increasing,0.9652173913043478,1
8505,1,212,2,2,2,4,18,106.0,106.0,75,137,43.840620433565945,15,4,2,0.09523809523809523,1.0,1.0,106.0,137,106.0,106.0,43.840620433565945,1,14.0,14.0,13.0,4.0,2.0,75,0,137,1,0,1,1,0,1,1,0,1,0.35377358490566035,0.0,0.6462264150943396,0.35377358490566035,0.6462264150943396,-75,137,62,1.8266666666666667,1.8266666666666667,4.428571428571429,2,0,1,0,0,0,0,0,late_increasing,0.6462264150943396,0
8506,1,71,3,3,3,13,18,23.666666666666668,24.0,1,46,22.50185177565023,6,13,2,0.14285714285714285,1.0,1.0,23.666666666666668,46,23.666666666666668,24.0,22.50185177565023,1,2.5,4.0,13.0,13.0,2.0,0,24,47,0,1,2,0,1,2,0,1,2,0.0,0.3380281690140845,0.6619718309859155,0.0,0.6619718309859155,24,23,47,,999.0,3.357142857142857,2,0,1,0,0,1,0,0,late_increasing,0.647887323943662,0
8509,1,119,5,4,2,6,15,23.8,1.0,1,115,50.9823498869952,10,6,5,0.09523809523809523,2.5,2.0,29.75,118,59.5,59.5,82.73149339882606,4,9.0,9.0,8.0,6.0,5.0,118,0,1,4,0,1,4,0,1,1,0,1,0.9915966386554622,0.0,0.008403361344537815,0.9915966386554622,0.008403361344537815,-118,1,-117,0.00847457627118644,0.00847457627118644,-8.357142857142858,2,1,0,0,0,0,0,0,front_decreasing,0.9915966386554622,1
8510,1,313,7,3,3,0,3,44.714285714285715,42.0,1,106,45.58404064916538,4,0,17,0.14285714285714285,2.3333333333333335,1.0,104.33333333333333,149,104.33333333333333,96.0,41.137979208188305,3,1.5,2.0,17.0,0.0,17.0,313,0,0,7,0,0,3,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,-313,0,-313,0.0,0.0,-22.357142857142858,1,1,0,1,0,0,1,0,only_week1,0.476038338658147,0
8511,1,482,7,5,3,7,20,68.85714285714286,87.0,17,113,41.070786744467455,14,7,0,0.14285714285714285,2.3333333333333335,1.6666666666666667,96.4,329,160.66666666666666,106.0,148.73578363438077,4,6.5,12.0,11.0,7.0,0.0,0,435,47,0,6,1,0,4,1,0,2,1,0.0,0.9024896265560166,0.0975103734439834,0.0,0.0975103734439834,435,-388,47,,999.0,3.357142857142857,2,0,0,0,0,1,0,0,late_increasing,0.6825726141078838,0
8512,1,410,7,6,6,0,20,58.57142857142857,65.0,1,114,42.508262502158104,21,0,0,0.2857142857142857,1.1666666666666667,1.0,68.33333333333333,114,68.33333333333333,76.0,43.633320600965796,2,4.0,7.0,6.0,0.0,0.0,107,88,215,1,3,3,1,3,2,1,2,3,0.26097560975609757,0.2146341463414634,0.524390243902439,0.26097560975609757,0.524390243902439,-19,127,108,2.0093457943925235,2.0093457943925235,7.714285714285714,3,0,1,0,0,0,0,1,late_increasing,0.2780487804878049,0
8514,1,205,8,2,3,1,10,25.625,21.5,1,50,17.467827569563422,10,1,10,0.14285714285714285,2.6666666666666665,0.6666666666666666,102.5,83,68.33333333333333,64.0,13.051181300301261,3,4.5,8.0,10.0,1.0,10.0,64,141,0,3,5,0,2,2,0,1,2,0,0.3121951219512195,0.6878048780487804,0.0,0.3121951219512195,0.0,77,-141,-64,0.0,0.0,-4.571428571428571,2,0,0,0,0,0,1,0,front_decreasing,0.40487804878048783,0
8515,1,378,5,5,4,2,13,75.6,86.0,2,118,46.360543568858205,12,2,7,0.19047619047619047,1.25,1.25,75.6,195,94.5,90.5,82.05892191996351,2,3.6666666666666665,9.0,8.0,2.0,7.0,260,118,0,4,1,0,4,1,0,3,1,0,0.6878306878306878,0.31216931216931215,0.0,0.6878306878306878,0.0,-142,-118,-260,0.0,0.0,-18.571428571428573,2,1,0,0,0,0,1,0,front_decreasing,0.5158730158730159,0
8518,1,114,5,4,5,0,12,22.8,16.0,2,55,23.12358103754693,13,0,8,0.23809523809523808,1.0,0.8,28.5,55,22.8,16.0,23.12358103754693,1,3.0,6.0,8.0,0.0,8.0,58,56,0,2,3,0,2,2,0,2,3,0,0.5087719298245614,0.49122807017543857,0.0,0.5087719298245614,0.0,-2,-56,-58,0.0,0.0,-4.142857142857143,2,1,0,0,0,0,1,0,front_decreasing,0.4824561403508772,0
8519,1,117,13,9,3,14,19,9.0,2.0,1,92,24.973319095920484,6,14,1,0.14285714285714285,4.333333333333333,3.0,13.0,95,39.0,13.0,48.53864439804639,7,2.5,4.0,14.0,14.0,1.0,0,0,117,0,0,13,0,0,9,0,0,3,0.0,0.0,1.0,0.0,1.0,0,117,117,,999.0,8.357142857142858,1,0,1,0,1,1,0,0,only_week3,0.811965811965812,1
8521,1,170,3,2,2,9,15,56.666666666666664,44.0,26,100,38.591881702416806,7,9,5,0.09523809523809523,1.5,1.0,85.0,100,85.0,85.0,21.213203435596427,2,6.0,6.0,9.0,9.0,5.0,0,100,70,0,1,2,0,1,1,0,1,1,0.0,0.5882352941176471,0.4117647058823529,0.0,0.4117647058823529,100,-30,70,,999.0,5.0,2,0,0,0,0,1,0,0,late_increasing,0.5882352941176471,0
8522,1,253,13,12,10,4,20,19.46153846153846,5.0,1,99,29.584949396090416,17,4,0,0.47619047619047616,1.3,1.2,21.083333333333332,99,25.3,6.5,32.547572020727515,3,1.7777777777777777,5.0,4.0,4.0,0.0,36,113,104,1,5,7,1,4,7,1,4,5,0.1422924901185771,0.44664031620553357,0.41106719367588934,0.1422924901185771,0.41106719367588934,77,-9,68,2.888888888888889,2.888888888888889,4.857142857142857,3,0,0,0,0,0,0,1,late_increasing,0.391304347826087,0
8523,1,301,13,12,5,3,20,23.153846153846153,2.0,1,116,41.24489090349283,18,3,0,0.23809523809523808,2.6,2.4,25.083333333333332,116,60.2,47.0,51.231826045925786,5,4.25,8.0,7.0,3.0,0.0,116,166,19,1,9,3,1,8,3,1,3,1,0.3853820598006645,0.5514950166112956,0.06312292358803986,0.3853820598006645,0.06312292358803986,50,-147,-97,0.16379310344827586,0.16379310344827586,-6.928571428571429,3,0,0,0,0,0,0,1,front_decreasing,0.3853820598006645,0
8524,1,6,3,3,2,4,16,2.0,1.0,1,4,1.7320508075688772,13,4,4,0.09523809523809523,1.5,1.5,2.0,5,3.0,3.0,2.8284271247461903,2,12.0,12.0,11.0,4.0,4.0,1,0,5,1,0,2,1,0,2,1,0,1,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,-1,5,4,5.0,5.0,0.2857142857142857,2,0,1,0,0,0,0,0,mixed_or_low_activity,0.8333333333333334,1
8525,1,189,5,3,3,8,17,37.8,14.0,1,150,63.40898989890945,10,8,3,0.14285714285714285,1.6666666666666667,1.0,63.0,151,63.0,23.0,76.31513611335565,2,4.5,8.0,8.0,8.0,3.0,0,38,151,0,3,2,0,1,2,0,2,1,0.0,0.20105820105820105,0.798941798941799,0.0,0.798941798941799,38,113,151,,999.0,10.785714285714286,2,0,1,0,0,1,0,0,late_increasing,0.798941798941799,0
8526,1,102,2,2,2,16,17,51.0,51.0,2,100,69.29646455628166,2,16,3,0.09523809523809523,1.0,1.0,51.0,100,51.0,51.0,69.29646455628166,1,1.0,1.0,16.0,16.0,3.0,0,0,102,0,0,2,0,0,2,0,0,2,0.0,0.0,1.0,0.0,1.0,0,102,102,,999.0,7.285714285714286,1,0,1,0,1,1,0,0,only_week3,0.9803921568627451,1
8527,1,27,4,1,4,4,17,6.75,6.5,6,8,0.9574271077563381,14,4,3,0.19047619047619047,1.0,0.25,27.0,8,6.75,6.5,0.9574271077563381,1,4.333333333333333,6.0,5.0,4.0,3.0,6,7,14,1,1,2,1,1,1,1,1,2,0.2222222222222222,0.25925925925925924,0.5185185185185185,0.2222222222222222,0.5185185185185185,1,7,8,2.3333333333333335,2.3333333333333335,0.5714285714285714,3,0,1,0,0,0,0,1,steady_all_weeks,0.2962962962962963,0
8528,1,450,9,5,5,10,20,50.0,68.0,1,93,33.726843908080106,11,10,0,0.23809523809523808,1.8,1.0,90.0,341,90.0,32.0,143.18344876416407,5,2.5,7.0,10.0,10.0,0.0,0,104,346,0,2,7,0,1,4,0,2,3,0.0,0.2311111111111111,0.7688888888888888,0.0,0.7688888888888888,104,242,346,,999.0,24.714285714285715,2,0,1,0,0,1,0,0,late_increasing,0.7577777777777778,0
8529,1,331,6,3,3,2,5,55.166666666666664,59.0,1,107,44.02461432729044,4,2,15,0.14285714285714285,2.0,1.0,110.33333333333333,118,110.33333333333333,108.0,6.806859285554045,2,1.5,2.0,15.0,2.0,15.0,331,0,0,6,0,0,3,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,-331,0,-331,0.0,0.0,-23.642857142857142,1,1,0,1,0,0,1,0,only_week1,0.3564954682779456,0
8530,1,367,10,6,3,3,19,36.7,8.0,1,143,53.91155308053697,17,3,1,0.14285714285714285,3.3333333333333335,2.0,61.166666666666664,227,122.33333333333333,119.0,103.04044513361409,6,8.0,14.0,13.0,3.0,1.0,227,0,140,6,0,4,3,0,3,1,0,2,0.6185286103542235,0.0,0.3814713896457766,0.6185286103542235,0.3814713896457766,-227,140,-87,0.6167400881057269,0.6167400881057269,-6.214285714285714,2,1,0,0,0,0,0,0,front_decreasing,0.6185286103542235,0
8531,1,91,3,3,3,5,17,30.333333333333332,1.0,1,89,50.80682368868707,13,5,3,0.14285714285714285,1.0,1.0,30.333333333333332,89,30.333333333333332,1.0,50.80682368868707,1,6.0,7.0,6.0,5.0,3.0,89,1,1,1,1,1,1,1,1,1,1,1,0.978021978021978,0.01098901098901099,0.01098901098901099,0.978021978021978,0.01098901098901099,-88,0,-88,0.011235955056179775,0.011235955056179775,-6.285714285714286,3,1,0,0,0,0,0,1,front_decreasing,0.978021978021978,1
8532,1,790,8,8,6,1,17,98.75,103.5,73,112,13.068500843085037,17,1,3,0.2857142857142857,1.3333333333333333,1.3333333333333333,98.75,207,131.66666666666666,108.5,42.68801549225106,2,3.2,7.0,6.0,1.0,3.0,207,319,264,2,3,3,2,3,3,2,2,2,0.2620253164556962,0.40379746835443037,0.3341772151898734,0.2620253164556962,0.3341772151898734,112,-55,57,1.2753623188405796,1.2753623188405796,4.071428571428571,3,0,0,0,0,0,0,1,late_increasing,0.2620253164556962,0
8534,1,200,1,1,1,18,18,200.0,200.0,200,200,0.0,1,18,2,0.047619047619047616,1.0,1.0,200.0,200,200.0,200.0,0.0,1,0.0,0.0,18.0,18.0,2.0,0,0,200,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,200,200,,999.0,14.285714285714286,1,0,1,0,1,1,0,0,only_week3,1.0,1
8535,1,2269,33,19,14,4,18,68.75757575757575,69.0,1,200,59.63274598691053,15,4,2,0.6666666666666666,2.357142857142857,1.3571428571428572,119.42105263157895,448,162.07142857142858,128.5,141.49501991003308,6,1.0769230769230769,2.0,4.0,4.0,2.0,412,1251,606,4,20,9,4,9,7,3,6,5,0.18157778757161747,0.5513442044953724,0.2670780079330101,0.18157778757161747,0.2670780079330101,839,-645,194,1.470873786407767,1.470873786407767,13.857142857142858,3,0,0,0,0,0,0,1,late_increasing,0.1974438078448656,0
8537,1,204,7,3,7,0,15,29.142857142857142,26.0,5,76,23.1259491439708,16,0,5,0.3333333333333333,1.0,0.42857142857142855,68.0,76,29.142857142857142,26.0,23.1259491439708,1,2.5,5.0,5.0,0.0,5.0,142,36,26,3,3,1,2,1,1,3,3,1,0.696078431372549,0.17647058823529413,0.12745098039215685,0.696078431372549,0.12745098039215685,-106,-10,-116,0.18309859154929578,0.18309859154929578,-8.285714285714286,3,1,0,0,0,0,0,1,front_decreasing,0.37254901960784315,0
8541,1,314,10,4,2,18,19,31.4,1.5,1,97,42.72964102613339,2,18,1,0.09523809523809523,5.0,2.0,78.5,220,157.0,157.0,89.09545442950498,6,1.0,1.0,18.0,18.0,1.0,0,0,314,0,0,10,0,0,4,0,0,2,0.0,0.0,1.0,0.0,1.0,0,314,314,,999.0,22.428571428571427,1,0,1,0,1,1,0,0,only_week3,0.7006369426751592,0
8542,1,190,4,3,2,12,20,47.5,32.5,1,124,59.016946718718,9,12,0,0.09523809523809523,2.0,1.5,63.333333333333336,125,95.0,95.0,42.42640687119285,2,8.0,8.0,12.0,12.0,0.0,0,125,65,0,2,2,0,1,2,0,1,1,0.0,0.6578947368421053,0.34210526315789475,0.0,0.34210526315789475,125,-60,65,,999.0,4.642857142857143,2,0,0,0,0,1,0,0,late_increasing,0.6578947368421053,0
8543,1,6,2,2,2,8,9,3.0,3.0,1,5,2.8284271247461903,2,8,11,0.09523809523809523,1.0,1.0,3.0,5,3.0,3.0,2.8284271247461903,1,1.0,1.0,11.0,8.0,11.0,0,6,0,0,2,0,0,2,0,0,2,0,0.0,1.0,0.0,0.0,0.0,6,-6,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,0.8333333333333334,1
8544,1,1186,17,12,7,3,20,69.76470588235294,48.0,5,199,52.78793589893991,18,3,0,0.3333333333333333,2.4285714285714284,1.7142857142857142,98.83333333333333,319,169.42857142857142,145.0,124.95713550768406,5,2.8333333333333335,8.0,7.0,3.0,0.0,5,464,717,1,7,9,1,5,6,1,2,4,0.0042158516020236085,0.3912310286677909,0.6045531197301856,0.0042158516020236085,0.6045531197301856,459,253,712,143.4,143.4,50.857142857142854,3,0,1,0,0,0,0,1,late_increasing,0.26897133220910624,0
8545,1,404,10,7,6,0,16,40.4,1.5,1,111,51.038547523742615,17,0,4,0.2857142857142857,1.6666666666666667,1.1666666666666667,57.714285714285715,114,67.33333333333333,90.5,51.79832687130605,3,3.2,7.0,6.0,0.0,4.0,207,91,106,7,2,1,5,1,1,3,2,1,0.5123762376237624,0.22524752475247525,0.2623762376237624,0.5123762376237624,0.2623762376237624,-116,15,-101,0.5120772946859904,0.5120772946859904,-7.214285714285714,3,1,0,0,0,0,0,1,front_decreasing,0.28217821782178215,0
8546,1,227,5,2,1,16,16,45.4,28.0,2,105,49.01836390578535,1,16,4,0.047619047619047616,5.0,2.0,113.5,227,227.0,227.0,0.0,5,0.0,0.0,16.0,16.0,4.0,0,0,227,0,0,5,0,0,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0,227,227,,999.0,16.214285714285715,1,0,1,0,1,1,0,0,only_week3,1.0,1
8549,1,254,3,3,3,6,12,84.66666666666667,95.0,31,128,49.318691520896344,7,6,8,0.14285714285714285,1.0,1.0,84.66666666666667,128,84.66666666666667,95.0,49.318691520896344,1,3.0,5.0,8.0,6.0,8.0,95,159,0,1,2,0,1,2,0,1,2,0,0.37401574803149606,0.6259842519685039,0.0,0.37401574803149606,0.0,64,-159,-95,0.0,0.0,-6.785714285714286,2,0,0,0,0,0,1,0,front_decreasing,0.5039370078740157,0
8550,1,925,11,10,7,3,20,84.0909090909091,95.0,6,151,52.15832540535507,18,3,0,0.3333333333333333,1.5714285714285714,1.4285714285714286,92.5,205,132.14285714285714,161.0,66.86161971173141,2,2.8333333333333335,10.0,9.0,3.0,0.0,577,167,181,6,3,2,5,3,2,4,2,1,0.6237837837837837,0.18054054054054053,0.19567567567567568,0.6237837837837837,0.19567567567567568,-410,14,-396,0.31369150779896016,0.31369150779896016,-28.285714285714285,3,1,0,0,0,0,0,1,front_decreasing,0.22162162162162163,0
8551,1,886,14,7,11,4,20,63.285714285714285,71.0,2,135,35.859616393822286,17,4,0,0.5238095238095238,1.2727272727272727,0.6363636363636364,126.57142857142857,192,80.54545454545455,80.0,52.78894512369732,4,1.6,4.0,4.0,4.0,0.0,215,491,180,2,9,3,1,6,2,2,6,3,0.24266365688487584,0.554176072234763,0.20316027088036118,0.24266365688487584,0.20316027088036118,276,-311,-35,0.8372093023255814,0.8372093023255814,-2.5,3,0,0,0,0,0,0,1,front_decreasing,0.21670428893905191,0
8553,1,444,8,6,4,1,10,55.5,26.5,5,160,59.47628579046083,10,1,10,0.19047619047619047,2.0,1.5,74.0,209,111.0,115.0,100.1998003990028,3,3.0,4.0,10.0,1.0,10.0,439,5,0,7,1,0,5,1,0,3,1,0,0.9887387387387387,0.01126126126126126,0.0,0.9887387387387387,0.0,-434,-5,-439,0.0,0.0,-31.357142857142858,2,1,0,0,0,0,1,0,front_decreasing,0.47072072072072074,0
8554,1,152,11,5,5,5,19,13.818181818181818,1.0,1,107,31.47957490760694,15,5,1,0.23809523809523808,2.2,1.0,30.4,112,30.4,7.0,47.263093423939154,6,3.5,6.0,5.0,5.0,1.0,1,8,143,1,2,8,1,2,3,1,2,2,0.006578947368421052,0.05263157894736842,0.9407894736842105,0.006578947368421052,0.9407894736842105,7,135,142,143.0,143.0,10.142857142857142,3,0,1,0,0,0,0,1,late_increasing,0.7368421052631579,0
8557,1,193,5,3,2,0,19,38.6,14.0,2,105,45.867199609306866,20,0,1,0.09523809523809523,2.5,1.5,64.33333333333333,189,96.5,96.5,130.8147545195113,4,19.0,19.0,18.0,0.0,1.0,4,0,189,1,0,4,1,0,2,1,0,1,0.02072538860103627,0.0,0.9792746113989638,0.02072538860103627,0.9792746113989638,-4,189,185,47.25,47.25,13.214285714285714,2,0,1,0,0,0,0,0,late_increasing,0.9792746113989638,1
8558,1,875,11,5,5,0,19,79.54545454545455,69.0,1,200,62.64401589356103,20,0,1,0.23809523809523808,2.2,1.0,175.0,437,175.0,101.0,168.83127672324224,4,4.75,7.0,6.0,0.0,1.0,101,100,674,2,3,6,2,2,1,1,2,2,0.11542857142857142,0.11428571428571428,0.7702857142857142,0.11542857142857142,0.7702857142857142,-1,574,573,6.673267326732673,6.673267326732673,40.92857142857143,3,0,1,0,0,0,0,1,late_increasing,0.49942857142857144,0
8559,1,485,10,8,6,0,20,48.5,8.0,1,157,64.1339743557708,21,0,0,0.2857142857142857,1.6666666666666667,1.3333333333333333,60.625,409,80.83333333333333,8.5,162.12515741446998,3,4.0,6.0,5.0,0.0,0.0,411,57,17,5,2,3,4,2,2,2,2,2,0.8474226804123711,0.11752577319587629,0.03505154639175258,0.8474226804123711,0.03505154639175258,-354,-40,-394,0.0413625304136253,0.0413625304136253,-28.142857142857142,3,1,0,0,0,0,0,1,front_decreasing,0.843298969072165,1
8561,1,282,7,5,4,7,15,40.285714285714285,12.0,1,135,51.67757181380941,9,7,5,0.19047619047619047,1.75,1.25,56.4,140,70.5,69.5,73.03195647568718,3,2.6666666666666665,3.0,7.0,7.0,5.0,0,270,12,0,6,1,0,5,1,0,3,1,0.0,0.9574468085106383,0.0425531914893617,0.0,0.0425531914893617,270,-258,12,,999.0,0.8571428571428571,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.49645390070921985,0
8564,1,472,9,7,4,1,15,52.44444444444444,7.0,1,144,60.864832027844926,15,1,5,0.19047619047619047,2.25,1.75,67.42857142857143,194,118.0,137.0,80.81254028099022,4,4.666666666666667,7.0,6.0,1.0,5.0,194,148,130,4,3,2,3,2,2,1,2,1,0.4110169491525424,0.3135593220338983,0.2754237288135593,0.4110169491525424,0.2754237288135593,-46,-18,-64,0.6701030927835051,0.6701030927835051,-4.571428571428571,3,0,0,0,0,0,0,1,front_decreasing,0.4110169491525424,0
8565,1,38,6,6,3,9,20,6.333333333333333,1.0,1,33,13.063945294843617,12,9,0,0.14285714285714285,2.0,2.0,6.333333333333333,33,12.666666666666666,4.0,17.672954855748753,4,5.5,6.0,9.0,9.0,0.0,0,33,5,0,1,5,0,1,5,0,1,2,0.0,0.868421052631579,0.13157894736842105,0.0,0.13157894736842105,33,-28,5,,999.0,0.35714285714285715,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.868421052631579,1
8570,1,736,23,11,11,3,20,32.0,28.0,1,81,27.80287754891569,18,3,0,0.5238095238095238,2.090909090909091,1.0,66.9090909090909,188,66.9090909090909,56.0,56.3816540116633,7,1.7,4.0,3.0,3.0,0.0,232,307,197,5,8,10,3,5,7,4,4,3,0.31521739130434784,0.4171195652173913,0.26766304347826086,0.31521739130434784,0.26766304347826086,75,-110,-35,0.8491379310344828,0.8491379310344828,-2.5,3,0,0,0,0,0,0,1,front_decreasing,0.2554347826086957,0
8572,1,607,9,8,3,4,6,67.44444444444444,48.0,2,200,64.75745345346571,3,4,14,0.14285714285714285,3.0,2.6666666666666665,75.875,359,202.33333333333334,135.0,136.12249385510586,4,1.0,1.0,14.0,4.0,14.0,607,0,0,9,0,0,8,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,-607,0,-607,0.0,0.0,-43.357142857142854,1,1,0,1,0,0,1,0,only_week1,0.5914332784184514,0
8573,1,109,1,1,1,6,6,109.0,109.0,109,109,0.0,1,6,14,0.047619047619047616,1.0,1.0,109.0,109,109.0,109.0,0.0,1,0.0,0.0,14.0,6.0,14.0,109,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-109,0,-109,0.0,0.0,-7.785714285714286,1,1,0,1,0,0,1,0,only_week1,1.0,1
8574,1,380,6,3,2,0,13,63.333333333333336,51.5,7,122,45.92022067310508,14,0,7,0.09523809523809523,3.0,1.5,126.66666666666667,225,190.0,190.0,49.49747468305833,4,13.0,13.0,12.0,0.0,7.0,155,225,0,2,4,0,2,2,0,1,1,0,0.40789473684210525,0.5921052631578947,0.0,0.40789473684210525,0.0,70,-225,-155,0.0,0.0,-11.071428571428571,2,0,0,0,0,0,1,0,front_decreasing,0.5921052631578947,0
8575,1,333,19,16,6,2,20,17.526315789473685,1.0,1,105,31.7304067646523,19,2,0,0.2857142857142857,3.1666666666666665,2.6666666666666665,20.8125,105,55.5,49.0,34.37877252026314,10,3.6,7.0,6.0,2.0,0.0,203,14,116,5,10,4,3,10,3,3,1,2,0.6096096096096096,0.042042042042042045,0.3483483483483483,0.6096096096096096,0.3483483483483483,-189,102,-87,0.5714285714285714,0.5714285714285714,-6.214285714285714,3,1,0,0,0,0,0,1,front_decreasing,0.3153153153153153,0
8576,1,246,7,6,3,14,20,35.142857142857146,7.0,1,125,46.41274455516348,7,14,0,0.14285714285714285,2.3333333333333335,2.0,41.0,132,82.0,69.0,44.93328387732194,4,3.0,5.0,14.0,14.0,0.0,0,0,246,0,0,7,0,0,6,0,0,3,0.0,0.0,1.0,0.0,1.0,0,246,246,,999.0,17.571428571428573,1,0,1,0,1,1,0,0,only_week3,0.5365853658536586,0
